Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI
118.6,159,70,88.66,62.06,62.06,0.00
118.8,159,69,90.42,62.06,63.29,0.00
118.9,160,70,89.66,63.29,62.76,0.00
119.0,159,70,88.66,62.76,62.06,0.00
119.1,160,70,89.66,62.06,62.76,0.00
119.2,159,70,88.66,62.76,62.06,0.00
119.3,159,69,90.42,62.06,63.29,0.00
119.4,159,70,88.66,63.29,62.06,0.00
119.5,159,69,90.42,62.06,63.29,0.00
119.6,159,70,88.66,63.29,62.06,0.00
119.7,159,70,88.66,62.06,62.06,0.00
119.8,159,70,88.66,62.06,62.06,0.00
120.0,159,70,88.66,62.06,62.06,0.00
