Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI
63.9,-160,-88,-72.08,-73.83,-72.08,0.00
64.0,-160,-86,-73.83,-72.08,-73.83,0.00
64.1,-160,-88,-72.08,-73.83,-72.08,0.00
64.2,-160,-84,-75.59,-72.08,-75.59,0.00
64.3,-160,-86,-73.83,-75.59,-73.83,0.00
64.4,-160,-86,-73.83,-73.83,-73.83,0.00
64.5,-160,-86,-73.83,-73.83,-73.83,0.00
64.7,-160,-88,-72.08,-73.83,-72.08,0.00
64.8,-160,-88,-72.08,-72.08,-72.08,0.00
64.9,-160,-86,-73.83,-72.08,-73.83,0.00
65.0,-160,-88,-72.08,-73.83,-72.08,0.00
65.1,-160,-86,-73.83,-72.08,-73.83,0.00
65.2,-160,-88,-72.08,-73.83,-72.08,0.00
65.3,-160,-86,-73.83,-72.08,-73.83,0.00
65.5,-160,-88,-72.08,-73.83,-72.08,0.00
65.6,-160,-86,-73.83,-72.08,-73.83,0.00
65.7,-160,-88,-72.08,-73.83,-72.08,0.00
65.8,-160,-86,-73.83,-72.08,-73.83,0.00
65.9,-160,-88,-72.08,-73.83,-72.08,0.00
66.0,-160,-88,-72.08,-72.08,-72.08,0.00
66.1,-160,-88,-72.08,-72.08,-72.08,0.00
66.2,-160,-86,-73.83,-72.08,-73.83,0.00
66.4,-160,-88,-72.08,-73.83,-72.08,0.00
66.5,-160,-88,-72.08,-72.08,-72.08,0.00
66.6,-160,-88,-72.08,-72.08,-72.08,0.00
66.7,-160,-88,-72.08,-72.08,-72.08,0.00
66.8,-160,-88,-72.08,-72.08,-72.08,0.00
66.9,-160,-90,-70.32,-72.08,-70.32,0.00
67.0,-160,-88,-72.08,-70.32,-72.08,0.00
67.2,-160,-88,-72.08,-72.08,-72.08,0.00
67.3,-160,-86,-73.83,-72.08,-73.83,0.00
67.4,-160,-88,-72.08,-73.83,-72.08,0.00
67.5,-160,-88,-72.08,-72.08,-72.08,0.00
67.6,-160,-88,-72.08,-72.08,-72.08,0.00
67.7,-160,-90,-70.32,-72.08,-70.32,0.00
67.8,-160,-88,-72.08,-70.32,-72.08,0.00
67.9,-160,-90,-70.32,-72.08,-70.32,0.00
68.1,-160,-88,-72.08,-70.32,-72.08,0.00
68.2,-160,-88,-72.08,-72.08,-72.08,0.00
68.3,-160,-88,-72.08,-72.08,-72.08,0.00
68.4,-160,-88,-72.08,-72.08,-72.08,0.00
68.5,-160,-90,-70.32,-72.08,-70.32,0.00
68.6,-160,-90,-70.32,-70.32,-70.32,0.00
68.7,-160,-90,-70.32,-70.32,-70.32,0.00
68.9,-160,-86,-73.83,-70.32,-73.83,0.00
69.0,-160,-88,-72.08,-73.83,-72.08,0.00
69.1,-160,-86,-73.83,-72.08,-73.83,0.00
69.2,-160,-90,-70.32,-73.83,-70.32,0.00
69.3,-160,-90,-70.32,-70.32,-70.32,0.00
69.4,-160,-90,-70.32,-70.32,-70.32,0.00
69.5,-160,-90,-70.32,-70.32,-70.32,0.00
69.6,-160,-88,-72.08,-70.32,-72.08,0.00
69.8,-160,-88,-72.08,-72.08,-72.08,0.00
69.9,-160,-88,-72.08,-72.08,-72.08,0.00
70.0,-160,-88,-72.08,-72.08,-72.08,0.00
70.1,-160,-90,-70.32,-72.08,-70.32,0.00
70.2,-160,-90,-70.32,-70.32,-70.32,0.00
70.3,-160,-88,-72.08,-70.32,-72.08,0.00
70.4,-160,-86,-73.83,-72.08,-73.83,0.00
70.6,-160,-86,-73.83,-73.83,-73.83,0.00
70.7,-160,-86,-73.83,-73.83,-73.83,0.00
70.8,-160,-88,-72.08,-73.83,-72.08,0.00
70.9,-160,-90,-70.32,-72.08,-70.32,0.00
71.0,-160,-90,-70.32,-70.32,-70.32,0.00
71.1,-160,-90,-70.32,-70.32,-70.32,0.00
71.2,-160,-88,-72.08,-70.32,-72.08,0.00
71.3,-160,-88,-72.08,-72.08,-72.08,0.00
71.5,-160,-90,-70.32,-72.08,-70.32,0.00
71.6,-160,-88,-72.08,-70.32,-72.08,0.00
71.7,-160,-90,-70.32,-72.08,-70.32,0.00
71.8,-160,-90,-70.32,-70.32,-70.32,0.00
71.9,-160,-90,-70.32,-70.32,-70.32,0.00
72.0,-160,-90,-70.32,-70.32,-70.32,0.00
72.1,-160,-90,-70.32,-70.32,-70.32,0.00
72.3,-160,-90,-70.32,-70.32,-70.32,0.00
72.4,-160,-90,-70.32,-70.32,-70.32,0.00
72.5,-160,-90,-70.32,-70.32,-70.32,0.00
72.6,-160,-90,-70.32,-70.32,-70.32,0.00
72.7,-160,-88,-72.08,-70.32,-72.08,0.00
72.8,-160,-90,-70.32,-72.08,-70.32,0.00
72.9,-160,-91,-68.56,-70.32,-68.56,0.00
73.0,-160,-90,-70.32,-68.56,-70.32,0.00
73.2,-160,-88,-72.08,-70.32,-72.08,0.00
73.3,-160,-88,-72.08,-72.08,-72.08,0.00
73.4,-160,-88,-72.08,-72.08,-72.08,0.00
73.5,-160,-91,-68.56,-72.08,-68.56,0.00
73.6,-160,-90,-70.32,-68.56,-70.32,0.00
73.7,-160,-90,-70.32,-70.32,-70.32,0.00
73.8,-160,-90,-70.32,-70.32,-70.32,0.00
74.0,-160,-88,-72.08,-70.32,-72.08,0.00
74.1,-160,-90,-70.32,-72.08,-70.32,0.00
74.2,-160,-90,-70.32,-70.32,-70.32,0.00
74.3,-160,-90,-70.32,-70.32,-70.32,0.00
74.4,-160,-90,-70.32,-70.32,-70.32,0.00
74.5,-160,-90,-70.32,-70.32,-70.32,0.00
74.6,-160,-90,-70.32,-70.32,-70.32,0.00
74.7,-160,-90,-70.32,-70.32,-70.32,0.00
74.9,-160,-88,-72.08,-70.32,-72.08,0.00
75.0,-160,-90,-70.32,-72.08,-70.32,0.00
75.1,-160,-91,-68.56,-70.32,-68.56,0.00
75.2,-160,-90,-70.32,-68.56,-70.32,0.00
75.3,-160,-88,-72.08,-70.32,-72.08,0.00
75.4,-160,-88,-72.08,-72.08,-72.08,0.00
75.5,-160,-88,-72.08,-72.08,-72.08,0.00
75.7,-160,-91,-68.56,-72.08,-68.56,0.00
75.8,-160,-90,-70.32,-68.56,-70.32,0.00
75.9,-160,-91,-68.56,-70.32,-68.56,0.00
76.0,-160,-90,-70.32,-68.56,-70.32,0.00
76.1,-160,-90,-70.32,-70.32,-70.32,0.00
76.2,-160,-88,-72.08,-70.32,-72.08,0.00
76.3,-160,-90,-70.32,-72.08,-70.32,0.00
76.4,-160,-90,-70.32,-70.32,-70.32,0.00
76.6,-160,-91,-68.56,-70.32,-68.56,0.00
76.7,-160,-90,-70.32,-68.56,-70.32,0.00
76.8,-160,-88,-72.08,-70.32,-72.08,0.00
76.9,-160,-90,-70.32,-72.08,-70.32,0.00
77.0,-160,-90,-70.32,-70.32,-70.32,0.00
77.1,-160,-90,-70.32,-70.32,-70.32,0.00
77.2,-160,-90,-70.32,-70.32,-70.32,0.00
77.4,-160,-88,-72.08,-70.32,-72.08,0.00
77.5,-160,-90,-70.32,-72.08,-70.32,0.00
77.6,-160,-90,-70.32,-70.32,-70.32,0.00
77.7,-160,-91,-68.56,-70.32,-68.56,0.00
77.8,-160,-90,-70.32,-68.56,-70.32,0.00
77.9,-160,-88,-72.08,-70.32,-72.08,0.00
78.0,-160,-88,-72.08,-72.08,-72.08,0.00
78.1,-160,-90,-70.32,-72.08,-70.32,0.00
78.3,-160,-90,-70.32,-70.32,-70.32,0.00
78.4,-160,-91,-68.56,-70.32,-68.56,0.00
78.5,-160,-90,-70.32,-68.56,-70.32,0.00
78.6,-160,-88,-72.08,-70.32,-72.08,0.00
78.7,-160,-90,-70.32,-72.08,-70.32,0.00
78.8,-160,-90,-70.32,-70.32,-70.32,0.00
78.9,-160,-90,-70.32,-70.32,-70.32,0.00
79.1,-160,-88,-72.08,-70.32,-72.08,0.00
79.2,-160,-90,-70.32,-72.08,-70.32,0.00
79.3,-160,-91,-68.56,-70.32,-68.56,0.00
79.4,-160,-90,-70.32,-68.56,-70.32,0.00
79.5,-160,-90,-70.32,-70.32,-70.32,0.00
79.6,-160,-88,-72.08,-70.32,-72.08,0.00
79.7,-160,-90,-70.32,-72.08,-70.32,0.00
79.8,-160,-90,-70.32,-70.32,-70.32,0.00
80.0,-160,-91,-68.56,-70.32,-68.56,0.00
80.1,-160,-90,-70.32,-68.56,-70.32,0.00
80.2,-160,-90,-70.32,-70.32,-70.32,0.00
80.3,-160,-88,-72.08,-70.32,-72.08,0.00
80.4,-160,-88,-72.08,-72.08,-72.08,0.00
80.5,-160,-90,-70.32,-72.08,-70.32,0.00
80.6,-160,-90,-70.32,-70.32,-70.32,0.00
80.8,-160,-90,-70.32,-70.32,-70.32,0.00
80.9,-160,-91,-68.56,-70.32,-68.56,0.00
81.0,-160,-88,-72.08,-68.56,-72.08,0.00
81.1,-160,-90,-70.32,-72.08,-70.32,0.00
81.2,-160,-88,-72.08,-70.32,-72.08,0.00
81.3,-160,-90,-70.32,-72.08,-70.32,0.00
81.4,-160,-91,-68.56,-70.32,-68.56,0.00
81.6,-160,-90,-70.32,-68.56,-70.32,0.00
81.7,-160,-90,-70.32,-70.32,-70.32,0.00
81.8,-160,-90,-70.32,-70.32,-70.32,0.00
81.9,-160,-90,-70.32,-70.32,-70.32,0.00
82.0,-160,-90,-70.32,-70.32,-70.32,0.00
82.1,-160,-90,-70.32,-70.32,-70.32,0.00
82.2,-160,-90,-70.32,-70.32,-70.32,0.00
82.3,-160,-90,-70.32,-70.32,-70.32,0.00
82.5,-160,-90,-70.32,-70.32,-70.32,0.00
82.6,-160,-90,-70.32,-70.32,-70.32,0.00
82.7,-160,-90,-70.32,-70.32,-70.32,0.00
82.8,-160,-88,-72.08,-70.32,-72.08,0.00
82.9,-160,-90,-70.32,-72.08,-70.32,0.00
83.0,-160,-90,-70.32,-70.32,-70.32,0.00
83.1,-160,-90,-70.32,-70.32,-70.32,0.00
83.3,-160,-90,-70.32,-70.32,-70.32,0.00
83.4,-160,-88,-72.08,-70.32,-72.08,0.00
83.5,-160,-90,-70.32,-72.08,-70.32,0.00
83.6,-160,-90,-70.32,-70.32,-70.32,0.00
83.7,-160,-90,-70.32,-70.32,-70.32,0.00
83.8,-160,-90,-70.32,-70.32,-70.32,0.00
83.9,-160,-90,-70.32,-70.32,-70.32,0.00
84.0,-160,-90,-70.32,-70.32,-70.32,0.00
84.2,-160,-90,-70.32,-70.32,-70.32,0.00
84.3,-160,-90,-70.32,-70.32,-70.32,0.00
84.4,-160,-90,-70.32,-70.32,-70.32,0.00
84.5,-160,-90,-70.32,-70.32,-70.32,0.00
84.6,-160,-90,-70.32,-70.32,-70.32,0.00
84.7,-160,-88,-72.08,-70.32,-72.08,0.00
84.8,-160,-90,-70.32,-72.08,-70.32,0.00
85.0,-160,-91,-68.56,-70.32,-68.56,0.00
85.1,-160,-91,-68.56,-68.56,-68.56,0.00
85.2,-160,-90,-70.32,-68.56,-70.32,0.00
85.3,-160,-90,-70.32,-70.32,-70.32,0.00
85.4,-160,-88,-72.08,-70.32,-72.08,0.00
85.5,-160,-90,-70.32,-72.08,-70.32,0.00
85.6,-160,-90,-70.32,-70.32,-70.32,0.00
85.7,-160,-91,-68.56,-70.32,-68.56,0.00
85.9,-160,-91,-68.56,-68.56,-68.56,0.00
86.0,-160,-90,-70.32,-68.56,-70.32,0.00
86.1,-160,-88,-72.08,-70.32,-72.08,0.00
86.2,-160,-90,-70.32,-72.08,-70.32,0.00
86.3,-160,-90,-70.32,-70.32,-70.32,0.00
86.4,-160,-90,-70.32,-70.32,-70.32,0.00
86.5,-160,-90,-70.32,-70.32,-70.32,0.00
86.7,-160,-88,-72.08,-70.32,-72.08,0.00
86.8,-160,-90,-70.32,-72.08,-70.32,0.00
86.9,-160,-88,-72.08,-70.32,-72.08,0.00
87.0,-160,-90,-70.32,-72.08,-70.32,0.00
87.1,-160,-90,-70.32,-70.32,-70.32,0.00
87.2,-160,-91,-68.56,-70.32,-68.56,0.00
87.3,-160,-90,-70.32,-68.56,-70.32,0.00
87.4,-160,-90,-70.32,-70.32,-70.32,0.00
87.6,-160,-90,-70.32,-70.32,-70.32,0.00
87.7,-160,-90,-70.32,-70.32,-70.32,0.00
87.8,-160,-90,-70.32,-70.32,-70.32,0.00
87.9,-160,-90,-70.32,-70.32,-70.32,0.00
88.0,-160,-90,-70.32,-70.32,-70.32,0.00
88.1,-160,-88,-72.08,-70.32,-72.08,0.00
88.2,-160,-90,-70.32,-72.08,-70.32,0.00
88.4,-160,-91,-68.56,-70.32,-68.56,0.00
88.5,-160,-90,-70.32,-68.56,-70.32,0.00
88.6,-160,-90,-70.32,-70.32,-70.32,0.00
88.7,-160,-90,-70.32,-70.32,-70.32,0.00
88.8,-160,-90,-70.32,-70.32,-70.32,0.00
88.9,-160,-90,-70.32,-70.32,-70.32,0.00
89.0,-160,-90,-70.32,-70.32,-70.32,0.00
89.1,-160,-90,-70.32,-70.32,-70.32,0.00
89.3,-160,-91,-68.56,-70.32,-68.56,0.00
89.4,-160,-90,-70.32,-68.56,-70.32,0.00
89.5,-160,-90,-70.32,-70.32,-70.32,0.00
89.6,-160,-88,-72.08,-70.32,-72.08,0.00
89.7,-160,-90,-70.32,-72.08,-70.32,0.00
89.8,-160,-91,-68.56,-70.32,-68.56,0.00
89.9,-160,-91,-68.56,-68.56,-68.56,0.00
90.1,-160,-90,-70.32,-68.56,-70.32,0.00
90.2,-160,-90,-70.32,-70.32,-70.32,0.00
90.3,-160,-90,-70.32,-70.32,-70.32,0.00
90.4,-160,-88,-72.08,-70.32,-72.08,0.00
90.5,-160,-90,-70.32,-72.08,-70.32,0.00
90.6,-160,-90,-70.32,-70.32,-70.32,0.00
90.7,-160,-90,-70.32,-70.32,-70.32,0.00
90.8,-160,-90,-70.32,-70.32,-70.32,0.00
91.0,-160,-88,-72.08,-70.32,-72.08,0.00
91.1,-160,-90,-70.32,-72.08,-70.32,0.00
91.2,-160,-91,-68.56,-70.32,-68.56,0.00
91.3,-160,-90,-70.32,-68.56,-70.32,0.00
91.4,-160,-88,-72.08,-70.32,-72.08,0.00
91.5,-160,-88,-72.08,-72.08,-72.08,0.00
91.6,-160,-90,-70.32,-72.08,-70.32,0.00
91.8,-160,-91,-68.56,-70.32,-68.56,0.00
91.9,-160,-90,-70.32,-68.56,-70.32,0.00
92.0,-160,-90,-70.32,-70.32,-70.32,0.00
92.1,-160,-90,-70.32,-70.32,-70.32,0.00
92.2,-160,-90,-70.32,-70.32,-70.32,0.00
92.3,-160,-90,-70.32,-70.32,-70.32,0.00
92.4,-160,-90,-70.32,-70.32,-70.32,0.00
92.5,-160,-90,-70.32,-70.32,-70.32,0.00
92.7,-160,-90,-70.32,-70.32,-70.32,0.00
92.8,-160,-90,-70.32,-70.32,-70.32,0.00
92.9,-160,-90,-70.32,-70.32,-70.32,0.00
93.0,-160,-90,-70.32,-70.32,-70.32,0.00
93.1,-160,-90,-70.32,-70.32,-70.32,0.00
93.2,-160,-88,-72.08,-70.32,-72.08,0.00
93.3,-160,-90,-70.32,-72.08,-70.32,0.00
93.5,-160,-90,-70.32,-70.32,-70.32,0.00
93.6,-160,-91,-68.56,-70.32,-68.56,0.00
93.7,-160,-90,-70.32,-68.56,-70.32,0.00
93.8,-160,-88,-72.08,-70.32,-72.08,0.00
93.9,-160,-88,-72.08,-72.08,-72.08,0.00
94.0,-160,-90,-70.32,-72.08,-70.32,0.00
94.1,-160,-91,-68.56,-70.32,-68.56,0.00
94.2,-160,-90,-70.32,-68.56,-70.32,0.00
94.4,-160,-91,-68.56,-70.32,-68.56,0.00
94.5,-160,-90,-70.32,-68.56,-70.32,0.00
94.6,-160,-88,-72.08,-70.32,-72.08,0.00
94.7,-160,-90,-70.32,-72.08,-70.32,0.00
94.8,-160,-91,-68.56,-70.32,-68.56,0.00
94.9,-160,-91,-68.56,-68.56,-68.56,0.00
95.0,-160,-90,-70.32,-68.56,-70.32,0.00
95.2,-160,-88,-72.08,-70.32,-72.08,0.00
95.3,-160,-88,-72.08,-72.08,-72.08,0.00
95.4,-160,-90,-70.32,-72.08,-70.32,0.00
95.5,-160,-90,-70.32,-70.32,-70.32,0.00
95.6,-160,-91,-68.56,-70.32,-68.56,0.00
95.7,-160,-91,-68.56,-68.56,-68.56,0.00
95.8,-160,-90,-70.32,-68.56,-70.32,0.00
95.9,-160,-88,-72.08,-70.32,-72.08,0.00
96.1,-160,-88,-72.08,-72.08,-72.08,0.00
96.2,-160,-90,-70.32,-72.08,-70.32,0.00
96.3,-160,-90,-70.32,-70.32,-70.32,0.00
96.4,-160,-91,-68.56,-70.32,-68.56,0.00
96.5,-160,-91,-68.56,-68.56,-68.56,0.00
96.6,-160,-88,-72.08,-68.56,-72.08,0.00
96.7,-160,-90,-70.32,-72.08,-70.32,0.00
96.9,-160,-88,-72.08,-70.32,-72.08,0.00
97.0,-160,-90,-70.32,-72.08,-70.32,0.00
97.1,-160,-91,-68.56,-70.32,-68.56,0.00
97.2,-160,-90,-70.32,-68.56,-70.32,0.00
97.3,-160,-90,-70.32,-70.32,-70.32,0.00
97.4,-160,-90,-70.32,-70.32,-70.32,0.00
97.5,-160,-88,-72.08,-70.32,-72.08,0.00
97.6,-160,-90,-70.32,-72.08,-70.32,0.00
97.8,-160,-90,-70.32,-70.32,-70.32,0.00
97.9,-160,-90,-70.32,-70.32,-70.32,0.00
98.0,-160,-90,-70.32,-70.32,-70.32,0.00
98.1,-160,-90,-70.32,-70.32,-70.32,0.00
98.2,-160,-88,-72.08,-70.32,-72.08,0.00
98.3,-160,-90,-70.32,-72.08,-70.32,0.00
98.4,-160,-91,-68.56,-70.32,-68.56,0.00
98.6,-160,-90,-70.32,-68.56,-70.32,0.00
98.7,-160,-90,-70.32,-70.32,-70.32,0.00
98.8,-160,-88,-72.08,-70.32,-72.08,0.00
98.9,-160,-88,-72.08,-72.08,-72.08,0.00
99.0,-160,-88,-72.08,-72.08,-72.08,0.00
99.1,-160,-90,-70.32,-72.08,-70.32,0.00
99.2,-160,-91,-68.56,-70.32,-68.56,0.00
99.3,-160,-90,-70.32,-68.56,-70.32,0.00
99.5,-160,-90,-70.32,-70.32,-70.32,0.00
99.6,-160,-88,-72.08,-70.32,-72.08,0.00
99.7,-160,-88,-72.08,-72.08,-72.08,0.00
99.8,-160,-90,-70.32,-72.08,-70.32,0.00
99.9,-160,-91,-68.56,-70.32,-68.56,0.00
100.0,-160,-91,-68.56,-68.56,-68.56,0.00
100.1,-160,-91,-68.56,-68.56,-68.56,0.00
100.3,-160,-90,-70.32,-68.56,-70.32,0.00
100.4,-160,-90,-70.32,-70.32,-70.32,0.00
100.5,-160,-88,-72.08,-70.32,-72.08,0.00
100.6,-160,-90,-70.32,-72.08,-70.32,0.00
100.7,-160,-91,-68.56,-70.32,-68.56,0.00
100.8,-160,-91,-68.56,-68.56,-68.56,0.00
100.9,-160,-91,-68.56,-68.56,-68.56,0.00
101.1,-160,-88,-72.08,-68.56,-72.08,0.00
101.2,-160,-88,-72.08,-72.08,-72.08,0.00
101.3,-160,-90,-70.32,-72.08,-70.32,0.00
101.4,-160,-91,-68.56,-70.32,-68.56,0.00
101.5,-160,-91,-68.56,-68.56,-68.56,0.00
101.6,-160,-90,-70.32,-68.56,-70.32,0.00
101.7,-160,-90,-70.32,-70.32,-70.32,0.00
101.9,-160,-90,-70.32,-70.32,-70.32,0.00
102.0,-160,-88,-72.08,-70.32,-72.08,0.00
102.1,-160,-90,-70.32,-72.08,-70.32,0.00
102.2,-160,-91,-68.56,-70.32,-68.56,0.00
102.3,-160,-90,-70.32,-68.56,-70.32,0.00
102.4,-160,-90,-70.32,-70.32,-70.32,0.00
102.5,-160,-90,-70.32,-70.32,-70.32,0.00
102.7,-160,-90,-70.32,-70.32,-70.32,0.00
102.8,-160,-91,-68.56,-70.32,-68.56,0.00
102.9,-160,-90,-70.32,-68.56,-70.32,0.00
103.0,-160,-90,-70.32,-70.32,-70.32,0.00
103.1,-160,-90,-70.32,-70.32,-70.32,0.00
103.2,-160,-90,-70.32,-70.32,-70.32,0.00
103.3,-160,-90,-70.32,-70.32,-70.32,0.00
103.5,-160,-90,-70.32,-70.32,-70.32,0.00
103.6,-160,-90,-70.32,-70.32,-70.32,0.00
103.7,-160,-90,-70.32,-70.32,-70.32,0.00
103.8,-160,-91,-68.56,-70.32,-68.56,0.00
103.9,-160,-90,-70.32,-68.56,-70.32,0.00
104.0,-160,-90,-70.32,-70.32,-70.32,0.00
104.1,-160,-90,-70.32,-70.32,-70.32,0.00
104.3,-160,-90,-70.32,-70.32,-70.32,0.00
104.4,-160,-88,-72.08,-70.32,-72.08,0.00
104.5,-160,-88,-72.08,-72.08,-72.08,0.00
104.6,-160,-90,-70.32,-72.08,-70.32,0.00
104.7,-160,-90,-70.32,-70.32,-70.32,0.00
104.8,-160,-91,-68.56,-70.32,-68.56,0.00
104.9,-160,-90,-70.32,-68.56,-70.32,0.00
105.1,-160,-90,-70.32,-70.32,-70.32,0.00
105.2,-160,-90,-70.32,-70.32,-70.32,0.00
105.3,-160,-90,-70.32,-70.32,-70.32,0.00
105.4,-160,-91,-68.56,-70.32,-68.56,0.00
105.5,-160,-90,-70.32,-68.56,-70.32,0.00
105.6,-160,-90,-70.32,-70.32,-70.32,0.00
105.7,-160,-90,-70.32,-70.32,-70.32,0.00
105.9,-160,-90,-70.32,-70.32,-70.32,0.00
106.0,-160,-90,-70.32,-70.32,-70.32,0.00
106.1,-160,-90,-70.32,-70.32,-70.32,0.00
106.2,-160,-90,-70.32,-70.32,-70.32,0.00
106.3,-160,-90,-70.32,-70.32,-70.32,0.00
106.4,-160,-91,-68.56,-70.32,-68.56,0.00
106.5,-160,-90,-70.32,-68.56,-70.32,0.00
106.7,-160,-90,-70.32,-70.32,-70.32,0.00
106.8,-160,-90,-70.32,-70.32,-70.32,0.00
106.9,-160,-90,-70.32,-70.32,-70.32,0.00
107.0,-160,-91,-68.56,-70.32,-68.56,0.00
107.1,-160,-90,-70.32,-68.56,-70.32,0.00
107.2,-160,-90,-70.32,-70.32,-70.32,0.00
107.3,-160,-90,-70.32,-70.32,-70.32,0.00
107.5,-160,-90,-70.32,-70.32,-70.32,0.00
107.6,-160,-90,-70.32,-70.32,-70.32,0.00
107.7,-160,-90,-70.32,-70.32,-70.32,0.00
107.8,-160,-90,-70.32,-70.32,-70.32,0.00
107.9,-160,-88,-72.08,-70.32,-72.08,0.00
108.0,-160,-90,-70.32,-72.08,-70.32,0.00
108.1,-160,-90,-70.32,-70.32,-70.32,0.00
108.3,-160,-90,-70.32,-70.32,-70.32,0.00
108.4,-160,-90,-70.32,-70.32,-70.32,0.00
108.5,-160,-91,-68.56,-70.32,-68.56,0.00
108.6,-160,-90,-70.32,-68.56,-70.32,0.00
108.7,-160,-90,-70.32,-70.32,-70.32,0.00
108.8,-160,-88,-72.08,-70.32,-72.08,0.00
109.0,-160,-90,-70.32,-72.08,-70.32,0.00
109.1,-160,-90,-70.32,-70.32,-70.32,0.00
109.2,-160,-90,-70.32,-70.32,-70.32,0.00
109.3,-160,-91,-68.56,-70.32,-68.56,0.00
109.4,-160,-90,-70.32,-68.56,-70.32,0.00
109.5,-160,-90,-70.32,-70.32,-70.32,0.00
109.6,-160,-90,-70.32,-70.32,-70.32,0.00
109.8,-160,-90,-70.32,-70.32,-70.32,0.00
109.9,-160,-90,-70.32,-70.32,-70.32,0.00
110.0,-160,-90,-70.32,-70.32,-70.32,0.00
110.1,-160,-90,-70.32,-70.32,-70.32,0.00
110.2,-160,-91,-68.56,-70.32,-68.56,0.00
110.3,-160,-91,-68.56,-68.56,-68.56,0.00
110.4,-160,-88,-72.08,-68.56,-72.08,0.00
110.6,-160,-88,-72.08,-72.08,-72.08,0.00
110.7,-160,-90,-70.32,-72.08,-70.32,0.00
110.8,-160,-90,-70.32,-70.32,-70.32,0.00
110.9,-160,-90,-70.32,-70.32,-70.32,0.00
111.0,-160,-90,-70.32,-70.32,-70.32,0.00
111.1,-160,-90,-70.32,-70.32,-70.32,0.00
111.2,-160,-91,-68.56,-70.32,-68.56,0.00
111.4,-160,-90,-70.32,-68.56,-70.32,0.00
111.5,-160,-90,-70.32,-70.32,-70.32,0.00
111.6,-160,-86,-73.83,-70.32,-73.83,0.00
111.7,-160,-88,-72.08,-73.83,-72.08,0.00
111.8,-160,-88,-72.08,-72.08,-72.08,0.00
111.9,-160,-91,-68.56,-72.08,-68.56,0.00
112.0,-160,-91,-68.56,-68.56,-68.56,0.00
112.2,-160,-91,-68.56,-68.56,-68.56,0.00
112.3,-160,-90,-70.32,-68.56,-70.32,0.00
112.4,-160,-88,-72.08,-70.32,-72.08,0.00
112.5,-160,-86,-73.83,-72.08,-73.83,0.00
112.6,-160,-90,-70.32,-73.83,-70.32,0.00
112.7,-160,-91,-68.56,-70.32,-68.56,0.00
112.8,-160,-91,-68.56,-68.56,-68.56,0.00
113.0,-160,-91,-68.56,-68.56,-68.56,0.00
113.1,-160,-90,-70.32,-68.56,-70.32,0.00
113.2,-160,-88,-72.08,-70.32,-72.08,0.00
113.3,-160,-88,-72.08,-72.08,-72.08,0.00
113.4,-160,-90,-70.32,-72.08,-70.32,0.00
113.5,-160,-91,-68.56,-70.32,-68.56,0.00
113.6,-160,-91,-68.56,-68.56,-68.56,0.00
113.8,-160,-90,-70.32,-68.56,-70.32,0.00
113.9,-160,-88,-72.08,-70.32,-72.08,0.00
114.0,-160,-88,-72.08,-72.08,-72.08,0.00
114.1,-160,-90,-70.32,-72.08,-70.32,0.00
114.2,-160,-91,-68.56,-70.32,-68.56,0.00
114.3,-160,-91,-68.56,-68.56,-68.56,0.00
114.4,-160,-88,-72.08,-68.56,-72.08,0.00
114.6,-160,-88,-72.08,-72.08,-72.08,0.00
114.7,-160,-88,-72.08,-72.08,-72.08,0.00
114.8,-160,-90,-70.32,-72.08,-70.32,0.00
114.9,-160,-91,-68.56,-70.32,-68.56,0.00
115.0,-160,-91,-68.56,-68.56,-68.56,0.00
115.1,-160,-91,-68.56,-68.56,-68.56,0.00
115.2,-160,-88,-72.08,-68.56,-72.08,0.00
115.4,-160,-88,-72.08,-72.08,-72.08,0.00
115.5,-160,-90,-70.32,-72.08,-70.32,0.00
115.6,-160,-90,-70.32,-70.32,-70.32,0.00
115.7,-160,-91,-68.56,-70.32,-68.56,0.00
115.8,-160,-90,-70.32,-68.56,-70.32,0.00
115.9,-160,-90,-70.32,-70.32,-70.32,0.00
116.0,-160,-90,-70.32,-70.32,-70.32,0.00
116.2,-160,-90,-70.32,-70.32,-70.32,0.00
116.3,-160,-90,-70.32,-70.32,-70.32,0.00
116.4,-160,-90,-70.32,-70.32,-70.32,0.00
116.5,-160,-91,-68.56,-70.32,-68.56,0.00
116.6,-160,-90,-70.32,-68.56,-70.32,0.00
116.7,-160,-90,-70.32,-70.32,-70.32,0.00
116.8,-160,-88,-72.08,-70.32,-72.08,0.00
117.0,-160,-88,-72.08,-72.08,-72.08,0.00
117.1,-160,-88,-72.08,-72.08,-72.08,0.00
117.2,-160,-90,-70.32,-72.08,-70.32,0.00
117.3,-160,-91,-68.56,-70.32,-68.56,0.00
117.4,-160,-91,-68.56,-68.56,-68.56,0.00
117.5,-160,-88,-72.08,-68.56,-72.08,0.00
117.6,-160,-90,-70.32,-72.08,-70.32,0.00
117.8,-160,-88,-72.08,-70.32,-72.08,0.00
117.9,-160,-91,-68.56,-72.08,-68.56,0.00
118.0,-160,-91,-68.56,-68.56,-68.56,0.00
118.1,-160,-91,-68.56,-68.56,-68.56,0.00
118.2,-160,-90,-70.32,-68.56,-70.32,0.00
118.3,-160,-88,-72.08,-70.32,-72.08,0.00
118.4,-160,-90,-70.32,-72.08,-70.32,0.00
