Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI
118.9,159,102,57.01,82.87,85.51,0.00
119.0,159,104,55.25,85.51,82.87,0.00
119.1,160,104,56.25,82.87,84.37,0.00
119.2,160,106,54.49,84.37,81.74,0.00
119.3,160,104,56.25,81.74,84.37,0.00
119.4,160,106,54.49,84.37,81.74,0.00
119.5,159,104,55.25,81.74,82.87,0.00
119.6,159,104,55.25,82.87,82.87,0.00
119.7,159,104,55.25,82.87,82.87,0.00
119.8,159,106,53.49,82.87,80.24,0.00
120.0,159,104,55.25,80.24,82.87,0.00
