Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI
64.5,-160,-74,-86.14,-140.63,-172.29,0.00
64.6,-160,-106,-54.49,-172.29,-108.98,0.00
64.7,-160,-144,-15.80,-108.98,-31.61,0.00
64.8,-160,-151,-8.77,-31.61,-17.54,0.00
64.9,-160,-127,-33.39,-17.54,-66.78,0.00
65.1,-160,-90,-70.32,-66.78,-140.63,0.00
65.2,-160,-76,-84.38,-140.63,-168.77,0.00
65.3,-160,-104,-56.25,-168.77,-112.50,0.00
65.4,-160,-142,-17.56,-112.50,-35.12,0.00
65.5,-160,-151,-8.77,-35.12,-17.54,0.00
65.6,-160,-127,-33.39,-17.54,-66.78,0.00
65.8,-160,-93,-66.80,-66.78,-133.60,0.00
65.9,-160,-76,-84.38,-133.60,-168.77,0.00
66.0,-160,-104,-56.25,-168.77,-112.50,0.00
66.1,-160,-142,-17.56,-112.50,-35.12,0.00
66.2,-160,-149,-10.53,-35.12,-21.06,0.00
66.3,-160,-128,-31.63,-21.06,-63.26,0.00
66.4,-160,-95,-65.04,-63.26,-130.08,0.00
66.6,-160,-77,-82.63,-130.08,-165.25,0.00
66.7,-160,-100,-59.77,-165.25,-119.53,0.00
66.8,-160,-141,-19.32,-119.53,-38.64,0.00
66.9,-160,-151,-8.77,-38.64,-17.54,0.00
67.0,-160,-132,-28.11,-17.54,-56.23,0.00
67.1,-160,-97,-63.28,-56.23,-126.57,0.00
67.2,-160,-77,-82.63,-126.57,-165.25,0.00
67.4,-160,-98,-61.52,-165.25,-123.05,0.00
67.5,-160,-137,-22.84,-123.05,-45.67,0.00
67.6,-160,-151,-8.77,-45.67,-17.54,0.00
67.7,-160,-134,-26.35,-17.54,-52.71,0.00
67.8,-160,-100,-59.77,-52.71,-119.53,0.00
67.9,-160,-79,-80.87,-119.53,-161.74,0.00
68.1,-160,-95,-65.04,-161.74,-130.08,0.00
68.2,-160,-135,-24.60,-130.08,-49.19,0.00
68.3,-160,-149,-10.53,-49.19,-21.06,0.00
68.4,-160,-137,-22.84,-21.06,-45.67,0.00
68.5,-160,-102,-58.01,-45.67,-116.01,0.00
68.6,-160,-79,-80.87,-116.01,-161.74,0.00
68.7,-160,-91,-68.56,-161.74,-137.12,0.00
68.9,-160,-132,-28.11,-137.12,-56.23,0.00
69.0,-160,-153,-7.01,-56.23,-14.02,0.00
69.1,-160,-137,-22.84,-14.02,-45.67,0.00
69.2,-160,-106,-54.49,-45.67,-108.98,0.00
69.3,-160,-81,-79.11,-108.98,-158.22,0.00
69.4,-160,-90,-70.32,-158.22,-140.63,0.00
69.5,-160,-130,-29.87,-140.63,-59.74,0.00
69.7,-160,-151,-8.77,-59.74,-17.54,0.00
69.8,-160,-137,-22.84,-17.54,-45.67,0.00
69.9,-160,-109,-50.97,-45.67,-101.95,0.00
70.0,-160,-83,-77.35,-101.95,-154.70,0.00
70.1,-160,-91,-68.56,-154.70,-137.12,0.00
70.2,-160,-127,-33.39,-137.12,-66.78,0.00
70.4,-160,-149,-10.53,-66.78,-21.06,0.00
70.5,-160,-139,-21.08,-21.06,-42.16,0.00
70.6,-160,-111,-49.21,-42.16,-98.43,0.00
70.7,-160,-84,-75.59,-98.43,-151.18,0.00
70.8,-160,-90,-70.32,-151.18,-140.63,0.00
70.9,-160,-125,-35.15,-140.63,-70.29,0.00
71.0,-160,-149,-10.53,-70.29,-21.06,0.00
71.2,-160,-141,-19.32,-21.06,-38.64,0.00
71.3,-160,-114,-45.70,-38.64,-91.40,0.00
71.4,-160,-86,-73.83,-91.40,-147.67,0.00
71.5,-160,-84,-75.59,-147.67,-151.18,0.00
71.6,-160,-121,-38.66,-151.18,-77.33,0.00
71.7,-160,-148,-12.29,-77.33,-24.57,0.00
71.8,-160,-144,-15.80,-24.57,-31.61,0.00
72.0,-160,-118,-42.18,-31.61,-84.36,0.00
72.1,-160,-86,-73.83,-84.36,-147.67,0.00
72.2,-160,-81,-79.11,-147.67,-158.22,0.00
72.3,-160,-118,-42.18,-158.22,-84.36,0.00
72.4,-160,-149,-10.53,-84.36,-21.06,0.00
72.5,-160,-148,-12.29,-21.06,-24.57,0.00
72.6,-160,-121,-38.66,-24.57,-77.33,0.00
72.8,-160,-86,-73.83,-77.33,-147.67,0.00
72.9,-160,-79,-80.87,-147.67,-161.74,0.00
73.0,-160,-114,-45.70,-161.74,-91.40,0.00
73.1,-160,-148,-12.29,-91.40,-24.57,0.00
73.2,-160,-149,-10.53,-24.57,-21.06,0.00
73.3,-160,-123,-36.91,-21.06,-73.81,0.00
73.4,-160,-90,-70.32,-73.81,-140.63,0.00
73.6,-160,-79,-80.87,-140.63,-161.74,0.00
73.7,-160,-111,-49.21,-161.74,-98.43,0.00
73.8,-160,-144,-15.80,-98.43,-31.61,0.00
73.9,-160,-149,-10.53,-31.61,-21.06,0.00
74.0,-160,-128,-31.63,-21.06,-63.26,0.00
74.1,-160,-93,-66.80,-63.26,-133.60,0.00
74.3,-160,-77,-82.63,-133.60,-165.25,0.00
74.4,-160,-106,-54.49,-165.25,-108.98,0.00
74.5,-160,-144,-15.80,-108.98,-31.61,0.00
74.6,-160,-151,-8.77,-31.61,-17.54,0.00
74.7,-160,-128,-31.63,-17.54,-63.26,0.00
74.8,-160,-95,-65.04,-63.26,-130.08,0.00
74.9,-160,-77,-82.63,-130.08,-165.25,0.00
75.1,-160,-104,-56.25,-165.25,-112.50,0.00
75.2,-160,-144,-15.80,-112.50,-31.61,0.00
75.3,-160,-153,-7.01,-31.61,-14.02,0.00
75.4,-160,-130,-29.87,-14.02,-59.74,0.00
75.5,-160,-97,-63.28,-59.74,-126.57,0.00
75.6,-160,-77,-82.63,-126.57,-165.25,0.00
75.7,-160,-100,-59.77,-165.25,-119.53,0.00
75.9,-160,-141,-19.32,-119.53,-38.64,0.00
76.0,-160,-155,-5.25,-38.64,-10.50,0.00
76.1,-160,-134,-26.35,-10.50,-52.71,0.00
76.2,-160,-98,-61.52,-52.71,-123.05,0.00
76.3,-160,-77,-82.63,-123.05,-165.25,0.00
76.4,-160,-97,-63.28,-165.25,-126.57,0.00
76.6,-160,-137,-22.84,-126.57,-45.67,0.00
76.7,-160,-155,-5.25,-45.67,-10.50,0.00
76.8,-160,-134,-26.35,-10.50,-52.71,0.00
76.9,-160,-104,-56.25,-52.71,-112.50,0.00
77.0,-160,-79,-80.87,-112.50,-161.74,0.00
77.1,-160,-95,-65.04,-161.74,-130.08,0.00
77.2,-160,-132,-28.11,-130.08,-56.23,0.00
77.4,-160,-153,-7.01,-56.23,-14.02,0.00
77.5,-160,-137,-22.84,-14.02,-45.67,0.00
77.6,-160,-107,-52.73,-45.67,-105.46,0.00
77.7,-160,-83,-77.35,-105.46,-154.70,0.00
77.8,-160,-91,-68.56,-154.70,-137.12,0.00
77.9,-160,-128,-31.63,-137.12,-63.26,0.00
78.0,-160,-149,-10.53,-63.26,-21.06,0.00
78.2,-160,-141,-19.32,-21.06,-38.64,0.00
78.3,-160,-113,-47.46,-38.64,-94.91,0.00
78.4,-160,-83,-77.35,-94.91,-154.70,0.00
78.5,-160,-86,-73.83,-154.70,-147.67,0.00
78.6,-160,-123,-36.91,-147.67,-73.81,0.00
78.7,-160,-151,-8.77,-73.81,-17.54,0.00
78.8,-160,-142,-17.56,-17.54,-35.12,0.00
79.0,-160,-116,-43.94,-35.12,-87.88,0.00
79.1,-160,-86,-73.83,-87.88,-147.67,0.00
79.2,-160,-84,-75.59,-147.67,-151.18,0.00
79.3,-160,-118,-42.18,-151.18,-84.36,0.00
79.4,-160,-148,-12.29,-84.36,-24.57,0.00
79.5,-160,-146,-14.04,-24.57,-28.09,0.00
79.6,-160,-121,-38.66,-28.09,-77.33,0.00
79.8,-160,-90,-70.32,-77.33,-140.63,0.00
79.9,-160,-81,-79.11,-140.63,-158.22,0.00
80.0,-160,-113,-47.46,-158.22,-94.91,0.00
80.1,-160,-144,-15.80,-94.91,-31.61,0.00
80.2,-160,-148,-12.29,-31.61,-24.57,0.00
80.3,-160,-125,-35.15,-24.57,-70.29,0.00
80.5,-160,-93,-66.80,-70.29,-133.60,0.00
80.6,-160,-81,-79.11,-133.60,-158.22,0.00
80.7,-160,-107,-52.73,-158.22,-105.46,0.00
80.8,-160,-144,-15.80,-105.46,-31.61,0.00
80.9,-160,-149,-10.53,-31.61,-21.06,0.00
81.0,-160,-128,-31.63,-21.06,-63.26,0.00
81.1,-160,-93,-66.80,-63.26,-133.60,0.00
81.3,-160,-79,-80.87,-133.60,-161.74,0.00
81.4,-160,-104,-56.25,-161.74,-112.50,0.00
81.5,-160,-144,-15.80,-112.50,-31.61,0.00
81.6,-160,-151,-8.77,-31.61,-17.54,0.00
81.7,-160,-130,-29.87,-17.54,-59.74,0.00
81.8,-160,-97,-63.28,-59.74,-126.57,0.00
81.9,-160,-77,-82.63,-126.57,-165.25,0.00
82.1,-160,-102,-58.01,-165.25,-116.01,0.00
82.2,-160,-141,-19.32,-116.01,-38.64,0.00
82.3,-160,-153,-7.01,-38.64,-14.02,0.00
82.4,-160,-134,-26.35,-14.02,-52.71,0.00
82.5,-160,-100,-59.77,-52.71,-119.53,0.00
82.6,-160,-77,-82.63,-119.53,-165.25,0.00
82.8,-160,-97,-63.28,-165.25,-126.57,0.00
82.9,-160,-137,-22.84,-126.57,-45.67,0.00
83.0,-160,-153,-7.01,-45.67,-14.02,0.00
83.1,-160,-135,-24.60,-14.02,-49.19,0.00
83.2,-160,-104,-56.25,-49.19,-112.50,0.00
83.3,-160,-81,-79.11,-112.50,-158.22,0.00
83.4,-160,-93,-66.80,-158.22,-133.60,0.00
83.6,-160,-132,-28.11,-133.60,-56.23,0.00
83.7,-160,-151,-8.77,-56.23,-17.54,0.00
83.8,-160,-139,-21.08,-17.54,-42.16,0.00
83.9,-160,-109,-50.97,-42.16,-101.95,0.00
84.0,-160,-83,-77.35,-101.95,-154.70,0.00
84.1,-160,-90,-70.32,-154.70,-140.63,0.00
84.2,-160,-127,-33.39,-140.63,-66.78,0.00
84.4,-160,-149,-10.53,-66.78,-21.06,0.00
84.5,-160,-142,-17.56,-21.06,-35.12,0.00
84.6,-160,-114,-45.70,-35.12,-91.40,0.00
84.7,-160,-84,-75.59,-91.40,-151.18,0.00
84.8,-160,-84,-75.59,-151.18,-151.18,0.00
84.9,-160,-123,-36.91,-151.18,-73.81,0.00
85.1,-160,-149,-10.53,-73.81,-21.06,0.00
85.2,-160,-146,-14.04,-21.06,-28.09,0.00
85.3,-160,-116,-43.94,-28.09,-87.88,0.00
85.4,-160,-84,-75.59,-87.88,-151.18,0.00
85.5,-160,-81,-79.11,-151.18,-158.22,0.00
85.6,-160,-120,-40.42,-158.22,-80.84,0.00
85.7,-160,-149,-10.53,-80.84,-21.06,0.00
85.9,-160,-148,-12.29,-21.06,-24.57,0.00
86.0,-160,-121,-38.66,-24.57,-77.33,0.00
86.1,-160,-86,-73.83,-77.33,-147.67,0.00
86.2,-160,-77,-82.63,-147.67,-165.25,0.00
86.3,-160,-113,-47.46,-165.25,-94.91,0.00
86.4,-160,-149,-10.53,-94.91,-21.06,0.00
86.5,-160,-149,-10.53,-21.06,-21.06,0.00
86.7,-160,-125,-35.15,-21.06,-70.29,0.00
86.8,-160,-91,-68.56,-70.29,-137.12,0.00
86.9,-160,-79,-80.87,-137.12,-161.74,0.00
87.0,-160,-107,-52.73,-161.74,-105.46,0.00
87.1,-160,-144,-15.80,-105.46,-31.61,0.00
87.2,-160,-151,-8.77,-31.61,-17.54,0.00
87.3,-160,-127,-33.39,-17.54,-66.78,0.00
87.5,-160,-95,-65.04,-66.78,-130.08,0.00
87.6,-160,-79,-80.87,-130.08,-161.74,0.00
87.7,-160,-104,-56.25,-161.74,-112.50,0.00
87.8,-160,-142,-17.56,-112.50,-35.12,0.00
87.9,-160,-153,-7.01,-35.12,-14.02,0.00
88.0,-160,-130,-29.87,-14.02,-59.74,0.00
88.2,-160,-97,-63.28,-59.74,-126.57,0.00
88.3,-160,-77,-82.63,-126.57,-165.25,0.00
88.4,-160,-100,-59.77,-165.25,-119.53,0.00
88.5,-160,-141,-19.32,-119.53,-38.64,0.00
88.6,-160,-155,-5.25,-38.64,-10.50,0.00
88.7,-160,-132,-28.11,-10.50,-56.23,0.00
88.8,-160,-100,-59.77,-56.23,-119.53,0.00
89.0,-160,-81,-79.11,-119.53,-158.22,0.00
89.1,-160,-98,-61.52,-158.22,-123.05,0.00
89.2,-160,-135,-24.60,-123.05,-49.19,0.00
89.3,-160,-151,-8.77,-49.19,-17.54,0.00
89.4,-160,-135,-24.60,-17.54,-49.19,0.00
89.5,-160,-106,-54.49,-49.19,-108.98,0.00
89.6,-160,-81,-79.11,-108.98,-158.22,0.00
89.8,-160,-95,-65.04,-158.22,-130.08,0.00
89.9,-160,-130,-29.87,-130.08,-59.74,0.00
90.0,-160,-151,-8.77,-59.74,-17.54,0.00
90.1,-160,-137,-22.84,-17.54,-45.67,0.00
90.2,-160,-106,-54.49,-45.67,-108.98,0.00
90.3,-160,-83,-77.35,-108.98,-154.70,0.00
90.5,-160,-91,-68.56,-154.70,-137.12,0.00
90.6,-160,-128,-31.63,-137.12,-63.26,0.00
90.7,-160,-148,-12.29,-63.26,-24.57,0.00
90.8,-160,-139,-21.08,-24.57,-42.16,0.00
90.9,-160,-111,-49.21,-42.16,-98.43,0.00
91.0,-160,-83,-77.35,-98.43,-154.70,0.00
91.1,-160,-88,-72.08,-154.70,-144.15,0.00
91.3,-160,-127,-33.39,-144.15,-66.78,0.00
91.4,-160,-149,-10.53,-66.78,-21.06,0.00
91.5,-160,-141,-19.32,-21.06,-38.64,0.00
91.6,-160,-113,-47.46,-38.64,-94.91,0.00
91.7,-160,-83,-77.35,-94.91,-154.70,0.00
91.8,-160,-86,-73.83,-154.70,-147.67,0.00
91.9,-160,-123,-36.91,-147.67,-73.81,0.00
92.1,-160,-149,-10.53,-73.81,-21.06,0.00
92.2,-160,-144,-15.80,-21.06,-31.61,0.00
92.3,-160,-116,-43.94,-31.61,-87.88,0.00
92.4,-160,-86,-73.83,-87.88,-147.67,0.00
92.5,-160,-83,-77.35,-147.67,-154.70,0.00
92.6,-160,-118,-42.18,-154.70,-84.36,0.00
92.7,-160,-149,-10.53,-84.36,-21.06,0.00
92.9,-160,-146,-14.04,-21.06,-28.09,0.00
93.0,-160,-121,-38.66,-28.09,-77.33,0.00
93.1,-160,-88,-72.08,-77.33,-144.15,0.00
93.2,-160,-81,-79.11,-144.15,-158.22,0.00
93.3,-160,-113,-47.46,-158.22,-94.91,0.00
93.4,-160,-146,-14.04,-94.91,-28.09,0.00
93.5,-160,-149,-10.53,-28.09,-21.06,0.00
93.7,-160,-125,-35.15,-21.06,-70.29,0.00
93.8,-160,-93,-66.80,-70.29,-133.60,0.00
93.9,-160,-79,-80.87,-133.60,-161.74,0.00
94.0,-160,-107,-52.73,-161.74,-105.46,0.00
94.1,-160,-146,-14.04,-105.46,-28.09,0.00
94.2,-160,-151,-8.77,-28.09,-17.54,0.00
94.4,-160,-128,-31.63,-17.54,-63.26,0.00
94.5,-160,-95,-65.04,-63.26,-130.08,0.00
94.6,-160,-77,-82.63,-130.08,-165.25,0.00
94.7,-160,-104,-56.25,-165.25,-112.50,0.00
94.8,-160,-144,-15.80,-112.50,-31.61,0.00
94.9,-160,-153,-7.01,-31.61,-14.02,0.00
95.0,-160,-132,-28.11,-14.02,-56.23,0.00
95.2,-160,-97,-63.28,-56.23,-126.57,0.00
95.3,-160,-77,-82.63,-126.57,-165.25,0.00
95.4,-160,-100,-59.77,-165.25,-119.53,0.00
95.5,-160,-141,-19.32,-119.53,-38.64,0.00
95.6,-160,-153,-7.01,-38.64,-14.02,0.00
95.7,-160,-132,-28.11,-14.02,-56.23,0.00
95.8,-160,-98,-61.52,-56.23,-123.05,0.00
96.0,-160,-77,-82.63,-123.05,-165.25,0.00
96.1,-160,-98,-61.52,-165.25,-123.05,0.00
96.2,-160,-139,-21.08,-123.05,-42.16,0.00
96.3,-160,-153,-7.01,-42.16,-14.02,0.00
96.4,-160,-135,-24.60,-14.02,-49.19,0.00
96.5,-160,-104,-56.25,-49.19,-112.50,0.00
96.7,-160,-79,-80.87,-112.50,-161.74,0.00
96.8,-160,-93,-66.80,-161.74,-133.60,0.00
96.9,-160,-134,-26.35,-133.60,-52.71,0.00
97.0,-160,-153,-7.01,-52.71,-14.02,0.00
97.1,-160,-137,-22.84,-14.02,-45.67,0.00
97.2,-160,-107,-52.73,-45.67,-105.46,0.00
97.3,-160,-83,-77.35,-105.46,-154.70,0.00
97.5,-160,-91,-68.56,-154.70,-137.12,0.00
97.6,-160,-127,-33.39,-137.12,-66.78,0.00
97.7,-160,-151,-8.77,-66.78,-17.54,0.00
97.8,-160,-141,-19.32,-17.54,-38.64,0.00
97.9,-160,-111,-49.21,-38.64,-98.43,0.00
98.0,-160,-84,-75.59,-98.43,-151.18,0.00
98.1,-160,-88,-72.08,-151.18,-144.15,0.00
98.3,-160,-125,-35.15,-144.15,-70.29,0.00
98.4,-160,-149,-10.53,-70.29,-21.06,0.00
98.5,-160,-142,-17.56,-21.06,-35.12,0.00
98.6,-160,-116,-43.94,-35.12,-87.88,0.00
98.7,-160,-84,-75.59,-87.88,-151.18,0.00
98.8,-160,-84,-75.59,-151.18,-151.18,0.00
98.9,-160,-120,-40.42,-151.18,-80.84,0.00
99.1,-160,-149,-10.53,-80.84,-21.06,0.00
99.2,-160,-148,-12.29,-21.06,-24.57,0.00
99.3,-160,-120,-40.42,-24.57,-80.84,0.00
99.4,-160,-86,-73.83,-80.84,-147.67,0.00
99.5,-160,-79,-80.87,-147.67,-161.74,0.00
99.6,-160,-114,-45.70,-161.74,-91.40,0.00
99.8,-160,-149,-10.53,-91.40,-21.06,0.00
99.9,-160,-149,-10.53,-21.06,-21.06,0.00
100.0,-160,-123,-36.91,-21.06,-73.81,0.00
100.1,-160,-90,-70.32,-73.81,-140.63,0.00
100.2,-160,-79,-80.87,-140.63,-161.74,0.00
100.3,-160,-111,-49.21,-161.74,-98.43,0.00
100.4,-160,-146,-14.04,-98.43,-28.09,0.00
100.6,-160,-149,-10.53,-28.09,-21.06,0.00
100.7,-160,-127,-33.39,-21.06,-66.78,0.00
100.8,-160,-93,-66.80,-66.78,-133.60,0.00
100.9,-160,-77,-82.63,-133.60,-165.25,0.00
101.0,-160,-107,-52.73,-165.25,-105.46,0.00
101.1,-160,-144,-15.80,-105.46,-31.61,0.00
101.3,-160,-153,-7.01,-31.61,-14.02,0.00
101.4,-160,-130,-29.87,-14.02,-59.74,0.00
101.5,-160,-95,-65.04,-59.74,-130.08,0.00
101.6,-160,-76,-84.38,-130.08,-168.77,0.00
101.7,-160,-102,-58.01,-168.77,-116.01,0.00
101.8,-160,-144,-15.80,-116.01,-31.61,0.00
102.0,-160,-155,-5.25,-31.61,-10.50,0.00
102.1,-160,-132,-28.11,-10.50,-56.23,0.00
102.2,-160,-98,-61.52,-56.23,-123.05,0.00
102.3,-160,-77,-82.63,-123.05,-165.25,0.00
102.4,-160,-98,-61.52,-165.25,-123.05,0.00
102.5,-160,-139,-21.08,-123.05,-42.16,0.00
102.6,-160,-155,-5.25,-42.16,-10.50,0.00
102.8,-160,-137,-22.84,-10.50,-45.67,0.00
102.9,-160,-102,-58.01,-45.67,-116.01,0.00
103.0,-160,-77,-82.63,-116.01,-165.25,0.00
103.1,-160,-95,-65.04,-165.25,-130.08,0.00
103.2,-160,-135,-24.60,-130.08,-49.19,0.00
103.3,-160,-153,-7.01,-49.19,-14.02,0.00
103.5,-160,-137,-22.84,-14.02,-45.67,0.00
103.6,-160,-106,-54.49,-45.67,-108.98,0.00
103.7,-160,-81,-79.11,-108.98,-158.22,0.00
103.8,-160,-91,-68.56,-158.22,-137.12,0.00
103.9,-160,-132,-28.11,-137.12,-56.23,0.00
104.0,-160,-153,-7.01,-56.23,-14.02,0.00
104.2,-160,-141,-19.32,-14.02,-38.64,0.00
104.3,-160,-109,-50.97,-38.64,-101.95,0.00
104.4,-160,-83,-77.35,-101.95,-154.70,0.00
104.5,-160,-88,-72.08,-154.70,-144.15,0.00
104.6,-160,-127,-33.39,-144.15,-66.78,0.00
104.7,-160,-151,-8.77,-66.78,-17.54,0.00
104.8,-160,-144,-15.80,-17.54,-31.61,0.00
105.0,-160,-113,-47.46,-31.61,-94.91,0.00
105.1,-160,-83,-77.35,-94.91,-154.70,0.00
105.2,-160,-84,-75.59,-154.70,-151.18,0.00
105.3,-160,-123,-36.91,-151.18,-73.81,0.00
105.4,-160,-153,-7.01,-73.81,-14.02,0.00
105.5,-160,-144,-15.80,-14.02,-31.61,0.00
105.7,-160,-118,-42.18,-31.61,-84.36,0.00
105.8,-160,-86,-73.83,-84.36,-147.67,0.00
105.9,-160,-81,-79.11,-147.67,-158.22,0.00
106.0,-160,-118,-42.18,-158.22,-84.36,0.00
106.1,-160,-151,-8.77,-84.36,-17.54,0.00
106.2,-160,-146,-14.04,-17.54,-28.09,0.00
106.4,-160,-121,-38.66,-28.09,-77.33,0.00
106.5,-160,-90,-70.32,-77.33,-140.63,0.00
106.6,-160,-79,-80.87,-140.63,-161.74,0.00
106.7,-160,-114,-45.70,-161.74,-91.40,0.00
106.8,-160,-148,-12.29,-91.40,-24.57,0.00
106.9,-160,-148,-12.29,-24.57,-24.57,0.00
107.0,-160,-125,-35.15,-24.57,-70.29,0.00
107.2,-160,-91,-68.56,-70.29,-137.12,0.00
107.3,-160,-79,-80.87,-137.12,-161.74,0.00
107.4,-160,-109,-50.97,-161.74,-101.95,0.00
107.5,-160,-148,-12.29,-101.95,-24.57,0.00
107.6,-160,-151,-8.77,-24.57,-17.54,0.00
107.7,-160,-127,-33.39,-17.54,-66.78,0.00
107.9,-160,-93,-66.80,-66.78,-133.60,0.00
108.0,-160,-77,-82.63,-133.60,-165.25,0.00
108.1,-160,-106,-54.49,-165.25,-108.98,0.00
108.2,-160,-146,-14.04,-108.98,-28.09,0.00
108.3,-160,-155,-5.25,-28.09,-10.50,0.00
108.4,-160,-130,-29.87,-10.50,-59.74,0.00
108.6,-160,-95,-65.04,-59.74,-130.08,0.00
108.7,-160,-76,-84.38,-130.08,-168.77,0.00
108.8,-160,-102,-58.01,-168.77,-116.01,0.00
108.9,-160,-144,-15.80,-116.01,-31.61,0.00
109.0,-160,-155,-5.25,-31.61,-10.50,0.00
109.1,-160,-134,-26.35,-10.50,-52.71,0.00
109.2,-160,-98,-61.52,-52.71,-123.05,0.00
109.4,-160,-76,-84.38,-123.05,-168.77,0.00
109.5,-160,-98,-61.52,-168.77,-123.05,0.00
109.6,-160,-139,-21.08,-123.05,-42.16,0.00
109.7,-160,-155,-5.25,-42.16,-10.50,0.00
109.8,-160,-137,-22.84,-10.50,-45.67,0.00
109.9,-160,-102,-58.01,-45.67,-116.01,0.00
110.1,-160,-79,-80.87,-116.01,-161.74,0.00
110.2,-160,-93,-66.80,-161.74,-133.60,0.00
110.3,-160,-134,-26.35,-133.60,-52.71,0.00
110.4,-160,-155,-5.25,-52.71,-10.50,0.00
110.5,-160,-139,-21.08,-10.50,-42.16,0.00
110.6,-160,-107,-52.73,-42.16,-105.46,0.00
110.8,-160,-79,-80.87,-105.46,-161.74,0.00
110.9,-160,-91,-68.56,-161.74,-137.12,0.00
111.0,-160,-130,-29.87,-137.12,-59.74,0.00
111.1,-160,-153,-7.01,-59.74,-14.02,0.00
111.2,-160,-139,-21.08,-14.02,-42.16,0.00
111.3,-160,-109,-50.97,-42.16,-101.95,0.00
111.5,-160,-81,-79.11,-101.95,-158.22,0.00
111.6,-160,-90,-70.32,-158.22,-140.63,0.00
111.7,-160,-127,-33.39,-140.63,-66.78,0.00
111.8,-160,-153,-7.01,-66.78,-14.02,0.00
111.9,-160,-141,-19.32,-14.02,-38.64,0.00
112.0,-160,-113,-47.46,-38.64,-94.91,0.00
112.1,-160,-83,-77.35,-94.91,-154.70,0.00
112.3,-160,-86,-73.83,-154.70,-147.67,0.00
112.4,-160,-125,-35.15,-147.67,-70.29,0.00
112.5,-160,-151,-8.77,-70.29,-17.54,0.00
112.6,-160,-142,-17.56,-17.54,-35.12,0.00
112.7,-160,-116,-43.94,-35.12,-87.88,0.00
112.8,-160,-86,-73.83,-87.88,-147.67,0.00
113.0,-160,-84,-75.59,-147.67,-151.18,0.00
113.1,-160,-120,-40.42,-151.18,-80.84,0.00
113.2,-160,-148,-12.29,-80.84,-24.57,0.00
113.3,-160,-148,-12.29,-24.57,-24.57,0.00
113.4,-160,-120,-40.42,-24.57,-80.84,0.00
113.5,-160,-86,-73.83,-80.84,-147.67,0.00
113.6,-160,-79,-80.87,-147.67,-161.74,0.00
113.8,-160,-116,-43.94,-161.74,-87.88,0.00
113.9,-160,-149,-10.53,-87.88,-21.06,0.00
114.0,-160,-149,-10.53,-21.06,-21.06,0.00
114.1,-160,-123,-36.91,-21.06,-73.81,0.00
114.2,-160,-90,-70.32,-73.81,-140.63,0.00
114.3,-160,-77,-82.63,-140.63,-165.25,0.00
114.5,-160,-111,-49.21,-165.25,-98.43,0.00
114.6,-160,-148,-12.29,-98.43,-24.57,0.00
114.7,-160,-151,-8.77,-24.57,-17.54,0.00
114.8,-160,-127,-33.39,-17.54,-66.78,0.00
114.9,-160,-93,-66.80,-66.78,-133.60,0.00
115.0,-160,-77,-82.63,-133.60,-165.25,0.00
115.2,-160,-106,-54.49,-165.25,-108.98,0.00
115.3,-160,-144,-15.80,-108.98,-31.61,0.00
115.4,-160,-155,-5.25,-31.61,-10.50,0.00
115.5,-160,-130,-29.87,-10.50,-59.74,0.00
115.6,-160,-97,-63.28,-59.74,-126.57,0.00
115.7,-160,-76,-84.38,-126.57,-168.77,0.00
115.9,-160,-100,-59.77,-168.77,-119.53,0.00
116.0,-160,-142,-17.56,-119.53,-35.12,0.00
116.1,-160,-157,-3.49,-35.12,-6.99,0.00
116.2,-160,-132,-28.11,-6.99,-56.23,0.00
116.3,-160,-98,-61.52,-56.23,-123.05,0.00
116.4,-160,-77,-82.63,-123.05,-165.25,0.00
116.5,-160,-100,-59.77,-165.25,-119.53,0.00
116.7,-160,-141,-19.32,-119.53,-38.64,0.00
116.8,-160,-153,-7.01,-38.64,-14.02,0.00
116.9,-160,-132,-28.11,-14.02,-56.23,0.00
117.0,-160,-98,-61.52,-56.23,-123.05,0.00
117.1,-160,-79,-80.87,-123.05,-161.74,0.00
117.2,-160,-98,-61.52,-161.74,-123.05,0.00
117.4,-160,-139,-21.08,-123.05,-42.16,0.00
117.5,-160,-153,-7.01,-42.16,-14.02,0.00
117.6,-160,-135,-24.60,-14.02,-49.19,0.00
117.7,-160,-102,-58.01,-49.19,-116.01,0.00
117.8,-160,-79,-80.87,-116.01,-161.74,0.00
117.9,-160,-95,-65.04,-161.74,-130.08,0.00
118.1,-160,-135,-24.60,-130.08,-49.19,0.00
118.2,-160,-153,-7.01,-49.19,-14.02,0.00
118.3,-160,-137,-22.84,-14.02,-45.67,0.00
118.4,-160,-107,-52.73,-45.67,-105.46,0.00
118.5,-160,-79,-80.87,-105.46,-161.74,0.00
118.6,-160,-91,-68.56,-161.74,-137.12,0.00
118.7,-160,-130,-29.87,-137.12,-59.74,0.00
118.9,-160,-153,-7.01,-59.74,-14.02,0.00
119.0,-160,-139,-21.08,-14.02,-42.16,0.00
119.1,-160,-109,-50.97,-42.16,-101.95,0.00
119.2,-160,-81,-79.11,-101.95,-158.22,0.00
119.3,-160,-90,-70.32,-158.22,-140.63,0.00
119.4,-160,-127,-33.39,-140.63,-66.78,0.00
119.6,-160,-151,-8.77,-66.78,-17.54,0.00
119.7,-160,-141,-19.32,-17.54,-38.64,0.00
119.8,-160,-114,-45.70,-38.64,-91.40,0.00
