Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
55.1,-71,-70,-0.66,-56.01,-0.40,-56.75,-0.02
55.2,-71,-70,-0.66,-57.16,-0.40,-56.82,0.00
55.3,-71,-72,1.10,-57.21,0.66,-56.71,0.02
55.5,-71,-72,1.10,-56.03,0.66,-56.60,0.00
55.6,-71,-70,-0.66,-55.94,-0.40,-56.66,-0.02
55.7,-71,-72,1.10,-57.07,0.66,-56.55,0.02
55.8,-71,-69,-2.42,-55.88,-1.45,-56.79,-0.03
56.0,-71,-70,-0.66,-58.28,-0.40,-56.86,0.02
56.1,-71,-69,-2.42,-57.24,-1.45,-57.10,-0.02
56.2,-71,-72,1.10,-58.57,0.66,-56.99,0.03
56.4,-71,-70,-0.66,-56.30,-0.40,-57.06,-0.02
56.5,-71,-72,1.10,-57.47,0.66,-56.95,0.02
56.6,-71,-70,-0.66,-56.27,-0.40,-57.01,-0.02
56.7,-71,-72,1.10,-57.43,0.66,-56.90,0.02
56.9,-71,-70,-0.66,-56.23,-0.40,-56.97,-0.02
57.0,-71,-72,1.10,-57.38,0.66,-56.86,0.02
57.1,-71,-70,-0.66,-56.18,-0.40,-56.93,-0.02
57.2,-71,-72,1.10,-57.34,0.66,-56.82,0.02
57.4,-71,-69,-2.42,-56.14,-1.45,-57.06,-0.03
57.5,-71,-72,1.10,-58.54,0.66,-56.95,0.03
57.6,-71,-70,-0.66,-56.25,-0.40,-57.01,-0.02
57.7,-71,-72,1.10,-57.43,0.66,-56.90,0.02
57.9,-71,-69,-2.42,-56.23,-1.45,-57.15,-0.03
58.0,-71,-72,1.10,-58.63,0.66,-57.04,0.03
58.1,-71,-70,-0.66,-56.34,-0.40,-57.10,-0.02
58.2,-71,-72,1.10,-57.52,0.66,-56.99,0.02
58.4,-71,-70,-0.66,-56.32,-0.40,-57.06,-0.02
58.5,-71,-72,1.10,-57.47,0.66,-56.95,0.02
58.6,-71,-69,-2.42,-56.27,-1.45,-57.19,-0.03
58.7,-71,-72,1.10,-58.68,0.66,-57.08,0.03
58.9,-71,-70,-0.66,-56.39,-0.40,-57.15,-0.02
59.0,-71,-72,1.10,-57.56,0.66,-57.04,0.02
59.1,-71,-70,-0.66,-56.36,-0.40,-57.10,-0.02
59.2,-71,-72,1.10,-57.52,0.66,-56.99,0.02
59.4,-71,-70,-0.66,-56.32,-0.40,-57.06,-0.02
59.5,-71,-72,1.10,-57.47,0.66,-56.95,0.02
59.6,-71,-70,-0.66,-56.27,-0.40,-57.01,-0.02
59.7,-71,-70,-0.66,-57.43,-0.40,-57.08,0.00
59.9,-71,-70,-0.66,-57.48,-0.40,-57.15,0.00
60.0,-71,-70,-0.66,-57.54,-0.40,-57.21,0.00
60.1,-71,-72,1.10,-57.61,0.66,-57.10,0.02
60.2,-71,-70,-0.66,-56.43,-0.40,-57.17,-0.02
60.4,-71,-72,1.10,-57.58,0.66,-57.06,0.02
60.5,-71,-70,-0.66,-56.38,-0.40,-57.13,-0.02
60.6,-71,-74,2.86,-57.54,1.71,-56.84,0.03
60.7,-71,-70,-0.66,-55.09,-0.40,-56.91,-0.03
60.9,-71,-72,1.10,-57.34,0.66,-56.80,0.02
61.0,-71,-69,-2.42,-56.12,-1.45,-57.04,-0.03
61.1,-71,-72,1.10,-58.52,0.66,-56.93,0.03
61.2,-71,-72,1.10,-56.23,0.66,-56.82,0.00
61.4,-71,-70,-0.66,-56.16,-0.40,-56.88,-0.02
61.5,-71,-72,1.10,-57.30,0.66,-56.77,0.02
61.6,-71,-72,1.10,-56.10,0.66,-56.66,0.00
61.7,-71,-70,-0.66,-56.01,-0.40,-56.73,-0.02
61.9,-71,-72,1.10,-57.14,0.66,-56.62,0.02
62.0,-71,-70,-0.66,-55.94,-0.40,-56.69,-0.02
62.1,-71,-72,1.10,-57.10,0.66,-56.58,0.02
62.2,-71,-70,-0.66,-55.90,-0.40,-56.64,-0.02
62.4,-71,-72,1.10,-57.06,0.66,-56.53,0.02
62.5,-71,-69,-2.42,-55.86,-1.45,-56.77,-0.03
62.6,-71,-70,-0.66,-58.26,-0.40,-56.84,0.02
62.7,-71,-72,1.10,-57.22,0.66,-56.73,0.02
62.9,-71,-70,-0.66,-56.05,-0.40,-56.80,-0.02
63.0,-71,-74,2.86,-57.21,1.71,-56.51,0.03
63.1,-71,-70,-0.66,-54.76,-0.40,-56.58,-0.03
63.2,-71,-72,1.10,-57.01,0.66,-56.47,0.02
63.4,-71,-69,-2.42,-55.79,-1.45,-56.71,-0.03
63.5,-71,-70,-0.66,-58.19,-0.40,-56.77,0.02
63.6,-71,-72,1.10,-57.15,0.66,-56.67,0.02
63.7,-71,-70,-0.66,-55.99,-0.40,-56.73,-0.02
63.9,-71,-70,-0.66,-57.14,-0.40,-56.80,0.00
64.0,-71,-70,-0.66,-57.19,-0.40,-56.86,0.00
64.1,-71,-70,-0.66,-57.26,-0.40,-56.93,0.00
64.2,-71,-70,-0.66,-57.33,-0.40,-57.00,0.00
64.4,-69,-70,1.34,-57.39,0.80,-56.86,0.02
64.5,-66,-70,4.34,-56.04,2.60,-56.43,0.03
64.6,-57,-69,11.58,-53.79,6.95,-55.27,0.07
64.7,-36,-69,32.58,-48.25,19.55,-52.01,0.21
64.9,-6,-62,55.55,-32.26,33.33,-46.46,0.23
65.0,21,-51,72.00,-12.90,43.20,-39.26,0.16
65.1,46,-25,70.62,4.10,42.37,-32.19,-0.01
65.2,70,2,68.24,10.16,40.94,-25.37,-0.02
65.4,92,0,92.00,15.55,55.20,-16.17,0.23
65.5,110,0,110.00,39.26,66.00,-5.17,0.18
65.6,125,0,125.00,61.01,75.00,7.33,0.15
65.7,136,2,134.24,82.48,80.54,20.75,0.09
65.9,148,0,148.00,101.39,88.80,35.55,0.13
66.0,157,18,139.42,124.49,83.65,49.50,-0.08
66.1,159,79,79.87,133.06,47.92,57.48,-0.58
66.2,158,120,38.42,104.82,23.05,61.32,-0.41
66.4,159,135,23.60,83.97,14.16,63.68,-0.15
66.5,158,127,31.39,77.70,18.83,66.82,0.08
66.6,159,120,39.42,85.73,23.65,70.76,0.08
66.7,158,114,43.70,94.50,26.22,75.13,0.04
66.9,158,120,38.42,101.40,23.05,78.98,-0.05
67.0,159,128,30.63,101.98,18.38,82.04,-0.08
67.1,158,134,24.35,100.34,14.61,84.48,-0.06
67.2,158,135,22.60,99.03,13.56,86.73,-0.02
67.4,158,137,20.84,100.27,12.50,88.82,-0.02
67.5,160,137,22.84,101.30,13.70,91.10,0.02
67.6,158,139,19.08,104.82,11.45,93.01,-0.04
67.7,160,142,17.56,104.42,10.54,94.77,-0.01
67.9,158,142,15.56,105.29,9.34,96.32,-0.02
68.0,159,144,14.80,105.64,8.88,97.80,-0.01
68.1,159,146,13.04,106.68,7.83,99.11,-0.02
68.2,158,146,12.04,106.92,7.23,100.31,-0.01
68.4,159,146,13.04,107.53,7.83,101.62,0.01
68.5,159,146,13.04,109.45,7.83,102.92,0.00
68.6,158,148,10.29,110.75,6.17,103.95,-0.03
68.7,156,149,6.53,110.09,3.92,104.60,-0.04
68.9,154,149,4.53,108.48,2.72,105.05,-0.02
69.0,152,151,0.77,107.75,0.46,105.13,-0.04
69.1,149,148,1.29,105.56,0.77,105.26,0.01
69.2,142,148,-5.71,106.04,-3.43,104.69,-0.07
69.4,133,151,-18.23,101.19,-10.94,102.87,-0.12
69.5,128,151,-23.23,91.80,-13.94,100.54,-0.05
69.6,123,146,-22.96,86.55,-13.77,98.25,0.00
69.7,119,137,-18.16,84.48,-10.90,96.43,0.05
69.9,115,132,-16.89,85.58,-10.13,94.74,0.01
70.0,114,128,-14.37,84.62,-8.62,93.30,0.02
70.1,114,127,-12.61,84.71,-7.57,92.04,0.02
70.2,114,127,-12.61,84.49,-7.57,90.78,0.00
70.4,114,123,-9.09,83.22,-5.46,89.87,0.03
70.5,114,125,-10.85,84.45,-6.51,88.79,-0.02
70.6,114,125,-10.85,82.26,-6.51,87.70,0.00
70.7,114,123,-9.09,81.19,-5.46,86.79,0.02
70.9,115,120,-4.58,81.35,-2.75,86.34,0.04
71.0,114,120,-5.58,83.63,-3.35,85.78,-0.01
71.1,115,121,-6.34,82.42,-3.80,85.14,-0.01
71.2,115,120,-4.58,81.33,-2.75,84.69,0.02
71.4,114,120,-5.58,81.96,-3.35,84.13,-0.01
71.5,114,120,-5.58,80.77,-3.35,83.57,0.00
71.6,114,120,-5.58,80.22,-3.35,83.01,0.00
71.7,114,118,-3.82,79.67,-2.29,82.63,0.02
71.9,115,116,-1.06,80.36,-0.64,82.52,0.03
72.0,114,118,-3.82,81.91,-2.29,82.14,-0.03
72.1,114,120,-5.58,79.82,-3.35,81.58,-0.02
72.2,115,118,-2.82,78.22,-1.69,81.30,0.03
72.4,114,118,-3.82,79.64,-2.29,80.92,-0.01
72.5,114,116,-2.06,78.62,-1.24,80.71,0.02
72.6,114,116,-2.06,79.50,-1.24,80.51,0.00
72.7,115,116,-1.06,79.27,-0.64,80.40,0.01
72.9,114,114,-0.30,79.78,-0.18,80.37,0.01
73.0,114,114,-0.30,80.20,-0.18,80.34,0.00
73.1,115,114,0.70,80.16,0.42,80.41,0.01
73.2,114,114,-0.30,80.84,-0.18,80.38,-0.01
73.3,115,116,-1.06,80.19,-0.64,80.28,-0.01
73.5,115,118,-2.82,79.63,-1.69,79.99,-0.02
73.6,114,118,-3.82,78.28,-2.29,79.61,-0.01
73.7,114,116,-2.06,77.31,-1.24,79.41,0.02
73.8,114,116,-2.06,78.19,-1.24,79.20,0.00
74.0,114,114,-0.30,77.96,-0.18,79.17,0.02
74.1,114,114,-0.30,79.00,-0.18,79.14,0.00
74.2,114,114,-0.30,78.96,-0.18,79.11,0.00
74.3,114,116,-2.06,78.93,-1.24,78.90,-0.02
74.5,115,116,-1.06,77.65,-0.64,78.80,0.01
74.6,114,114,-0.30,78.17,-0.18,78.77,0.01
74.7,114,114,-0.30,78.59,-0.18,78.74,0.00
74.8,115,116,-1.06,78.55,-0.64,78.63,-0.01
75.0,114,116,-2.06,77.99,-1.24,78.42,-0.01
75.1,114,116,-2.06,77.18,-1.24,78.22,0.00
75.2,115,114,0.70,76.98,0.42,78.29,0.03
75.3,114,111,3.21,78.73,1.93,78.61,0.02
75.5,114,113,1.46,80.56,0.87,78.75,-0.02
75.6,114,114,-0.30,79.61,-0.18,78.72,-0.02
75.7,114,120,-5.58,78.53,-3.35,78.17,-0.05
75.8,114,118,-3.82,74.77,-2.29,77.78,0.02
76.0,114,114,-0.30,75.51,-0.18,77.75,0.03
76.1,114,113,1.46,77.61,0.87,77.90,0.02
76.2,114,111,3.21,78.79,1.93,78.22,0.02
76.3,114,111,3.21,80.17,1.93,78.54,0.00
76.4,115,113,2.46,80.47,1.47,78.79,-0.01
76.6,114,116,-2.06,80.25,-1.24,78.58,-0.04
76.7,114,120,-5.58,77.30,-3.35,78.02,-0.03
76.8,114,118,-3.82,74.64,-2.29,77.64,0.02
76.9,114,114,-0.30,75.37,-0.18,77.61,0.03
77.1,115,113,2.46,77.47,1.47,77.86,0.03
77.2,114,109,4.97,79.36,2.98,78.36,0.02
77.3,114,111,3.21,81.36,1.93,78.68,-0.02
77.4,114,114,-0.30,80.59,-0.18,78.65,-0.03
77.5,114,118,-3.82,78.43,-2.29,78.26,-0.03
77.7,114,118,-3.82,75.94,-2.29,77.88,0.00
77.8,114,116,-2.06,75.59,-1.24,77.68,0.02
77.9,115,114,0.70,76.46,0.42,77.75,0.03
78.0,114,111,3.21,78.19,1.93,78.07,0.02
78.2,114,109,4.97,80.02,2.98,78.56,0.02
78.3,115,113,2.46,81.57,1.47,78.81,-0.02
78.4,114,116,-2.06,80.26,-1.24,78.60,-0.04
78.5,114,118,-3.82,77.32,-2.29,78.22,-0.02
78.7,114,120,-5.58,75.91,-3.35,77.66,-0.02
78.8,114,116,-2.06,74.30,-1.24,77.46,0.03
78.9,114,114,-0.30,76.26,-0.18,77.43,0.02
79.0,115,113,2.46,77.26,1.47,77.67,0.03
79.2,114,111,3.21,79.17,1.93,78.00,0.01
79.3,114,113,1.46,79.93,0.87,78.14,-0.02
79.4,114,114,-0.30,79.00,-0.18,78.11,-0.02
79.5,114,118,-3.82,77.91,-2.29,77.73,-0.03
79.6,114,116,-2.06,75.40,-1.24,77.52,0.02
79.8,114,114,-0.30,76.30,-0.18,77.49,0.02
79.9,114,113,1.46,77.33,0.87,77.64,0.02
80.0,114,113,1.46,78.53,0.87,77.78,0.00
80.1,114,111,3.21,78.66,1.93,78.11,0.02
80.3,115,114,0.70,80.05,0.42,78.17,-0.02
80.4,114,114,-0.30,78.57,-0.18,78.14,-0.01
80.5,114,118,-3.82,77.95,-2.29,77.76,-0.03
80.6,114,116,-2.06,75.44,-1.24,77.56,0.02
80.8,114,114,-0.30,76.34,-0.18,77.53,0.02
80.9,115,114,0.70,77.36,0.42,77.60,0.01
81.0,114,111,3.21,78.02,1.93,77.92,0.02
81.1,114,111,3.21,79.87,1.93,78.24,0.00
81.2,116,113,3.46,80.17,02.07,78.58,0.00
81.4,123,114,8.70,80.66,5.22,79.45,0.05
81.5,135,114,20.70,84.72,12.42,81.52,0.12
81.6,150,118,32.18,94.06,19.31,84.74,0.11
81.7,158,125,33.15,104.16,19.89,88.06,0.01
81.9,158,134,24.35,107.95,14.61,90.49,-0.09
82.0,158,142,15.56,105.02,9.34,92.05,-0.09
82.1,158,146,12.04,101.30,7.23,93.25,-0.03
82.2,158,144,13.80,100.45,8.28,94.63,0.02
82.4,158,141,17.32,102.93,10.39,96.37,0.03
82.5,158,142,15.56,106.79,9.34,97.92,-0.02
82.6,158,146,12.04,107.24,7.23,99.13,-0.03
82.7,159,148,11.29,106.32,6.77,100.25,-0.01
82.9,158,151,6.77,107.02,04.06,100.93,-0.04
83.0,158,149,8.53,104.95,5.12,101.78,0.02
83.1,158,148,10.29,106.92,6.17,102.81,0.02
83.2,158,149,8.53,109.00,5.12,103.67,-0.02
83.4,158,149,8.53,108.76,5.12,104.52,0.00
83.5,158,149,8.53,109.63,5.12,105.37,0.00
83.6,159,151,7.77,110.49,4.66,106.15,-0.01
83.7,158,153,05.01,110.80,03.01,106.65,-0.03
83.9,158,153,05.01,109.63,03.01,107.15,0.00
84.0,159,151,7.77,110.16,4.66,107.93,0.03
84.1,159,151,7.77,112.62,4.66,108.70,0.00
84.2,158,151,6.77,113.37,04.06,109.38,-0.01
84.4,158,155,3.25,113.43,1.95,109.71,-0.03
84.5,159,153,06.01,111.62,3.61,110.31,0.03
84.6,158,155,3.25,113.94,1.95,110.63,-0.03
84.7,158,155,3.25,112.56,1.95,110.96,0.00
84.8,158,155,3.25,112.91,1.95,111.28,0.00
85.0,159,155,4.25,113.23,2.55,111.71,0.01
85.1,158,155,3.25,114.27,1.95,112.03,-0.01
85.2,159,157,2.49,113.97,1.50,112.28,-0.01
85.3,159,158,0.74,113.77,0.44,112.36,-0.02
85.5,158,157,1.49,112.78,0.90,112.51,0.01
85.6,159,157,2.49,113.41,1.50,112.75,0.01
85.7,158,155,3.25,114.26,1.95,113.08,0.01
85.8,158,157,1.49,115.04,0.90,113.23,-0.02
86.0,158,157,1.49,114.11,0.90,113.38,0.00
86.1,159,158,0.74,114.27,0.44,113.45,-0.01
86.2,158,158,-0.26,113.89,-0.16,113.43,-0.01
86.3,158,160,-2.02,113.26,-1.21,113.22,-0.02
86.5,158,162,-3.78,111.99,-2.27,112.84,-0.02
86.6,158,160,-2.02,110.56,-1.21,112.64,0.02
86.7,158,158,-0.26,111.45,-0.16,112.62,0.02
86.8,158,157,1.49,112.47,0.90,112.77,0.02
87.0,159,155,4.25,113.68,2.55,113.19,0.03
87.1,158,155,3.25,115.77,1.95,113.52,-0.01
87.2,158,157,1.49,115.46,0.90,113.67,-0.02
87.3,158,158,-0.26,114.54,-0.16,113.64,-0.02
87.5,159,162,-2.78,113.46,-1.67,113.36,-0.02
87.6,158,160,-2.02,111.67,-1.21,113.16,0.01
87.7,159,160,-1.02,111.95,-0.61,113.06,0.01
87.8,158,158,-0.26,112.45,-0.16,113.03,0.01
88.0,158,160,-2.02,112.88,-1.21,112.83,-0.02
88.1,158,160,-2.02,111.60,-1.21,112.62,0.00
88.2,158,158,-0.26,111.41,-0.16,112.60,0.02
88.4,159,158,0.74,112.46,0.44,112.67,0.01
88.5,158,157,1.49,113.12,0.90,112.82,0.01
88.6,158,157,1.49,113.72,0.90,112.97,0.00
88.7,159,158,0.74,113.87,0.44,113.04,-0.01
88.9,159,158,0.74,113.48,0.44,113.12,0.00
89.0,158,155,3.25,113.56,1.95,113.44,0.02
89.1,158,157,1.49,115.42,0.90,113.59,-0.02
89.2,158,158,-0.26,114.47,-0.16,113.57,-0.02
89.3,158,160,-2.02,113.39,-1.21,113.36,-0.02
89.5,159,162,-2.78,112.13,-1.67,113.08,-0.01
89.6,159,160,-1.02,111.41,-0.61,112.98,0.02
89.7,159,160,-1.02,112.39,-0.61,112.88,0.00
89.9,158,158,-0.26,112.27,-0.16,112.85,0.01
90.0,158,160,-2.02,112.70,-1.21,112.65,-0.02
90.1,158,160,-2.02,111.42,-1.21,112.45,0.00
90.2,159,158,0.74,111.23,0.44,112.52,0.03
90.4,158,157,1.49,112.99,0.90,112.67,0.01
90.5,158,157,1.49,113.58,0.90,112.82,0.00
90.6,160,155,5.25,113.72,3.15,113.35,0.04
90.7,158,157,1.49,116.53,0.90,113.50,-0.04
90.9,159,158,0.74,114.36,0.44,113.57,-0.01
91.0,159,160,-1.02,114.00,-0.61,113.47,-0.02
91.1,158,162,-3.78,112.84,-2.27,113.09,-0.03
91.2,158,160,-2.02,110.79,-1.21,112.89,0.02
91.4,158,160,-2.02,111.69,-1.21,112.68,0.00
91.5,159,158,0.74,111.47,0.44,112.76,0.03
91.6,158,155,3.25,113.23,1.95,113.08,0.02
91.7,158,155,3.25,115.06,1.95,113.41,0.00
91.9,159,157,2.49,115.36,1.50,113.66,-0.01
92.0,159,158,0.74,115.15,0.44,113.73,-0.02
92.1,158,158,-0.26,114.15,-0.16,113.70,-0.01
92.2,158,162,-3.78,113.54,-2.27,113.33,-0.03
92.4,158,162,-3.78,111.02,-2.27,112.95,0.00
92.5,158,160,-2.02,110.68,-1.21,112.75,0.02
92.6,159,158,0.74,111.55,0.44,112.82,0.03
92.7,158,157,1.49,113.29,0.90,112.97,0.01
92.9,158,157,1.49,113.87,0.90,113.12,0.00
93.0,159,157,2.49,114.01,1.50,113.37,0.01
93.1,158,157,1.49,114.87,0.90,113.52,-0.01
93.2,159,158,0.74,114.40,0.44,113.59,-0.01
93.4,159,160,-1.02,114.02,-0.61,113.49,-0.02
93.5,158,160,-2.02,112.86,-1.21,113.29,-0.01
93.6,158,160,-2.02,112.06,-1.21,113.08,0.00
93.7,159,160,-1.02,111.87,-0.61,112.98,0.01
93.9,158,158,-0.26,112.38,-0.16,112.95,0.01
94.0,158,158,-0.26,112.80,-0.16,112.93,0.00
94.1,159,160,-1.02,112.77,-0.61,112.83,-0.01
94.2,158,160,-2.02,112.20,-1.21,112.62,-0.01
94.4,158,160,-2.02,111.40,-1.21,112.42,0.00
94.5,158,160,-2.02,111.21,-1.21,112.22,0.00
94.6,159,158,0.74,111.00,0.44,112.29,0.03
94.7,158,155,3.25,112.76,1.95,112.62,0.02
94.9,158,157,1.49,114.59,0.90,112.77,-0.02
95.0,158,157,1.49,113.65,0.90,112.92,0.00
95.1,159,157,2.49,113.81,1.50,113.17,0.01
95.2,158,157,1.49,114.67,0.90,113.31,-0.01
95.4,159,158,0.74,114.20,0.44,113.39,-0.01
95.5,158,160,-2.02,113.82,-1.21,113.19,-0.03
95.6,158,162,-3.78,111.94,-2.27,112.81,-0.02
95.7,158,160,-2.02,110.52,-1.21,112.61,0.02
95.9,158,158,-0.26,111.41,-0.16,112.58,0.02
96.0,159,157,2.49,112.44,1.50,112.83,0.03
96.1,158,157,1.49,114.35,0.90,112.98,-0.01
96.2,158,157,1.49,113.86,0.90,113.13,0.00
96.4,158,158,-0.26,114.02,-0.16,113.10,-0.02
96.5,158,160,-2.02,112.92,-1.21,112.90,-0.02
96.6,158,162,-3.78,111.67,-2.27,112.52,-0.02
96.7,159,160,-1.02,110.23,-0.61,112.42,0.03
96.9,158,158,-0.26,111.83,-0.16,112.39,0.01
97.0,158,158,-0.26,112.24,-0.16,112.36,0.00
97.1,159,158,0.74,112.21,0.44,112.44,0.01
97.2,158,157,1.49,112.89,0.90,112.59,0.01
97.4,158,157,1.49,113.49,0.90,112.74,0.00
97.5,159,157,2.49,113.63,1.50,112.99,0.01
97.6,158,157,1.49,114.49,0.90,113.14,-0.01
97.7,159,158,0.74,114.02,0.44,113.21,-0.01
97.9,159,158,0.74,113.64,0.44,113.28,0.00
98.0,158,158,-0.26,113.72,-0.16,113.26,-0.01
98.1,159,162,-2.78,113.09,-1.67,112.98,-0.02
98.2,158,160,-2.02,111.28,-1.21,112.78,0.01
98.4,159,160,-1.02,111.57,-0.61,112.67,0.01
98.5,158,158,-0.26,112.07,-0.16,112.65,0.01
98.6,158,158,-0.26,112.49,-0.16,112.62,0.00
98.7,159,158,0.74,112.46,0.44,112.69,0.01
98.9,158,157,1.49,113.14,0.90,112.84,0.01
99.0,158,157,1.49,113.75,0.90,112.99,0.00
99.1,159,158,0.74,113.89,0.44,113.07,-0.01
99.2,159,158,0.74,113.50,0.44,113.14,0.00
99.4,158,157,1.49,113.58,0.90,113.29,0.01
99.5,158,157,1.49,114.19,0.90,113.44,0.00
99.6,159,155,4.25,114.33,2.55,113.86,0.03
99.7,158,158,-0.26,116.44,-0.16,113.84,-0.04
99.9,159,160,-1.02,113.63,-0.61,113.73,-0.01
100.0,159,160,-1.02,113.11,-0.61,113.63,0.00
100.1,158,160,-2.02,113.02,-1.21,113.43,-0.01
100.2,159,162,-2.78,112.21,-1.67,113.15,-0.01
100.4,158,162,-3.78,111.47,-2.27,112.77,-0.01
100.5,158,162,-3.78,110.49,-2.27,112.39,0.00
100.6,158,160,-2.02,110.13,-1.21,112.19,0.02
100.8,159,160,-1.02,111.00,-0.61,112.09,0.01
100.9,159,157,2.49,111.49,1.50,112.34,0.03
101.0,158,155,3.25,113.87,1.95,112.66,0.01
101.1,158,155,3.25,114.62,1.95,112.99,0.00
101.3,158,155,3.25,114.94,1.95,113.32,0.00
101.4,158,158,-0.26,115.27,-0.16,113.29,-0.03
101.5,158,164,-5.54,113.10,-3.32,112.73,-0.05
101.6,159,162,-2.78,109.36,-1.67,112.46,0.03
101.8,158,160,-2.02,110.81,-1.21,112.25,0.01
101.9,158,158,-0.26,111.05,-0.16,112.23,0.02
102.0,158,158,-0.26,112.09,-0.16,112.20,0.00
102.1,159,158,0.74,112.04,0.44,112.27,0.01
102.3,158,157,1.49,112.73,0.90,112.42,0.01
102.4,158,158,-0.26,113.33,-0.16,112.40,-0.02
102.5,159,160,-1.02,112.22,-0.61,112.30,-0.01
102.7,158,162,-3.78,111.67,-2.27,111.92,-0.03
102.8,158,160,-2.02,109.62,-1.21,111.71,0.02
102.9,158,158,-0.26,110.52,-0.16,111.69,0.02
103.0,158,160,-2.02,111.55,-1.21,111.49,-0.02
103.2,158,160,-2.02,110.25,-1.21,111.28,0.00
103.3,158,157,1.49,110.07,0.90,111.43,0.03
103.4,159,157,2.49,112.36,1.50,111.68,0.01
103.5,159,155,4.25,113.19,2.55,112.11,0.02
103.7,158,157,1.49,114.68,0.90,112.26,-0.03
103.8,159,157,2.49,113.13,1.50,112.51,0.01
103.9,159,158,0.74,114.01,0.44,112.58,-0.02
104.0,158,158,-0.26,113.00,-0.16,112.55,-0.01
104.2,158,160,-2.02,112.38,-1.21,112.35,-0.02
104.3,159,162,-2.78,111.12,-1.67,112.07,-0.01
104.4,159,160,-1.02,110.40,-0.61,111.97,0.02
104.5,159,158,0.74,111.37,0.44,112.04,0.02
104.7,158,155,3.25,112.50,1.95,112.37,0.02
104.8,158,157,1.49,114.34,0.90,112.52,-0.02
104.9,160,158,1.74,113.40,01.04,112.69,0.00
105.1,158,157,1.49,113.74,0.90,112.84,-0.00
105.2,159,158,0.74,113.73,0.44,112.91,-0.01
105.3,158,160,-2.02,113.35,-1.21,112.71,-0.03
105.4,158,162,-3.78,111.47,-2.27,112.33,-0.02
105.6,159,162,-2.78,110.05,-1.67,112.06,0.01
105.7,158,158,-0.26,110.40,-0.16,112.03,0.02
105.8,158,160,-2.02,111.90,-1.21,111.83,-0.02
105.9,159,160,-1.02,110.60,-0.61,111.72,0.01
106.1,158,158,-0.26,111.12,-0.16,111.70,0.01
106.2,158,158,-0.26,111.55,-0.16,111.67,0.00
106.3,158,158,-0.26,111.51,-0.16,111.65,0.00
106.4,159,160,-1.02,111.49,-0.61,111.54,-0.01
106.6,158,160,-2.02,110.92,-1.21,111.34,-0.01
106.7,158,160,-2.02,110.12,-1.21,111.14,0.00
106.8,158,158,-0.26,109.92,-0.16,111.11,0.02
107.0,158,158,-0.26,110.97,-0.16,111.09,0.00
107.1,159,158,0.74,110.93,0.44,111.16,0.01
107.2,159,157,2.49,111.61,1.50,111.41,0.02
107.3,158,157,1.49,112.92,0.90,111.56,-0.01
107.5,159,157,2.49,112.44,1.50,111.81,0.01
107.6,159,155,4.25,113.31,2.55,112.23,0.02
107.7,158,155,3.25,114.80,1.95,112.56,-0.01
107.8,159,157,2.49,114.50,1.50,112.81,-0.01
108.0,158,157,1.49,114.30,0.90,112.96,-0.01
108.1,158,157,1.49,113.84,0.90,113.11,0.00
108.2,158,153,05.01,114.00,03.01,113.61,0.03
108.3,158,155,3.25,116.65,1.95,113.93,-0.02
108.5,158,158,-0.26,115.87,-0.16,113.90,-0.03
108.6,159,160,-1.02,113.71,-0.61,113.80,-0.01
108.7,159,162,-2.78,113.18,-1.67,113.52,-0.02
108.8,158,160,-2.02,111.84,-1.21,113.32,0.01
109.0,158,160,-2.02,112.12,-1.21,113.12,0.00
109.1,159,160,-1.02,111.91,-0.61,113.02,0.01
109.2,160,158,1.74,112.41,01.04,113.19,0.03
109.4,158,157,1.49,114.26,0.90,113.34,-0.00
109.5,159,158,0.74,114.23,0.44,113.41,-0.01
109.6,158,160,-2.02,113.85,-1.21,113.21,-0.03
109.7,158,162,-3.78,111.97,-2.27,112.83,-0.02
109.9,159,162,-2.78,110.55,-1.67,112.55,0.01
110.0,158,160,-2.02,110.90,-1.21,112.35,0.01
110.1,158,158,-0.26,111.15,-0.16,112.33,0.02
110.2,158,158,-0.26,112.18,-0.16,112.30,0.00
110.4,159,158,0.74,112.14,0.44,112.37,0.01
110.5,159,157,2.49,112.82,1.50,112.62,0.02
110.6,158,155,3.25,114.14,1.95,112.95,0.01
110.7,158,157,1.49,114.91,0.90,113.10,-0.02
110.9,158,158,-0.26,113.98,-0.16,113.07,-0.02
111.0,158,162,-3.78,112.89,-2.27,112.69,-0.03
111.1,158,162,-3.78,110.39,-2.27,112.31,0.00
111.2,158,158,-0.26,110.04,-0.16,112.29,0.03
111.4,159,158,0.74,112.16,0.44,112.36,0.01
111.5,159,155,4.25,112.81,2.55,112.79,0.03
111.6,158,155,3.25,115.37,1.95,113.11,-0.01
111.8,159,157,2.49,115.05,1.50,113.36,-0.01
111.9,158,158,-0.26,114.85,-0.16,113.33,-0.03
112.0,158,162,-3.78,113.15,-2.27,112.96,-0.03
112.1,159,160,-1.02,110.65,-0.61,112.85,0.03
112.3,158,158,-0.26,112.27,-0.16,112.83,0.01
112.4,158,158,-0.26,112.68,-0.16,112.80,0.00
112.5,158,158,-0.26,112.64,-0.16,112.77,0.00
112.6,158,158,-0.26,112.62,-0.16,112.75,0.00
112.8,160,160,-0.02,112.59,-0.01,112.75,0.00
