Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
115.1,98,33,64.59,171.14,51.67,126.89,-0.30
115.2,97,118,-20.82,178.26,-16.66,116.48,-0.84
115.3,97,172,-75.33,98.99,-60.27,78.82,-0.53
115.5,98,176,-77.85,18.02,-62.28,39.89,-0.02
115.6,97,146,-48.96,-22.41,-39.16,15.41,0.28
115.7,98,95,03.04,-23.47,2.43,16.93,0.51
115.8,97,35,61.83,19.88,49.46,47.85,0.58
116.0,97,4,93.48,97.89,74.79,94.59,0.31
116.1,97,39,58.31,169.69,46.65,123.75,-0.34
116.2,97,118,-20.82,170.05,-16.66,113.34,-0.78
116.3,97,172,-75.33,95.91,-60.27,75.67,-0.53
116.5,98,172,-74.33,14.87,-59.47,38.50,0.01
116.6,97,144,-47.20,-20.95,-37.76,14.91,0.27
116.7,98,95,03.04,-22.59,2.43,16.43,0.49
116.8,97,37,60.07,19.35,48.06,46.46,0.56
117.0,95,2,93.24,95.08,74.59,93.08,0.33
117.1,82,35,46.83,168.00,37.46,116.50,-0.45
117.2,62,118,-55.82,153.51,-44.66,88.59,-1.01
117.3,45,165,-120.30,42.93,-96.24,28.44,-0.63
117.5,33,158,-125.26,-68.43,-100.21,-34.19,-0.05
117.6,18,62,-43.55,-134.45,-34.84,-55.97,0.80
117.7,16,-60,75.79,-90.00,60.63,-18.07,1.17
117.9,16,-100,116.23,43.73,92.99,40.04,0.40
118.0,24,-56,80.27,133.43,64.22,80.18,-0.35
118.1,62,51,11.00,144.05,8.80,85.68,-0.68
118.2,143,121,21.66,93.81,17.33,96.51,0.10
118.4,158,141,17.32,113.95,13.86,105.17,-0.04
118.5,159,146,13.04,118.99,10.44,111.70,-0.04
118.6,158,155,3.25,122.09,2.60,113.32,-0.10
118.7,158,160,-2.02,115.83,-1.62,112.31,-0.05
118.9,159,164,-4.54,110.64,-3.63,110.04,-0.02
119.0,158,162,-3.78,106.38,-3.03,108.15,0.01
119.1,159,160,-1.02,105.13,-0.82,107.64,0.03
119.2,160,157,3.49,106.85,2.79,109.38,0.04
119.4,158,155,3.25,112.22,2.60,111.01,-0.00
119.5,159,158,0.74,113.61,0.59,111.38,-0.02
119.6,158,160,-2.02,111.94,-1.62,110.37,-0.03
119.7,158,162,-3.78,108.72,-3.03,108.47,-0.02
119.9,159,160,-1.02,105.43,-0.82,107.96,0.03
120.0,158,157,1.49,107.17,1.19,108.71,0.02
