Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
60.0,42,56,-14.27,49.21,-8.56,54.89,-0.02
60.1,36,51,-15.00,46.30,-9.00,53.39,-0.01
60.3,19,47,-28.48,44.38,-17.09,50.54,-0.11
60.4,5,42,-37.20,33.34,-22.32,46.82,-0.07
60.5,-12,30,-41.89,24.43,-25.14,42.63,-0.04
60.6,-30,16,-45.83,17.45,-27.50,38.05,-0.03
60.8,-46,0,-46.00,10.52,-27.60,33.45,-0.00
60.9,-63,0,-63.00,5.84,-37.80,27.15,-0.14
61.0,-80,0,-80.00,-10.79,-48.00,19.15,-0.14
61.1,-93,0,-93.00,-28.99,-55.80,9.85,-0.10
61.3,-102,0,-102.00,-46.06,-61.20,-0.35,-0.07
61.4,-105,0,-105.00,-61.63,-63.00,-10.85,-0.02
61.5,-106,-2,-104.24,-73.88,-62.54,-21.28,0.01
61.7,-106,0,-106.00,-83.82,-63.60,-31.88,-0.01
61.8,-106,0,-106.00,-95.49,-63.60,-42.48,0.00
61.9,-107,0,-107.00,-106.08,-64.20,-53.18,-0.01
62.0,-107,0,-107.00,-117.39,-64.20,-63.88,0.00
62.2,-107,0,-107.00,-128.08,-64.20,-74.58,0.00
62.3,-115,0,-115.00,-138.78,-69.00,-86.08,-0.06
62.4,-124,-16,-108.17,-155.14,-64.90,-96.90,0.05
62.6,-127,-98,-28.52,-161.74,-17.11,-99.75,0.64
62.7,-129,-144,15.20,-116.22,9.12,-98.23,0.35
62.8,-129,-146,16.96,-88.76,10.17,-96.53,0.01
62.9,-128,-135,7.40,-86.35,4.44,-95.79,-0.08
63.1,-124,-120,-4.42,-91.43,-2.65,-96.23,-0.09
63.2,-112,-116,04.06,-98.98,2.44,-95.83,0.07
63.3,-100,-116,16.06,-93.32,9.64,-94.22,0.10
63.5,-94,-118,23.82,-84.49,14.29,-91.84,0.06
63.6,-89,-114,25.30,-77.49,15.18,-89.31,0.01
63.7,-86,-106,19.51,-74.12,11.71,-87.36,-0.05
63.8,-84,-100,16.23,-75.70,9.74,-85.74,-0.03
64.0,-83,-95,11.96,-76.02,7.18,-84.54,-0.03
64.1,-82,-93,11.20,-77.40,6.72,-83.42,-0.01
64.2,-82,-93,11.20,-76.71,6.72,-82.30,0.00
64.3,-82,-93,11.20,-75.58,6.72,-81.18,0.00
64.5,-82,-91,9.44,-74.46,5.67,-80.24,-0.01
64.6,-80,-90,9.68,-74.58,5.81,-79.27,0.00
64.7,-75,-90,14.68,-73.45,8.81,-77.80,0.04
64.8,-74,-90,15.68,-68.95,9.41,-76.23,0.01
65.0,-73,-86,13.17,-66.81,7.90,-74.91,-0.02
65.1,-72,-83,10.65,-67.03,6.39,-73.85,-0.02
65.2,-72,-79,7.13,-67.48,4.28,-73.14,-0.03
65.3,-71,-77,6.37,-68.88,3.82,-72.50,-0.01
65.5,-72,-77,5.37,-68.68,3.22,-71.96,-0.01
65.6,-72,-77,5.37,-68.74,3.22,-71.42,0.00
65.7,-71,-76,4.62,-68.20,2.77,-70.96,-0.01
65.8,-72,-79,7.13,-68.20,4.28,-70.25,0.02
66.0,-72,-77,5.37,-65.95,3.22,-69.71,-0.01
66.1,-71,-77,6.37,-66.50,3.82,-69.07,0.01
66.2,-72,-74,1.86,-65.24,1.11,-68.89,-0.04
66.3,-72,-76,3.62,-67.81,2.17,-68.53,0.01
66.5,-72,-74,1.86,-66.34,1.11,-68.34,-0.01
66.6,-72,-76,3.62,-67.24,2.17,-67.98,0.01
66.7,-72,-76,3.62,-65.80,2.17,-67.62,0.00
66.8,-71,-76,4.62,-65.45,2.77,-67.16,0.01
67.0,-72,-74,1.86,-64.38,1.11,-66.97,-0.02
67.1,-72,-74,1.86,-65.88,1.11,-66.78,0.00
67.2,-72,-74,1.86,-65.67,1.11,-66.60,0.00
67.3,-72,-72,0.10,-65.48,0.06,-66.59,-0.01
67.5,-72,-76,3.62,-66.54,2.17,-66.23,0.03
67.6,-71,-74,2.86,-64.03,1.71,-65.94,-0.01
67.7,-72,-74,1.86,-64.23,1.11,-65.76,-0.01
67.8,-72,-74,1.86,-64.65,1.11,-65.57,0.00
68.0,-71,-72,1.10,-64.46,0.66,-65.46,-0.01
68.1,-72,-74,1.86,-64.81,1.11,-65.27,0.01
68.2,-71,-72,1.10,-64.15,0.66,-65.16,-0.01
68.3,-72,-72,0.10,-64.51,0.06,-65.16,-0.01
68.5,-72,-74,1.86,-65.10,1.11,-64.97,0.01
68.6,-71,-72,1.10,-63.84,0.66,-64.86,-0.01
68.7,-72,-72,0.10,-64.21,0.06,-64.85,-0.01
68.8,-72,-72,0.10,-64.80,0.06,-64.84,0.00
68.9,-71,-72,1.10,-64.78,0.66,-64.73,0.01
69.1,-72,-74,1.86,-64.06,1.11,-64.54,0.01
69.2,-72,-72,0.10,-63.42,0.06,-64.53,-0.01
69.3,-72,-72,0.10,-64.49,0.06,-64.52,0.00
69.4,-72,-72,0.10,-64.47,0.06,-64.51,0.00
69.6,-72,-72,0.10,-64.46,0.06,-64.50,0.00
69.7,-72,-72,0.10,-64.45,0.06,-64.50,0.00
69.8,-72,-72,0.10,-64.44,0.06,-64.49,0.00
69.9,-72,-72,0.10,-64.43,0.06,-64.48,0.00
70.1,-72,-74,1.86,-64.42,1.11,-64.29,0.01
70.2,-72,-72,0.10,-63.16,0.06,-64.28,-0.01
70.3,-72,-72,0.10,-64.23,0.06,-64.27,0.00
70.4,-71,-72,1.10,-64.21,0.66,-64.16,0.01
70.6,-72,-72,0.10,-63.49,0.06,-64.15,-0.01
70.7,-72,-72,0.10,-64.10,0.06,-64.14,0.00
70.8,-72,-72,0.10,-64.08,0.06,-64.13,0.00
70.9,-72,-72,0.10,-64.07,0.06,-64.12,0.00
71.1,-72,-72,0.10,-64.06,0.06,-64.11,0.00
71.2,-72,-74,1.86,-64.05,1.11,-63.93,0.01
71.3,-72,-72,0.10,-62.80,0.06,-63.92,-0.01
71.4,-72,-72,0.10,-63.87,0.06,-63.91,0.00
71.6,-71,-72,1.10,-63.85,0.66,-63.80,0.01
71.7,-72,-70,-1.66,-63.13,-1.00,-63.96,-0.02
71.8,-72,-74,1.86,-64.98,1.11,-63.78,0.03
71.9,-72,-70,-1.66,-62.63,-1.00,-63.94,-0.03
72.1,-72,-74,1.86,-64.97,1.11,-63.76,0.03
72.2,-72,-72,0.10,-62.61,0.06,-63.75,-0.01
72.3,-72,-72,0.10,-63.70,0.06,-63.74,0.00
72.4,-72,-70,-1.66,-63.68,-1.00,-63.90,-0.01
72.6,-72,-74,1.86,-64.91,1.11,-63.72,0.03
72.7,-72,-70,-1.66,-62.57,-1.00,-63.88,-0.03
72.8,-72,-74,1.86,-64.91,1.11,-63.70,0.03
72.9,-71,-72,1.10,-62.55,0.66,-63.59,-0.01
73.1,-72,-70,-1.66,-62.93,-1.00,-63.75,-0.02
73.2,-72,-72,0.10,-64.77,0.06,-63.74,0.01
73.3,-71,-70,-0.66,-63.67,-0.40,-63.81,-0.01
73.4,-72,-72,0.10,-64.21,0.06,-63.80,0.01
73.6,-72,-72,0.10,-63.73,0.06,-63.79,0.00
73.7,-72,-72,0.10,-63.73,0.06,-63.78,0.00
73.8,-72,-72,0.10,-63.72,0.06,-63.77,0.00
73.9,-72,-72,0.10,-63.71,0.06,-63.76,0.00
74.0,-72,-72,0.10,-63.70,0.06,-63.75,0.00
74.2,-72,-72,0.10,-63.69,0.06,-63.74,0.00
74.3,-72,-72,0.10,-63.68,0.06,-63.73,0.00
74.4,-72,-72,0.10,-63.67,0.06,-63.72,0.00
74.5,-72,-70,-1.66,-63.66,-1.00,-63.89,-0.01
74.7,-72,-74,1.86,-64.90,1.11,-63.70,0.03
74.8,-71,-70,-0.66,-62.56,-0.40,-63.77,-0.02
74.9,-72,-74,1.86,-64.18,1.11,-63.58,0.02
75.0,-72,-70,-1.66,-62.45,-1.00,-63.75,-0.03
75.2,-72,-74,1.86,-64.77,1.11,-63.56,0.03
75.3,-72,-70,-1.66,-62.42,-1.00,-63.73,-0.03
75.4,-71,-72,1.10,-64.75,0.66,-63.62,0.02
75.5,-72,-72,0.10,-62.94,0.06,-63.61,-0.01
75.7,-72,-72,0.10,-63.56,0.06,-63.60,0.00
75.8,-72,-72,0.10,-63.54,0.06,-63.59,0.00
75.9,-72,-72,0.10,-63.53,0.06,-63.58,0.00
76.0,-72,-72,0.10,-63.52,0.06,-63.57,0.00
76.2,-72,-72,0.10,-63.51,0.06,-63.56,0.00
76.3,-72,-72,0.10,-63.50,0.06,-63.55,0.00
76.4,-72,-74,1.86,-63.49,1.11,-63.36,0.01
76.5,-72,-72,0.10,-62.24,0.06,-63.35,-0.01
76.7,-72,-72,0.10,-63.31,0.06,-63.34,0.00
76.8,-72,-72,0.10,-63.28,0.06,-63.33,0.00
76.9,-71,-72,1.10,-63.27,0.66,-63.22,0.01
77.0,-72,-74,1.86,-62.56,1.11,-63.04,0.01
77.2,-72,-72,0.10,-61.92,0.06,-63.03,-0.01
77.3,-72,-72,0.10,-62.98,0.06,-63.02,0.00
77.4,-72,-70,-1.66,-62.96,-1.00,-63.18,-0.01
77.5,-72,-72,0.10,-64.19,0.06,-63.17,0.01
77.7,-71,-72,1.10,-63.10,0.66,-63.06,0.01
77.8,-72,-74,1.86,-62.40,1.11,-62.88,0.01
77.9,-72,-72,0.10,-61.76,0.06,-62.87,-0.01
78.0,-72,-72,0.10,-62.82,0.06,-62.86,0.00
78.2,-72,-70,-1.66,-62.80,-1.00,-63.03,-0.01
78.3,-72,-72,0.10,-64.04,0.06,-63.02,0.01
78.4,-71,-74,2.86,-62.94,1.71,-62.73,0.02
78.5,-72,-72,0.10,-60.99,0.06,-62.72,-0.02
78.6,-71,-72,1.10,-62.68,0.66,-62.61,0.01
78.8,-72,-70,-1.66,-61.94,-1.00,-62.78,-0.02
78.9,-72,-72,0.10,-63.79,0.06,-62.77,0.01
79.0,-72,-70,-1.66,-62.69,-1.00,-62.93,-0.01
79.2,-72,-74,1.86,-63.94,1.11,-62.75,0.03
79.3,-72,-72,0.10,-61.60,0.06,-62.74,-0.01
79.4,-72,-70,-1.66,-62.69,-1.00,-62.90,-0.01
79.5,-72,-72,0.10,-63.91,0.06,-62.89,0.01
79.6,-72,-69,-3.42,-62.82,-2.05,-63.23,-0.03
79.8,-72,-70,-1.66,-65.31,-1.00,-63.40,0.01
79.9,-72,-72,0.10,-64.38,0.06,-63.39,0.01
80.0,-71,-72,1.10,-63.32,0.66,-63.28,0.01
80.2,-72,-72,0.10,-62.61,0.06,-63.27,-0.01
80.3,-74,-72,-1.90,-63.22,-1.14,-63.46,-0.02
80.4,-88,-74,-14.14,-64.62,-8.49,-64.88,-0.10
80.5,-109,-76,-33.38,-73.46,-20.03,-68.21,-0.15
80.7,-135,-83,-52.35,-88.40,-31.41,-73.45,-0.15
80.8,-160,-97,-63.28,-105.01,-37.97,-79.78,-0.09
80.9,-160,-114,-45.70,-117.83,-27.42,-84.35,0.14
81.1,-160,-134,-26.35,-111.63,-15.81,-86.98,0.15
81.2,-160,-141,-19.32,-102.64,-11.59,-88.91,0.06
81.3,-160,-141,-19.32,-100.45,-11.59,-90.85,0.00
81.4,-160,-137,-22.84,-102.44,-13.70,-93.13,-0.03
81.6,-160,-139,-21.08,-106.86,-12.65,-95.24,0.01
81.7,-160,-139,-21.08,-107.87,-12.65,-97.35,0.00
81.8,-160,-142,-17.56,-109.99,-10.54,-99.10,0.03
82.0,-160,-144,-15.80,-109.61,-9.48,-100.68,0.01
82.1,-160,-146,-14.04,-110.15,-8.43,-102.09,0.01
82.2,-160,-148,-12.29,-110.50,-7.37,-103.32,0.01
82.4,-160,-148,-12.29,-110.67,-7.37,-104.54,0.00
82.5,-160,-146,-14.04,-111.92,-8.43,-105.95,-0.01
82.6,-160,-148,-12.29,-114.39,-7.37,-107.18,0.01
82.8,-160,-149,-10.53,-114.53,-6.32,-108.23,0.01
82.9,-160,-149,-10.53,-114.53,-6.32,-109.28,0.00
83.0,-160,-153,-7.01,-115.60,-4.21,-109.98,0.03
83.1,-160,-151,-8.77,-114.16,-5.26,-110.86,-0.01
83.3,-160,-153,-7.01,-116.14,-4.21,-111.56,0.01
83.4,-160,-153,-7.01,-115.75,-4.21,-112.26,0.00
83.5,-160,-155,-5.25,-116.47,-3.15,-112.79,0.01
83.7,-160,-155,-5.25,-115.93,-3.15,-113.31,0.00
83.8,-160,-155,-5.25,-116.46,-3.15,-113.84,0.00
83.9,-160,-155,-5.25,-116.99,-3.15,-114.36,0.00
84.1,-160,-151,-8.77,-117.51,-5.26,-115.24,-0.03
84.2,-160,-155,-5.25,-120.53,-3.15,-115.77,0.03
84.3,-160,-155,-5.25,-118.89,-3.15,-116.29,0.00
84.5,-160,-157,-3.49,-119.44,-2.10,-116.64,0.01
84.6,-160,-155,-5.25,-118.72,-3.15,-117.17,-0.01
84.7,-160,-157,-3.49,-120.33,-2.10,-117.51,0.01
84.8,-160,-155,-5.25,-119.60,-3.15,-118.04,-0.01
85.0,-160,-158,-1.74,-121.21,-1.04,-118.21,0.03
85.1,-160,-157,-3.49,-119.23,-2.10,-118.56,-0.01
85.2,-160,-160,0.02,-120.67,0.01,-118.56,0.03
85.4,-160,-155,-5.25,-118.52,-3.15,-119.09,-0.04
85.5,-160,-160,0.02,-122.28,0.01,-119.08,0.04
85.6,-160,-157,-3.49,-119.03,-2.10,-119.43,-0.03
85.8,-160,-164,3.54,-121.56,2.12,-119.08,0.06
85.9,-160,-157,-3.49,-116.90,-2.10,-119.43,-0.06
86.0,-160,-162,1.78,-121.58,01.07,-119.25,0.04
86.1,-160,-157,-3.49,-118.14,-2.10,-119.60,-0.04
86.3,-160,-162,1.78,-121.74,01.07,-119.42,0.04
86.4,-160,-158,-1.74,-118.31,-1.04,-119.59,-0.03
86.5,-160,-160,0.02,-120.66,0.01,-119.59,0.01
86.7,-160,-157,-3.49,-119.56,-2.10,-119.94,-0.03
86.8,-160,-162,1.78,-122.07,01.07,-119.76,0.04
86.9,-160,-158,-1.74,-118.65,-1.04,-119.94,-0.03
87.0,-160,-162,1.78,-121.01,01.07,-119.76,0.03
87.2,-160,-158,-1.74,-118.66,-1.04,-119.93,-0.03
87.3,-160,-164,3.54,-121.00,2.12,-119.58,0.04
87.4,-160,-158,-1.74,-117.41,-1.04,-119.75,-0.04
87.6,-160,-164,3.54,-120.84,2.12,-119.40,0.04
87.7,-160,-158,-1.74,-117.23,-1.04,-119.57,-0.04
87.8,-160,-164,3.54,-120.65,2.12,-119.22,0.04
88.0,-160,-158,-1.74,-117.05,-1.04,-119.39,-0.04
88.1,-160,-162,1.78,-120.47,01.07,-119.21,0.03
88.2,-160,-158,-1.74,-118.12,-1.04,-119.39,-0.03
88.3,-160,-162,1.78,-120.46,01.07,-119.21,0.03
88.5,-160,-158,-1.74,-118.11,-1.04,-119.38,-0.03
88.6,-160,-162,1.78,-120.45,01.07,-119.20,0.03
88.7,-160,-158,-1.74,-118.11,-1.04,-119.38,-0.03
88.9,-160,-162,1.78,-120.45,01.07,-119.20,0.03
89.0,-160,-160,0.02,-118.10,0.01,-119.20,-0.01
89.1,-160,-162,1.78,-119.20,01.07,-119.02,0.01
89.2,-160,-160,0.02,-117.93,0.01,-119.02,-0.01
89.4,-160,-160,0.02,-119.02,0.01,-119.01,0.00
89.5,-160,-158,-1.74,-119.00,-1.04,-119.19,-0.01
89.6,-160,-164,3.54,-120.24,2.12,-118.83,0.04
89.8,-160,-158,-1.74,-116.67,-1.04,-119.01,-0.04
89.9,-160,-160,0.02,-120.09,0.01,-119.00,0.01
90.0,-160,-158,-1.74,-118.98,-1.04,-119.18,-0.01
90.2,-160,-162,1.78,-120.23,01.07,-119.00,0.03
90.3,-160,-160,0.02,-117.90,0.01,-119.00,-0.01
90.4,-160,-160,0.02,-119.00,0.01,-118.99,0.00
90.5,-160,-160,0.02,-118.98,0.01,-118.99,0.00
90.7,-160,-158,-1.74,-118.98,-1.04,-119.17,-0.01
90.8,-160,-165,5.30,-120.22,3.18,-118.64,0.06
90.9,-160,-160,0.02,-115.40,0.01,-118.63,-0.04
91.1,-160,-162,1.78,-118.66,01.07,-118.46,0.01
91.2,-160,-158,-1.74,-117.37,-1.04,-118.63,-0.03
91.3,-160,-162,1.78,-119.70,01.07,-118.45,0.03
91.4,-160,-160,0.02,-117.35,0.01,-118.45,-0.01
91.6,-160,-162,1.78,-118.45,01.07,-118.27,0.01
91.7,-160,-162,1.78,-117.19,01.07,-118.09,0.00
91.8,-160,-160,0.02,-117.02,0.01,-118.09,-0.01
92.0,-160,-160,0.02,-118.09,0.01,-118.09,0.00
92.1,-160,-160,0.02,-118.07,0.01,-118.08,0.00
92.2,-160,-160,0.02,-118.07,0.01,-118.08,0.00
92.3,-160,-162,1.78,-118.07,01.07,-117.90,0.01
92.5,-160,-160,0.02,-116.82,0.01,-117.90,-0.01
92.6,-160,-160,0.02,-117.90,0.01,-117.90,0.00
92.7,-160,-160,0.02,-117.89,0.01,-117.90,0.00
92.8,-160,-162,1.78,-117.88,01.07,-117.72,0.01
93.0,-160,-160,0.02,-116.64,0.01,-117.72,-0.01
93.1,-160,-162,1.78,-117.72,01.07,-117.54,0.01
93.2,-160,-160,0.02,-116.46,0.01,-117.54,-0.01
93.4,-160,-160,0.02,-117.54,0.01,-117.53,0.00
93.5,-160,-158,-1.74,-117.52,-1.04,-117.71,-0.01
93.6,-160,-164,3.54,-118.76,2.12,-117.35,0.04
93.7,-160,-160,0.02,-115.19,0.01,-117.35,-0.03
93.9,-160,-160,0.02,-117.37,0.01,-117.35,0.00
94.0,-160,-158,-1.74,-117.33,-1.04,-117.52,-0.01
94.1,-160,-162,1.78,-118.58,01.07,-117.34,0.03
94.3,-160,-160,0.02,-116.25,0.01,-117.34,-0.01
94.4,-160,-162,1.78,-117.34,01.07,-117.16,0.01
94.5,-160,-160,0.02,-116.08,0.01,-117.16,-0.01
94.7,-160,-162,1.78,-117.16,01.07,-116.98,0.01
94.8,-160,-160,0.02,-115.90,0.01,-116.98,-0.01
94.9,-160,-162,1.78,-116.98,01.07,-116.80,0.01
95.0,-160,-160,0.02,-115.72,0.01,-116.80,-0.01
95.2,-160,-162,1.78,-116.80,01.07,-116.62,0.01
95.3,-160,-160,0.02,-115.54,0.01,-116.62,-0.01
95.4,-160,-164,3.54,-116.62,2.12,-116.27,0.03
95.5,-160,-160,0.02,-114.11,0.01,-116.26,-0.03
95.7,-160,-162,1.78,-116.28,01.07,-116.08,0.01
95.8,-160,-162,1.78,-115.00,01.07,-115.91,0.00
95.9,-160,-160,0.02,-114.84,0.01,-115.90,-0.01
96.1,-160,-160,0.02,-115.90,0.01,-115.90,0.00
96.2,-160,-158,-1.74,-115.89,-1.04,-116.08,-0.01
96.3,-160,-162,1.78,-117.13,01.07,-115.90,0.03
96.5,-160,-158,-1.74,-114.80,-1.04,-116.07,-0.03
96.6,-160,-160,0.02,-117.14,0.01,-116.07,0.01
96.7,-160,-158,-1.74,-116.04,-1.04,-116.24,-0.01
96.8,-160,-162,1.78,-117.30,01.07,-116.06,0.03
97.0,-160,-158,-1.74,-114.97,-1.04,-116.24,-0.03
97.1,-160,-164,3.54,-117.31,2.12,-115.88,0.04
97.2,-160,-160,0.02,-113.72,0.01,-115.88,-0.03
97.4,-160,-160,0.02,-115.90,0.01,-115.88,0.00
97.5,-160,-160,0.02,-115.86,0.01,-115.88,0.00
97.6,-160,-160,0.02,-115.86,0.01,-115.87,0.00
97.7,-160,-160,0.02,-115.86,0.01,-115.87,0.00
97.9,-160,-160,0.02,-115.86,0.01,-115.87,0.00
98.0,-160,-160,0.02,-115.86,0.01,-115.87,0.00
98.1,-160,-162,1.78,-115.85,01.07,-115.69,0.01
98.3,-160,-160,0.02,-114.61,0.01,-115.69,-0.01
98.4,-160,-162,1.78,-115.69,01.07,-115.51,0.01
98.5,-160,-162,1.78,-114.42,01.07,-115.33,0.00
98.6,-160,-160,0.02,-114.26,0.01,-115.33,-0.01
98.8,-160,-160,0.02,-115.33,0.01,-115.33,0.00
98.9,-160,-158,-1.74,-115.31,-1.04,-115.50,-0.01
99.0,-160,-162,1.78,-116.55,01.07,-115.32,0.03
99.2,-160,-158,-1.74,-114.22,-1.04,-115.49,-0.03
99.3,-160,-162,1.78,-116.56,01.07,-115.32,0.03
99.4,-160,-160,0.02,-114.22,0.01,-115.31,-0.01
99.5,-160,-160,0.02,-115.31,0.01,-115.31,0.00
99.7,-160,-162,1.78,-115.30,01.07,-115.13,0.01
99.8,-160,-160,0.02,-114.05,0.01,-115.13,-0.01
99.9,-160,-164,3.54,-115.13,2.12,-114.78,0.03
100.1,-160,-162,1.78,-112.62,01.07,-114.60,-0.01
100.2,-160,-164,3.54,-113.54,2.12,-114.24,0.01
100.3,-160,-162,1.78,-112.11,01.07,-114.07,-0.01
100.4,-160,-164,3.54,-113.01,2.12,-113.71,0.01
100.6,-160,-160,0.02,-111.57,0.01,-113.71,-0.03
100.7,-160,-162,1.78,-113.72,01.07,-113.53,0.01
100.8,-160,-162,1.78,-112.45,01.07,-113.35,0.00
101.0,-160,-160,0.02,-112.28,0.01,-113.35,-0.01
101.1,-160,-162,1.78,-113.35,01.07,-113.17,0.01
101.2,-160,-160,0.02,-112.09,0.01,-113.17,-0.01
101.3,-160,-160,0.02,-113.17,0.01,-113.17,0.00
101.5,-160,-160,0.02,-113.15,0.01,-113.17,0.00
101.6,-160,-162,1.78,-113.15,01.07,-112.99,0.01
101.7,-160,-160,0.02,-111.90,0.01,-112.99,-0.01
101.9,-160,-164,3.54,-112.99,2.12,-112.63,0.03
102.0,-160,-160,0.02,-110.48,0.01,-112.63,-0.03
102.1,-160,-164,3.54,-112.64,2.12,-112.27,0.03
102.3,-160,-160,0.02,-110.12,0.01,-112.27,-0.03
102.4,-160,-162,1.78,-112.29,01.07,-112.09,0.01
102.5,-160,-160,0.02,-111.01,0.01,-112.09,-0.01
102.6,-160,-160,0.02,-112.09,0.01,-112.09,0.00
102.8,-160,-158,-1.74,-112.08,-1.04,-112.26,-0.01
102.9,-160,-162,1.78,-113.32,01.07,-112.09,0.03
103.0,-160,-160,0.02,-110.99,0.01,-112.08,-0.01
103.2,-160,-160,0.02,-112.08,0.01,-112.08,0.00
103.3,-160,-162,1.78,-112.07,01.07,-111.90,0.01
103.4,-160,-160,0.02,-110.82,0.01,-111.90,-0.01
103.5,-160,-162,1.78,-111.90,01.07,-111.72,0.01
103.7,-160,-162,1.78,-110.64,01.07,-111.54,0.00
103.8,-160,-160,0.02,-110.47,0.01,-111.54,-0.01
103.9,-160,-160,0.02,-111.54,0.01,-111.54,0.00
104.1,-160,-160,0.02,-111.52,0.01,-111.54,0.00
104.2,-160,-162,1.78,-111.52,01.07,-111.36,0.01
104.3,-160,-160,0.02,-110.28,0.01,-111.36,-0.01
104.5,-160,-160,0.02,-111.36,0.01,-111.35,0.00
104.6,-160,-160,0.02,-111.34,0.01,-111.35,0.00
104.7,-160,-162,1.78,-111.34,01.07,-111.17,0.01
104.8,-160,-160,0.02,-110.09,0.01,-111.17,-0.01
105.0,-160,-162,1.78,-111.17,01.07,-110.99,0.01
105.1,-160,-160,0.02,-109.91,0.01,-110.99,-0.01
105.2,-160,-162,1.78,-110.99,01.07,-110.81,0.01
105.4,-160,-160,0.02,-109.73,0.01,-110.81,-0.01
105.5,-160,-160,0.02,-110.81,0.01,-110.81,0.00
105.6,-160,-160,0.02,-110.79,0.01,-110.80,0.00
105.7,-160,-160,0.02,-110.79,0.01,-110.80,0.00
105.9,-160,-160,0.02,-110.79,0.01,-110.80,0.00
106.0,-160,-162,1.78,-110.79,01.07,-110.62,0.01
106.1,-160,-160,0.02,-109.54,0.01,-110.62,-0.01
106.3,-160,-160,0.02,-110.62,0.01,-110.62,0.00
106.4,-160,-162,1.78,-110.60,01.07,-110.44,0.01
106.5,-160,-160,0.02,-109.36,0.01,-110.44,-0.01
106.7,-160,-160,0.02,-110.44,0.01,-110.43,0.00
106.8,-160,-160,0.02,-110.42,0.01,-110.43,0.00
106.9,-160,-160,0.02,-110.42,0.01,-110.43,0.00
107.0,-160,-158,-1.74,-110.42,-1.04,-110.60,-0.01
107.2,-160,-160,0.02,-111.66,0.01,-110.60,0.01
107.3,-160,-158,-1.74,-110.57,-1.04,-110.77,-0.01
107.4,-160,-162,1.78,-111.83,01.07,-110.60,0.03
107.6,-160,-160,0.02,-109.50,0.01,-110.59,-0.01
107.7,-160,-160,0.02,-110.59,0.01,-110.59,0.00
107.8,-160,-160,0.02,-110.58,0.01,-110.59,0.00
107.9,-160,-158,-1.74,-110.58,-1.04,-110.76,-0.01
108.1,-160,-164,3.54,-111.82,2.12,-110.41,0.04
108.2,-160,-158,-1.74,-108.24,-1.04,-110.58,-0.04
108.3,-160,-164,3.54,-111.67,2.12,-110.23,0.04
108.5,-160,-160,0.02,-108.06,0.01,-110.23,-0.03
108.6,-160,-160,0.02,-110.24,0.01,-110.22,0.00
108.7,-160,-158,-1.74,-110.21,-1.04,-110.40,-0.01
108.9,-160,-164,3.54,-111.45,2.12,-110.04,0.04
109.0,-160,-158,-1.74,-107.88,-1.04,-110.22,-0.04
109.1,-160,-162,1.78,-111.30,01.07,-110.04,0.03
109.3,-160,-158,-1.74,-108.94,-1.04,-110.21,-0.03
109.4,-160,-164,3.54,-111.28,2.12,-109.86,0.04
109.5,-160,-158,-1.74,-107.69,-1.04,-110.03,-0.04
109.6,-160,-162,1.78,-111.11,01.07,-109.85,0.03
109.8,-160,-158,-1.74,-108.76,-1.04,-110.03,-0.03
109.9,-160,-164,3.54,-111.10,2.12,-109.67,0.04
110.0,-160,-158,-1.74,-107.51,-1.04,-109.85,-0.04
110.2,-160,-162,1.78,-110.93,01.07,-109.67,0.03
110.3,-160,-160,0.02,-108.57,0.01,-109.67,-0.01
110.4,-160,-160,0.02,-109.67,0.01,-109.66,0.00
110.6,-160,-158,-1.74,-109.65,-1.04,-109.84,-0.01
110.7,-160,-164,3.54,-110.89,2.12,-109.48,0.04
110.8,-160,-158,-1.74,-107.32,-1.04,-109.66,-0.04
110.9,-160,-162,1.78,-110.74,01.07,-109.48,0.03
111.1,-160,-158,-1.74,-108.38,-1.04,-109.65,-0.03
111.2,-160,-164,3.54,-110.72,2.12,-109.30,0.04
111.3,-160,-158,-1.74,-107.13,-1.04,-109.47,-0.04
111.5,-160,-164,3.54,-110.55,2.12,-109.12,0.04
111.6,-160,-158,-1.74,-106.95,-1.04,-109.29,-0.04
111.7,-160,-162,1.78,-110.37,01.07,-109.11,0.03
111.9,-160,-160,0.02,-108.01,0.01,-109.11,-0.01
112.0,-160,-160,0.02,-109.11,0.01,-109.11,0.00
112.1,-160,-160,0.02,-109.09,0.01,-109.11,0.00
112.2,-160,-158,-1.74,-109.09,-1.04,-109.28,-0.01
112.4,-160,-164,3.54,-110.33,2.12,-108.92,0.04
112.5,-160,-158,-1.74,-106.76,-1.04,-109.10,-0.04
112.6,-160,-160,0.02,-110.18,0.01,-109.10,0.01
112.8,-160,-155,-5.25,-109.07,-3.15,-109.62,-0.04
112.9,-160,-160,0.02,-112.81,0.01,-109.62,0.04
113.0,-160,-157,-3.49,-109.56,-2.10,-109.97,-0.03
113.2,-160,-162,1.78,-112.09,01.07,-109.79,0.04
113.3,-160,-157,-3.49,-108.68,-2.10,-110.14,-0.04
113.4,-160,-160,0.02,-112.28,0.01,-110.14,0.03
113.6,-160,-157,-3.49,-110.09,-2.10,-110.49,-0.03
113.7,-160,-162,1.78,-112.61,01.07,-110.31,0.04
113.8,-160,-160,0.02,-109.20,0.01,-110.31,-0.01
113.9,-160,-160,0.02,-110.31,0.01,-110.30,0.00
