Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
60.2,-102,-107,5.27,-41.49,3.16,-53.52,-0.15
60.3,-101,-79,-21.87,-50.52,-13.12,-64.46,-0.22
60.5,-102,-63,-38.69,-77.79,-23.22,-83.80,-0.13
60.6,-102,-72,-29.90,-107.15,-17.94,-98.75,0.07
60.7,-101,-100,-0.77,-116.62,-0.46,-99.14,0.23
60.9,-102,-128,26.37,-99.36,15.82,-85.95,0.22
61.0,-101,-137,36.16,-69.91,21.70,-67.87,0.08
61.1,-102,-127,24.61,-46.09,14.77,-55.56,-0.09
61.2,-101,-104,2.75,-40.89,1.65,-54.19,-0.17
61.4,-101,-77,-23.63,-52.71,-14.18,-66.00,-0.21
61.5,-102,-63,-38.69,-80.39,-23.22,-85.35,-0.12
61.6,-102,-72,-29.90,-108.68,-17.94,-100.30,0.07
61.8,-102,-104,1.75,-118.17,01.05,-99.42,0.25
61.9,-101,-128,27.37,-98.12,16.42,-85.74,0.20
62.0,-102,-137,35.16,-69.11,21.10,-68.16,0.06
62.2,-102,-128,26.37,-47.00,15.82,-54.97,-0.07
62.3,-102,-106,3.51,-39.22,2.11,-53.22,-0.18
62.4,-101,-79,-21.87,-51.29,-13.12,-64.15,-0.20
62.5,-102,-63,-38.69,-77.47,-23.22,-83.50,-0.13
62.7,-102,-72,-29.90,-106.85,-17.94,-98.45,0.07
62.8,-101,-100,-0.77,-116.32,-0.46,-98.83,0.23
62.9,-101,-128,27.37,-99.06,16.42,-85.15,0.23
63.1,-101,-137,36.16,-68.50,21.70,-67.06,0.07
63.2,-102,-128,26.37,-45.30,15.82,-53.88,-0.08
63.3,-102,-104,1.75,-38.13,01.05,-53.00,-0.20
63.4,-101,-77,-23.63,-52.15,-14.18,-64.82,-0.20
63.6,-101,-63,-37.69,-79.19,-22.62,-83.66,-0.11
63.7,-102,-74,-28.14,-106.39,-16.89,-97.73,0.08
63.8,-102,-102,-0.01,-114.54,-0.00,-97.74,0.23
64.0,-102,-130,28.13,-97.52,16.88,-83.67,0.23
64.1,-101,-137,36.16,-66.57,21.70,-65.59,0.06
64.2,-102,-127,24.61,-43.83,14.77,-53.29,-0.09
64.3,-101,-102,0.99,-38.61,0.60,-52.79,-0.19
64.5,-101,-76,-25.38,-52.38,-15.23,-65.48,-0.21
64.6,-101,-62,-39.45,-80.92,-23.67,-85.21,-0.11
64.7,-102,-74,-28.14,-108.99,-16.89,-99.28,0.09
64.9,-102,-106,3.51,-116.07,2.11,-97.52,0.25
65.0,-102,-128,26.37,-95.17,15.82,-84.34,0.18
65.1,-102,-139,36.92,-68.33,22.15,-65.88,0.08
65.2,-101,-127,25.61,-43.64,15.37,-53.07,-0.09
65.4,-102,-104,1.75,-37.80,01.05,-52.20,-0.19
65.5,-101,-74,-27.14,-51.34,-16.29,-65.77,-0.23
65.6,-102,-60,-42.21,-82.29,-25.33,-86.87,-0.12
65.8,-101,-74,-27.14,-112.32,-16.29,-100.45,0.12
65.9,-101,-107,6.27,-116.61,3.76,-97.31,0.27
66.0,-102,-132,29.89,-93.28,17.93,-82.37,0.19
66.1,-101,-139,37.92,-64.25,22.75,-63.41,0.06
66.3,-102,-127,24.61,-40.59,14.77,-51.10,-0.11
66.4,-101,-102,0.99,-36.44,0.60,-50.60,-0.19
66.5,-101,-72,-28.90,-50.20,-17.34,-65.05,-0.24
66.7,-102,-58,-43.97,-82.63,-26.38,-87.04,-0.12
66.8,-102,-72,-29.90,-113.54,-17.94,-101.99,0.11
66.9,-101,-107,6.27,-119.82,3.76,-98.86,0.29
67.0,-101,-132,30.89,-94.81,18.53,-83.41,0.20
67.2,-102,-141,38.68,-64.68,23.21,-64.07,0.06
67.3,-102,-127,24.61,-40.80,14.77,-51.77,-0.11
67.4,-101,-102,0.99,-37.11,0.60,-51.27,-0.19
67.6,-101,-72,-28.90,-50.86,-17.34,-65.72,-0.24
67.7,-101,-60,-41.21,-83.30,-24.73,-86.33,-0.10
67.8,-102,-72,-29.90,-111.15,-17.94,-101.28,0.09
67.9,-102,-107,5.27,-119.13,3.16,-98.64,0.28
68.1,-102,-132,29.89,-95.20,17.93,-83.70,0.20
68.2,-102,-141,38.68,-65.57,23.21,-64.36,0.07
68.3,-101,-128,27.37,-41.08,16.42,-50.67,-0.09
68.5,-102,-104,1.75,-34.34,01.05,-49.80,-0.20
68.6,-101,-72,-28.90,-48.95,-17.34,-64.25,-0.25
68.7,-102,-58,-43.97,-81.84,-26.38,-86.23,-0.12
68.8,-101,-69,-32.42,-112.74,-19.45,-102.44,0.09
69.0,-102,-106,3.51,-121.80,2.11,-100.69,0.29
69.1,-101,-134,32.65,-98.29,19.59,-84.36,0.23
69.2,-102,-142,40.44,-64.54,24.26,-64.15,0.06
69.4,-102,-132,29.89,-39.82,17.93,-49.20,-0.08
69.5,-101,-104,2.75,-31.35,1.65,-47.83,-0.22
69.6,-101,-72,-28.90,-46.39,-17.34,-62.28,-0.25
69.7,-102,-55,-47.49,-79.87,-28.49,-86.02,-0.15
69.9,-102,-67,-35.18,-114.66,-21.11,-103.61,0.10
70.0,-102,-106,3.51,-124.62,2.11,-101.85,0.31
70.1,-101,-137,36.16,-99.44,21.70,-83.77,0.26
70.3,-101,-146,44.96,-61.81,26.97,-61.29,0.07
70.4,-102,-132,29.89,-34.25,17.93,-46.35,-0.12
70.5,-101,-102,0.99,-28.54,0.60,-45.85,-0.23
70.6,-101,-69,-32.42,-45.49,-19.45,-62.06,-0.27
70.8,-101,-51,-50.00,-81.78,-30.00,-87.07,-0.14
70.9,-102,-65,-36.94,-117.21,-22.16,-105.53,0.10
71.0,-102,-107,5.27,-127.59,3.16,-102.90,0.34
71.2,-102,-139,36.92,-99.40,22.15,-84.44,0.25
71.3,-101,-148,46.71,-62.03,28.03,-61.08,0.08
71.4,-102,-132,29.89,-32.97,17.93,-46.14,-0.13
71.6,-101,-102,0.99,-28.34,0.60,-45.64,-0.23
71.7,-101,-69,-32.42,-45.28,-19.45,-61.85,-0.27
71.8,-101,-51,-50.00,-81.57,-30.00,-86.85,-0.14
71.9,-102,-63,-38.69,-116.99,-23.22,-106.20,0.09
72.1,-101,-106,4.51,-129.33,2.71,-103.94,0.35
72.2,-102,-137,35.16,-100.89,21.10,-86.36,0.25
72.3,-102,-149,47.47,-65.02,28.48,-62.63,0.10
72.5,-102,-132,29.89,-34.04,17.93,-47.68,-0.14
72.6,-101,-106,4.51,-29.89,2.71,-45.43,-0.20
72.7,-101,-70,-30.66,-42.92,-18.40,-60.76,-0.28
72.8,-102,-51,-51.00,-79.44,-30.60,-86.26,-0.16
73.0,-102,-63,-38.69,-117.02,-23.22,-105.61,0.10
73.1,-102,-104,1.75,-128.72,01.05,-104.73,0.32
73.2,-102,-139,36.92,-103.36,22.15,-86.27,0.28
73.4,-102,-151,49.23,-63.84,29.54,-61.65,0.10
73.5,-102,-135,33.40,-32.02,20.04,-44.95,-0.13
73.6,-102,-106,3.51,-25.04,2.11,-43.20,-0.24
73.7,-101,-70,-30.66,-41.33,-18.40,-58.53,-0.27
73.9,-102,-49,-52.76,-77.20,-31.66,-84.91,-0.18
74.0,-101,-60,-41.21,-116.74,-24.73,-105.51,0.09
74.1,-102,-102,-0.01,-130.15,-0.00,-105.52,0.33
74.3,-101,-141,39.68,-105.19,23.81,-85.68,0.32
74.4,-102,-151,49.23,-61.55,29.54,-61.06,0.08
74.5,-101,-135,34.40,-31.45,20.64,-43.86,-0.12
74.6,-101,-106,4.51,-23.34,2.71,-41.60,-0.24
74.8,-102,-67,-35.18,-39.14,-21.11,-59.19,-0.32
74.9,-101,-46,-55.28,-80.62,-33.17,-86.83,-0.16
75.0,-101,-58,-42.97,-120.16,-25.78,-108.32,0.10
75.2,-101,-106,4.51,-134.00,2.71,-106.06,0.38
75.3,-102,-141,38.68,-102.98,23.21,-86.72,0.27
75.4,-101,-153,51.99,-63.24,31.19,-60.73,0.11
75.6,-102,-137,35.16,-29.43,21.10,-43.15,-0.13
75.7,-101,-107,6.27,-22.18,3.76,-40.01,-0.23
75.8,-101,-67,-34.18,-36.48,-20.51,-57.10,-0.32
75.9,-102,-44,-58.04,-77.93,-34.82,-86.12,-0.19
76.1,-102,-55,-47.49,-121.13,-28.49,-109.86,0.08
76.2,-102,-104,1.75,-138.27,01.05,-108.99,0.39
76.3,-102,-142,40.44,-107.54,24.26,-88.77,0.31
76.5,-102,-155,52.75,-64.20,31.65,-62.39,0.10
76.6,-102,-139,36.92,-30.65,22.15,-43.93,-0.13
76.7,-102,-107,5.27,-21.91,3.16,-41.30,-0.25
76.8,-102,-70,-31.66,-38.39,-19.00,-57.13,-0.30
77.0,-102,-44,-58.04,-76.42,-34.82,-86.15,-0.21
77.1,-102,-56,-45.73,-121.18,-27.44,-109.01,0.10
77.2,-102,-106,3.51,-136.35,2.11,-107.26,0.39
77.4,-102,-141,38.68,-104.76,23.21,-87.92,0.28
77.5,-102,-155,52.75,-64.43,31.65,-61.54,0.11
77.6,-101,-139,37.92,-29.78,22.75,-42.58,-0.12
77.7,-101,-109,08.03,-19.95,4.82,-38.57,-0.24
77.9,-101,-69,-32.42,-33.99,-19.45,-54.78,-0.32
78.0,-101,-42,-58.80,-74.55,-35.28,-84.18,-0.21
78.1,-101,-51,-50.00,-119.66,-30.00,-109.18,0.07
78.3,-102,-100,-1.77,-139.11,-1.06,-110.06,0.39
78.4,-101,-142,41.44,-110.73,24.86,-89.34,0.35
78.5,-101,-157,55.51,-64.13,33.30,-61.59,0.11
78.6,-101,-141,39.68,-28.17,23.81,-41.75,-0.13
78.8,-101,-109,08.03,-18.07,4.82,-37.73,-0.25
78.9,-101,-69,-32.42,-33.17,-19.45,-53.94,-0.32
79.0,-101,-42,-58.80,-73.72,-35.28,-83.34,-0.21
79.2,-102,-49,-52.76,-118.83,-31.66,-109.72,0.05
79.3,-101,-98,-2.52,-141.33,-1.51,-110.98,0.40
79.4,-101,-141,39.68,-112.10,23.81,-91.14,0.34
79.6,-102,-158,56.26,-67.00,33.76,-63.01,0.13
79.7,-101,-142,41.44,-29.12,24.86,-42.29,-0.12
79.8,-101,-113,11.54,-17.55,6.93,-36.52,-0.24
79.9,-102,-72,-29.90,-29.83,-17.94,-51.47,-0.33
80.1,-102,-42,-59.80,-69.74,-35.88,-81.37,-0.24
80.2,-102,-47,-54.52,-117.49,-32.71,-108.63,0.04
80.3,-102,-93,-8.80,-141.30,-5.28,-113.03,0.37
80.5,-102,-141,38.68,-117.94,23.21,-93.69,0.38
80.6,-101,-160,59.02,-70.10,35.41,-64.18,0.16
80.7,-101,-146,44.96,-28.60,26.97,-41.70,-0.11
80.8,-101,-118,16.82,-14.84,10.09,-33.29,-0.23
81.0,-101,-74,-27.14,-23.42,-16.29,-46.86,-0.35
81.1,-101,-40,-60.55,-63.50,-36.33,-77.14,-0.27
81.2,-102,-39,-63.31,-113.74,-37.99,-108.80,-0.02
81.4,-102,-88,-14.08,-146.81,-8.45,-115.83,0.39
81.5,-101,-139,37.92,-123.88,22.75,-96.87,0.42
81.6,-102,-162,59.78,-73.70,35.87,-66.98,0.17
81.8,-101,-149,48.47,-30.94,29.08,-42.75,-0.09
81.9,-101,-120,18.58,-13.75,11.15,-33.46,-0.24
82.0,-101,-77,-23.63,-22.55,-14.18,-45.27,-0.34
82.1,-101,-42,-58.80,-59.78,-35.28,-74.67,-0.28
82.3,-100,-37,-63.07,-110.23,-37.84,-106.20,-0.03
82.4,-102,-83,-19.35,-144.08,-11.61,-115.88,0.35
82.5,-101,-137,36.16,-127.14,21.70,-97.80,0.44
82.7,-102,-160,58.02,-75.66,34.81,-68.79,0.17
82.8,-101,-153,51.99,-33.80,31.19,-42.79,-0.05
82.9,-101,-121,20.34,-11.65,12.20,-32.62,-0.25
83.0,-101,-79,-21.87,-20.67,-13.12,-43.56,-0.34
83.2,-101,-40,-60.55,-57.01,-36.33,-73.83,-0.31
83.3,-102,-37,-65.07,-110.48,-39.04,-106.37,-0.04
83.4,-102,-79,-22.87,-145.45,-13.72,-117.80,0.34
83.6,-102,-137,35.16,-131.19,21.10,-100.22,0.46
83.7,-102,-162,59.78,-78.66,35.87,-70.33,0.20
83.8,-101,-153,51.99,-34.26,31.19,-44.34,-0.06
84.0,-101,-123,22.09,-13.20,13.26,-33.29,-0.24
84.1,-101,-81,-20.11,-20.27,-12.07,-43.34,-0.34
84.2,-101,-42,-58.80,-55.75,-35.28,-72.74,-0.31
84.3,-101,-35,-65.83,-108.33,-39.50,-105.66,-0.06
84.5,-101,-79,-21.87,-145.21,-13.12,-116.59,0.35
84.6,-102,-135,33.40,-129.36,20.04,-99.89,0.44
84.7,-102,-160,58.02,-79.40,34.81,-70.88,0.20
84.9,-101,-151,50.23,-35.86,30.14,-45.76,-0.06
85.0,-101,-123,22.09,-15.68,13.26,-34.71,-0.23
85.1,-101,-84,-16.59,-21.68,-9.96,-43.01,-0.31
85.3,-101,-46,-55.28,-53.27,-33.17,-70.65,-0.31
85.4,-102,-37,-65.07,-104.13,-39.04,-103.18,-0.08
85.5,-100,-76,-24.38,-142.31,-14.63,-115.38,0.33
85.6,-102,-132,29.89,-129.68,17.93,-100.43,0.43
85.8,-101,-160,59.02,-82.07,35.41,-70.92,0.23
85.9,-102,-153,50.99,-35.27,30.59,-45.43,-0.06
86.0,-101,-125,23.85,-14.90,14.31,-33.50,-0.22
86.2,-101,-83,-18.35,-19.40,-11.01,-42.67,-0.34
86.3,-101,-46,-55.28,-54.02,-33.17,-70.31,-0.30
86.4,-102,-37,-65.07,-103.78,-39.04,-102.85,-0.08
86.6,-102,-76,-26.38,-141.97,-15.83,-116.04,0.31
86.7,-102,-130,28.13,-131.56,16.88,-101.98,0.44
86.8,-102,-157,54.51,-84.66,32.70,-74.72,0.21
86.9,-101,-149,48.47,-41.81,29.08,-50.49,-0.05
87.1,-102,-125,22.85,-21.45,13.71,-39.06,-0.20
87.2,-101,-86,-14.83,-25.55,-8.90,-46.48,-0.30
87.3,-101,-51,-50.00,-55.68,-30.00,-71.48,-0.28
87.5,-105,-42,-62.80,-101.76,-37.68,-102.88,-0.10
87.6,-118,-77,-40.63,-140.66,-24.38,-123.19,0.18
87.7,-150,-132,-18.11,-147.39,-10.87,-132.25,0.18
87.9,-160,-164,3.54,-142.93,2.12,-130.48,0.17
88.0,-160,-172,12.33,-128.18,7.40,-124.31,0.07
88.1,-160,-172,12.33,-116.84,7.40,-118.14,0.00
88.2,-160,-169,8.82,-110.74,5.29,-113.74,-0.03
88.4,-160,-162,1.78,-108.47,01.07,-112.85,-0.06
88.5,-160,-158,-1.74,-111.83,-1.04,-113.71,-0.03
88.6,-160,-160,0.02,-114.78,0.01,-113.70,0.01
88.8,-160,-158,-1.74,-113.67,-1.04,-114.57,-0.01
88.9,-160,-162,1.78,-115.62,01.07,-113.68,0.03
89.0,-160,-160,0.02,-112.58,0.01,-113.67,-0.01
89.1,-160,-162,1.78,-113.67,01.07,-112.78,0.01
89.3,-160,-160,0.02,-111.69,0.01,-112.76,-0.01
89.4,-160,-160,0.02,-112.76,0.01,-112.75,0.00
89.5,-160,-160,0.02,-112.74,0.01,-112.74,0.00
89.7,-160,-160,0.02,-112.73,0.01,-112.73,0.00
89.8,-160,-158,-1.74,-112.71,-1.04,-113.60,-0.01
89.9,-160,-164,3.54,-114.65,2.12,-111.83,0.04
90.0,-160,-158,-1.74,-109.66,-1.04,-112.69,-0.04
90.2,-160,-162,1.78,-113.78,01.07,-111.80,0.03
90.3,-160,-158,-1.74,-110.70,-1.04,-112.67,-0.03
90.4,-160,-162,1.78,-113.74,01.07,-111.78,0.03
90.6,-160,-158,-1.74,-110.68,-1.04,-112.65,-0.03
90.7,-160,-164,3.54,-113.72,2.12,-110.88,0.04
90.8,-160,-158,-1.74,-108.71,-1.04,-111.74,-0.04
91.0,-160,-164,3.54,-112.83,2.12,-109.97,0.04
91.1,-160,-158,-1.74,-107.81,-1.04,-110.84,-0.04
91.2,-160,-162,1.78,-111.92,01.07,-109.95,0.03
91.3,-160,-158,-1.74,-108.85,-1.04,-110.82,-0.03
91.5,-160,-162,1.78,-111.89,01.07,-109.93,0.03
91.6,-160,-158,-1.74,-108.83,-1.04,-110.79,-0.03
91.7,-160,-162,1.78,-111.86,01.07,-109.90,0.03
91.9,-160,-157,-3.49,-108.81,-2.10,-111.65,-0.04
92.0,-160,-162,1.78,-113.79,01.07,-110.76,0.04
92.1,-160,-158,-1.74,-109.65,-1.04,-111.63,-0.03
92.2,-160,-164,3.54,-112.70,2.12,-109.86,0.04
92.4,-160,-160,0.02,-107.69,0.01,-109.84,-0.03
92.5,-160,-160,0.02,-109.86,0.01,-109.83,0.00
92.6,-160,-157,-3.49,-109.82,-2.10,-111.58,-0.03
92.8,-160,-160,0.02,-113.70,0.01,-111.57,0.03
92.9,-160,-158,-1.74,-111.53,-1.04,-112.44,-0.01
93.0,-160,-162,1.78,-113.49,01.07,-111.54,0.03
93.2,-160,-160,0.02,-110.45,0.01,-111.53,-0.01
93.3,-160,-162,1.78,-111.53,01.07,-110.64,0.01
93.4,-160,-160,0.02,-109.56,0.01,-110.63,-0.01
93.5,-160,-158,-1.74,-110.63,-1.04,-111.50,-0.01
93.7,-160,-164,3.54,-112.55,2.12,-109.73,0.04
93.8,-160,-160,0.02,-107.56,0.01,-109.72,-0.03
93.9,-160,-158,-1.74,-109.73,-1.04,-110.58,-0.01
94.1,-160,-162,1.78,-111.64,01.07,-109.69,0.03
94.2,-160,-157,-3.49,-108.59,-2.10,-111.44,-0.04
94.3,-160,-162,1.78,-113.58,01.07,-110.55,0.04
94.4,-160,-158,-1.74,-109.44,-1.04,-111.42,-0.03
94.6,-160,-162,1.78,-112.48,01.07,-110.52,0.03
94.7,-160,-160,0.02,-109.43,0.01,-110.51,-0.01
94.8,-160,-160,0.02,-110.51,0.01,-110.50,0.00
95.0,-160,-160,0.02,-110.49,0.01,-110.49,0.00
95.1,-160,-158,-1.74,-110.48,-1.04,-111.36,-0.01
95.2,-160,-164,3.54,-112.41,2.12,-109.59,0.04
95.3,-160,-158,-1.74,-107.42,-1.04,-110.45,-0.04
95.5,-160,-164,3.54,-111.54,2.12,-108.68,0.04
95.6,-160,-157,-3.49,-106.52,-2.10,-110.43,-0.06
95.7,-160,-162,1.78,-112.58,01.07,-109.54,0.04
95.9,-160,-158,-1.74,-108.43,-1.04,-110.41,-0.03
96.0,-160,-160,0.02,-111.48,0.01,-110.40,0.01
96.1,-160,-155,-5.25,-110.37,-3.15,-113.02,-0.04
96.3,-160,-158,-1.74,-116.21,-1.04,-113.89,0.03
96.4,-160,-160,0.02,-114.90,0.01,-113.88,0.01
96.5,-160,-158,-1.74,-113.85,-1.04,-114.74,-0.01
96.6,-160,-165,5.30,-115.80,3.18,-112.10,0.06
96.8,-160,-162,1.78,-108.86,01.07,-111.20,-0.03
96.9,-160,-162,1.78,-110.16,01.07,-110.31,0.00
97.0,-160,-158,-1.74,-109.24,-1.04,-111.18,-0.03
97.2,-160,-164,3.54,-112.25,2.12,-109.41,0.04
97.3,-160,-157,-3.49,-107.24,-2.10,-111.16,-0.06
97.4,-160,-160,0.02,-113.31,0.01,-111.15,0.03
97.5,-160,-157,-3.49,-111.10,-2.10,-112.89,-0.03
97.7,-160,-164,3.54,-115.02,2.12,-111.12,0.06
97.8,-160,-160,0.02,-108.94,0.01,-111.11,-0.03
97.9,-160,-160,0.02,-111.12,0.01,-111.10,0.00
98.1,-160,-158,-1.74,-111.08,-1.04,-111.97,-0.01
98.2,-160,-164,3.54,-113.02,2.12,-110.20,0.04
98.3,-160,-158,-1.74,-108.03,-1.04,-111.06,-0.04
98.5,-160,-164,3.54,-112.15,2.12,-109.29,0.04
98.6,-160,-158,-1.74,-107.13,-1.04,-110.16,-0.04
98.7,-160,-164,3.54,-111.24,2.12,-108.39,0.04
98.8,-160,-158,-1.74,-106.22,-1.04,-109.26,-0.04
99.0,-160,-162,1.78,-110.34,01.07,-108.37,0.03
99.1,-160,-158,-1.74,-107.27,-1.04,-109.23,-0.03
99.2,-160,-162,1.78,-110.30,01.07,-108.34,0.03
99.4,-160,-158,-1.74,-107.25,-1.04,-109.21,-0.03
99.5,-160,-162,1.78,-110.28,01.07,-108.32,0.03
99.6,-160,-158,-1.74,-107.22,-1.04,-109.19,-0.03
99.7,-160,-160,0.02,-110.26,0.01,-109.18,0.01
99.9,-160,-157,-3.49,-109.15,-2.10,-110.92,-0.03
100.0,-160,-160,0.02,-113.05,0.01,-110.91,0.03
100.1,-160,-160,0.02,-110.87,0.01,-110.90,0.00
100.3,-160,-160,0.02,-110.89,0.01,-110.89,0.00
100.4,-160,-160,0.02,-110.87,0.01,-110.88,0.00
100.5,-160,-160,0.02,-110.86,0.01,-110.86,0.00
100.6,-160,-162,1.78,-110.85,01.07,-109.97,0.01
100.8,-160,-162,1.78,-108.89,01.07,-109.08,0.00
100.9,-160,-160,0.02,-108.01,0.01,-109.07,-0.01
101.0,-160,-162,1.78,-109.07,01.07,-108.18,0.01
101.2,-160,-158,-1.74,-107.10,-1.04,-109.05,-0.03
101.3,-160,-164,3.54,-110.12,2.12,-107.28,0.04
101.4,-160,-160,0.02,-105.11,0.01,-107.27,-0.03
101.6,-160,-158,-1.74,-107.28,-1.04,-108.13,-0.01
101.7,-160,-160,0.02,-109.19,0.01,-108.12,0.01
101.8,-160,-157,-3.49,-108.09,-2.10,-109.87,-0.03
101.9,-160,-162,1.78,-111.99,01.07,-108.98,0.04
102.1,-160,-158,-1.74,-107.87,-1.04,-109.84,-0.03
102.2,-160,-164,3.54,-110.91,2.12,-108.07,0.04
102.3,-160,-158,-1.74,-105.91,-1.04,-108.94,-0.04
102.5,-160,-162,1.78,-110.03,01.07,-108.05,0.03
102.6,-160,-158,-1.74,-106.95,-1.04,-108.92,-0.03
102.7,-160,-160,0.02,-109.99,0.01,-108.91,0.01
102.9,-160,-158,-1.74,-108.88,-1.04,-109.77,-0.01
103.0,-160,-162,1.78,-110.83,01.07,-108.88,0.03
103.1,-160,-158,-1.74,-107.79,-1.04,-109.75,-0.03
103.3,-160,-164,3.54,-110.82,2.12,-107.98,0.04
103.4,-160,-160,0.02,-105.81,0.01,-107.97,-0.03
103.5,-160,-160,0.02,-107.98,0.01,-107.96,0.00
103.6,-160,-158,-1.74,-107.94,-1.04,-108.82,-0.01
103.8,-160,-162,1.78,-109.88,01.07,-107.93,0.03
103.9,-160,-160,0.02,-106.84,0.01,-107.92,-0.01
104.0,-160,-160,0.02,-107.92,0.01,-107.91,0.00
104.2,-160,-158,-1.74,-107.90,-1.04,-108.78,-0.01
104.3,-160,-160,0.02,-109.83,0.01,-108.77,0.01
104.4,-160,-158,-1.74,-108.74,-1.04,-109.63,-0.01
104.6,-160,-164,3.54,-110.69,2.12,-107.86,0.04
104.7,-160,-160,0.02,-105.70,0.01,-107.85,-0.03
104.8,-160,-158,-1.74,-107.87,-1.04,-108.72,-0.01
104.9,-160,-162,1.78,-109.77,01.07,-107.83,0.03
105.1,-160,-160,0.02,-106.73,0.01,-107.82,-0.01
105.2,-160,-160,0.02,-107.82,0.01,-107.80,0.00
105.3,-160,-157,-3.49,-107.79,-2.10,-109.55,-0.03
105.5,-160,-160,0.02,-111.68,0.01,-109.54,0.03
105.6,-160,-157,-3.49,-109.50,-2.10,-111.29,-0.03
105.7,-160,-162,1.78,-113.41,01.07,-110.40,0.04
105.9,-160,-158,-1.74,-109.28,-1.04,-111.26,-0.03
106.0,-160,-165,5.30,-112.33,3.18,-108.61,0.06
106.1,-160,-160,0.02,-105.38,0.01,-108.60,-0.04
106.2,-160,-162,1.78,-108.63,01.07,-107.71,0.01
106.4,-160,-158,-1.74,-106.63,-1.04,-108.58,-0.03
106.5,-160,-162,1.78,-109.65,01.07,-107.69,0.03
106.6,-160,-160,0.02,-106.59,0.01,-107.68,-0.01
106.8,-160,-158,-1.74,-107.68,-1.04,-108.54,-0.01
106.9,-160,-162,1.78,-109.60,01.07,-107.65,0.03
107.0,-160,-160,0.02,-106.56,0.01,-107.64,-0.01
107.2,-160,-160,0.02,-107.64,0.01,-107.63,0.00
107.3,-160,-158,-1.74,-107.62,-1.04,-108.50,-0.01
107.4,-160,-162,1.78,-109.55,01.07,-107.61,0.03
107.5,-160,-158,-1.74,-106.51,-1.04,-108.47,-0.03
107.7,-160,-164,3.54,-109.54,2.12,-106.70,0.04
107.8,-160,-158,-1.74,-104.54,-1.04,-107.57,-0.04
107.9,-160,-162,1.78,-108.65,01.07,-106.68,0.03
108.1,-160,-157,-3.49,-105.58,-2.10,-108.43,-0.04
108.2,-160,-162,1.78,-110.56,01.07,-107.54,0.04
108.3,-160,-158,-1.74,-106.42,-1.04,-108.40,-0.03
108.5,-160,-164,3.54,-109.47,2.12,-106.63,0.04
108.6,-160,-160,0.02,-104.47,0.01,-106.62,-0.03
108.7,-160,-160,0.02,-106.63,0.01,-106.61,0.00
108.9,-160,-157,-3.49,-106.60,-2.10,-108.36,-0.03
109.0,-160,-162,1.78,-110.48,01.07,-107.47,0.04
109.1,-160,-160,0.02,-106.35,0.01,-107.45,-0.01
109.2,-160,-160,0.02,-107.45,0.01,-107.44,0.00
109.4,-160,-160,0.02,-107.43,0.01,-107.43,0.00
109.5,-160,-158,-1.74,-107.42,-1.04,-108.30,-0.01
109.6,-160,-164,3.54,-109.35,2.12,-106.53,0.04
109.8,-160,-160,0.02,-104.36,0.01,-106.52,-0.03
109.9,-160,-160,0.02,-106.53,0.01,-106.50,0.00
110.0,-160,-158,-1.74,-106.49,-1.04,-107.37,-0.01
110.2,-160,-162,1.78,-108.43,01.07,-106.48,0.03
110.3,-160,-160,0.02,-105.38,0.01,-106.47,-0.01
110.4,-160,-158,-1.74,-106.47,-1.04,-107.34,-0.01
110.5,-160,-162,1.78,-108.39,01.07,-106.45,0.03
110.7,-160,-157,-3.49,-105.35,-2.10,-108.19,-0.04
110.8,-160,-162,1.78,-110.33,01.07,-107.30,0.04
110.9,-160,-157,-3.49,-106.19,-2.10,-109.05,-0.04
111.1,-160,-164,3.54,-111.19,2.12,-107.28,0.06
111.2,-160,-160,0.02,-105.10,0.01,-107.27,-0.03
111.3,-160,-160,0.02,-107.28,0.01,-107.25,0.00
111.5,-160,-158,-1.74,-107.24,-1.04,-108.12,-0.01
111.6,-160,-162,1.78,-109.18,01.07,-107.23,0.03
111.7,-160,-160,0.02,-106.13,0.01,-107.22,-0.01
111.8,-160,-160,0.02,-107.22,0.01,-107.21,0.00
112.0,-160,-158,-1.74,-107.19,-1.04,-108.07,-0.01
112.1,-160,-164,3.54,-109.13,2.12,-106.30,0.04
112.2,-160,-158,-1.74,-104.14,-1.04,-107.17,-0.04
112.4,-160,-164,3.54,-108.26,2.12,-105.40,0.04
112.5,-160,-158,-1.74,-103.24,-1.04,-106.27,-0.04
112.6,-160,-162,1.78,-107.35,01.07,-105.38,0.03
112.8,-160,-158,-1.74,-104.28,-1.04,-106.25,-0.03
112.9,-160,-160,0.02,-107.32,0.01,-106.23,0.01
113.0,-160,-158,-1.74,-106.21,-1.04,-107.10,-0.01
113.2,-160,-160,0.02,-108.16,0.01,-107.09,0.01
113.3,-160,-158,-1.74,-107.06,-1.04,-107.96,-0.01
113.4,-160,-164,3.54,-109.01,2.12,-106.19,0.04
113.5,-160,-158,-1.74,-104.02,-1.04,-107.05,-0.04
113.7,-160,-162,1.78,-108.14,01.07,-106.16,0.03
113.8,-160,-158,-1.74,-105.07,-1.04,-107.03,-0.03
113.9,-160,-160,0.02,-108.10,0.01,-107.02,0.01
114.1,-160,-158,-1.74,-106.99,-1.04,-107.89,-0.01
114.2,-160,-160,0.02,-108.94,0.01,-107.88,0.01
