Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
60.2,-115,-144,29.20,-73.11,17.52,-74.12,0.03
60.3,-116,-134,17.65,-56.57,10.59,-65.30,-0.11
60.4,-115,-116,01.06,-54.82,0.64,-64.77,-0.16
60.6,-116,-95,-21.04,-64.29,-12.62,-75.29,-0.22
60.7,-116,-90,-26.32,-88.13,-15.79,-88.45,-0.05
60.8,-116,-100,-15.77,-104.29,-9.46,-96.33,0.10
61.0,-115,-121,6.34,-105.68,3.80,-93.16,0.22
61.1,-116,-132,15.89,-89.14,9.53,-85.22,0.09
61.2,-116,-137,21.16,-75.59,12.70,-74.63,0.05
61.3,-116,-128,12.37,-61.89,7.42,-68.45,-0.09
61.5,-115,-116,01.06,-61.11,0.64,-67.92,-0.11
61.6,-116,-100,-15.77,-67.39,-9.46,-75.80,-0.16
61.7,-115,-98,-16.52,-85.43,-9.91,-84.06,-0.01
61.9,-115,-104,-11.25,-93.99,-6.75,-89.69,0.05
62.0,-115,-118,2.82,-96.39,1.69,-88.28,0.14
62.1,-115,-125,9.85,-86.45,5.91,-83.35,0.07
62.2,-116,-128,12.37,-77.37,7.42,-77.17,0.02
62.4,-115,-123,08.09,-69.72,4.86,-73.12,-0.04
62.5,-115,-116,01.06,-68.30,0.64,-72.59,-0.07
62.6,-115,-109,-5.97,-72.02,-3.58,-75.58,-0.07
62.7,-111,-106,-5.49,-79.23,-3.29,-78.32,0.00
62.9,-105,-109,04.03,-81.61,2.42,-76.31,0.09
63.0,-102,-111,8.79,-73.80,5.27,-71.91,0.05
63.1,-101,-113,11.54,-66.60,6.93,-66.14,0.03
63.2,-100,-107,7.27,-59.19,4.36,-62.51,-0.04
63.4,-100,-98,-1.52,-58.19,-0.91,-63.27,-0.09
63.5,-100,-90,-10.32,-64.27,-6.19,-68.43,-0.09
63.6,-100,-88,-12.08,-74.70,-7.25,-74.47,-0.02
63.8,-100,-93,-6.80,-81.73,-4.08,-77.87,0.05
63.9,-100,-100,0.23,-81.89,0.14,-77.75,0.07
64.0,-100,-109,09.03,-77.54,5.42,-73.23,0.09
64.1,-101,-111,9.79,-67.73,5.87,-68.34,0.01
64.3,-100,-107,7.27,-62.46,4.36,-64.71,-0.02
64.4,-101,-102,0.99,-60.37,0.60,-64.21,-0.06
64.5,-100,-93,-6.80,-63.68,-4.08,-67.61,-0.08
64.6,-101,-90,-11.32,-71.77,-6.79,-73.27,-0.04
64.8,-101,-93,-7.80,-80.10,-4.68,-77.17,0.03
64.9,-100,-102,1.99,-81.81,1.20,-76.17,0.10
65.0,-101,-107,6.27,-74.88,3.76,-73.04,0.04
65.2,-100,-111,10.79,-69.24,6.47,-67.65,0.04
65.3,-100,-107,7.27,-61.13,4.36,-64.01,-0.03
65.4,-94,-102,7.99,-59.68,4.80,-60.01,0.01
65.5,-92,-91,-0.56,-55.21,-0.33,-60.29,-0.08
65.7,-92,-84,-7.59,-60.71,-4.56,-64.09,-0.07
65.8,-92,-81,-11.11,-68.71,-6.67,-69.64,-0.03
65.9,-92,-84,-7.59,-76.34,-4.56,-73.44,0.03
66.0,-93,-93,0.20,-77.96,0.12,-73.34,0.08
66.2,-92,-100,8.23,-73.14,4.94,-69.22,0.08
66.3,-92,-104,11.75,-64.20,07.05,-63.35,0.03
66.4,-92,-102,9.99,-56.26,6.00,-58.35,-0.02
66.5,-92,-95,2.96,-52.37,1.78,-56.87,-0.07
66.7,-92,-81,-11.11,-55.16,-6.67,-62.43,-0.14
66.8,-92,-79,-12.87,-69.23,-7.72,-68.86,-0.02
66.9,-92,-81,-11.11,-76.60,-6.67,-74.41,0.02
67.1,-93,-91,-1.56,-81.06,-0.93,-75.19,0.09
67.2,-92,-100,8.23,-76.03,4.94,-71.08,0.10
67.3,-92,-107,15.27,-66.04,9.16,-63.44,0.07
67.4,-90,-104,13.75,-54.21,8.25,-56.57,-0.01
67.6,-88,-97,8.72,-48.33,5.23,-52.21,-0.05
67.7,-86,-81,-5.11,-47.03,-3.07,-54.76,-0.14
67.8,-84,-70,-13.66,-57.96,-8.20,-61.59,-0.08
67.9,-83,-67,-16.18,-69.87,-9.71,-69.68,-0.02
68.1,-82,-76,-6.38,-79.41,-3.83,-72.87,0.10
68.2,-82,-90,7.68,-76.61,4.61,-69.03,0.14
68.3,-82,-98,16.48,-64.28,9.89,-60.79,0.09
68.4,-82,-98,16.48,-50.82,9.89,-52.55,0.00
68.6,-82,-91,9.44,-42.67,5.67,-47.83,-0.07
68.7,-82,-74,-8.14,-42.24,-4.89,-51.91,-0.17
68.8,-82,-60,-22.21,-56.96,-13.33,-63.01,-0.14
68.9,-82,-60,-22.21,-76.48,-13.33,-74.12,0.00
69.1,-82,-74,-8.14,-87.44,-4.89,-78.19,0.14
69.2,-82,-95,12.96,-82.94,7.78,-71.71,0.21
69.3,-82,-107,25.27,-63.73,15.16,-59.07,0.12
69.4,-82,-109,27.03,-43.79,16.22,-45.56,0.02
69.6,-82,-91,9.44,-29.33,5.67,-40.84,-0.17
69.7,-82,-67,-15.18,-35.35,-9.11,-48.43,-0.24
69.8,-82,-47,-34.52,-57.78,-20.71,-65.69,-0.19
70.0,-82,-47,-34.52,-86.59,-20.71,-82.95,0.00
70.1,-82,-72,-9.90,-103.66,-5.94,-87.90,0.24
70.2,-82,-107,25.27,-93.60,15.16,-75.27,0.34
70.3,-82,-127,44.61,-59.76,26.77,-52.96,0.19
70.5,-82,-120,37.58,-26.00,22.55,-34.17,-0.07
70.6,-82,-91,9.44,-11.69,5.67,-29.45,-0.28
70.7,-82,-55,-27.49,-24.06,-16.49,-43.19,-0.36
70.8,-82,-26,-55.62,-60.05,-33.37,-71.00,-0.28
71.0,-82,-30,-52.11,-104.65,-31.26,-97.06,0.03
71.1,-82,-76,-6.38,-128.29,-3.83,-100.25,0.45
71.2,-82,-127,44.61,-103.63,26.77,-77.94,0.50
71.4,-82,-144,62.20,-50.68,37.32,-46.84,0.17
71.5,-82,-127,44.61,-9.35,26.77,-24.54,-0.17
71.6,-82,-91,9.44,02.06,5.67,-19.82,-0.34
71.7,-82,-49,-32.76,-14.50,-19.66,-36.20,-0.41
71.9,-82,-12,-69.69,-56.27,-41.81,-71.04,-0.36
72.0,-82,-5,-76.72,-113.22,-46.03,-109.41,-0.07
72.1,-83,-49,-33.76,-155.51,-20.26,-126.29,0.42
72.3,-84,-128,44.37,-146.12,26.62,-104.10,0.77
72.4,-87,-164,76.54,-76.71,45.92,-65.83,0.32
72.5,-92,-153,60.99,-19.59,36.59,-35.34,-0.15
72.6,-96,-118,21.82,1.10,13.09,-24.43,-0.38
72.8,-100,-74,-26.14,-11.72,-15.69,-37.50,-0.47
72.9,-103,-35,-67.83,-53.65,-40.70,-71.41,-0.41
73.0,-106,-26,-79.62,-112.52,-47.77,-111.22,-0.12
73.2,-109,-77,-31.63,-159.11,-18.98,-127.04,0.47
73.3,-113,-142,29.44,-145.54,17.66,-112.32,0.60
73.4,-114,-169,54.82,-94.06,32.89,-84.91,0.25
73.5,-115,-162,46.78,-51.77,28.07,-61.52,-0.08
73.7,-117,-137,20.16,-33.53,12.10,-51.44,-0.26
73.8,-119,-104,-15.25,-39.60,-9.15,-59.06,-0.35
73.9,-120,-76,-44.38,-68.56,-26.63,-81.25,-0.29
74.1,-121,-74,-47.14,-108.17,-28.29,-104.83,-0.03
74.2,-122,-107,-14.73,-133.14,-8.84,-112.19,0.32
74.3,-123,-142,19.44,-120.71,11.66,-102.47,0.33
74.5,-125,-160,35.02,-90.47,21.01,-84.96,0.15
74.6,-127,-153,25.99,-63.79,15.59,-71.97,-0.09
74.7,-130,-135,5.40,-56.46,3.24,-69.26,-0.20
74.8,-135,-114,-20.70,-66.22,-12.42,-79.61,-0.26
75.0,-141,-106,-35.49,-92.29,-21.29,-97.36,-0.14
75.1,-142,-114,-27.70,-118.80,-16.62,-111.21,0.08
75.2,-142,-139,-3.08,-127.75,-1.85,-112.75,0.24
75.4,-142,-157,14.51,-114.35,8.70,-105.49,0.17
75.5,-143,-162,18.78,-96.62,11.27,-96.10,0.04
75.6,-142,-155,12.75,-84.79,7.65,-89.73,-0.06
75.7,-147,-146,-1.04,-82.14,-0.63,-90.25,-0.14
75.9,-160,-139,-21.08,-91.01,-12.65,-100.79,-0.20
76.0,-160,-139,-21.08,-113.63,-12.65,-111.33,0.00
76.1,-160,-148,-12.29,-123.98,-7.37,-117.47,0.09
76.3,-160,-160,0.02,-124.76,0.01,-117.46,0.12
76.4,-160,-164,3.54,-117.33,2.12,-115.69,0.03
76.5,-160,-165,5.30,-113.53,3.18,-113.04,0.02
76.7,-160,-164,3.54,-109.84,2.12,-111.27,-0.02
76.8,-160,-162,1.78,-109.16,01.07,-110.38,-0.02
76.9,-160,-160,0.02,-109.33,0.01,-110.37,-0.02
77.0,-160,-160,0.02,-110.37,0.01,-110.36,0.00
77.2,-160,-158,-1.74,-110.34,-1.04,-111.22,-0.02
77.3,-160,-162,1.78,-112.28,01.07,-110.33,0.03
77.4,-160,-158,-1.74,-109.23,-1.04,-111.20,-0.03
77.6,-160,-165,5.30,-112.28,3.18,-108.55,0.07
77.7,-160,-160,0.02,-105.30,0.01,-108.54,-0.05
77.8,-160,-160,0.02,-108.58,0.01,-108.53,0.00
77.9,-160,-157,-3.49,-108.51,-2.10,-110.27,-0.03
78.1,-160,-160,0.02,-112.40,0.01,-110.26,0.03
78.2,-160,-158,-1.74,-110.21,-1.04,-111.13,-0.02
78.3,-160,-164,3.54,-112.19,2.12,-109.36,0.05
78.5,-160,-160,0.02,-107.18,0.01,-109.35,-0.03
78.6,-160,-162,1.78,-109.37,01.07,-108.46,0.02
78.7,-160,-158,-1.74,-107.37,-1.04,-109.32,-0.03
78.9,-160,-162,1.78,-110.40,01.07,-108.43,0.03
79.0,-160,-158,-1.74,-107.33,-1.04,-109.30,-0.03
79.1,-160,-162,1.78,-110.38,01.07,-108.41,0.03
79.2,-160,-158,-1.74,-107.31,-1.04,-109.28,-0.03
79.4,-160,-162,1.78,-110.35,01.07,-108.39,0.03
79.5,-160,-158,-1.74,-107.28,-1.04,-109.25,-0.03
79.6,-160,-164,3.54,-110.33,2.12,-107.48,0.05
79.8,-160,-157,-3.49,-105.31,-2.10,-109.23,-0.07
79.9,-160,-162,1.78,-111.40,01.07,-108.34,0.05
80.0,-160,-157,-3.49,-107.22,-2.10,-110.09,-0.05
80.1,-160,-162,1.78,-112.23,01.07,-109.20,0.05
80.3,-160,-160,0.02,-108.07,0.01,-109.18,-0.02
80.4,-160,-160,0.02,-109.19,0.01,-109.17,0.00
80.5,-160,-160,0.02,-109.16,0.01,-109.16,0.00
80.7,-160,-158,-1.74,-109.15,-1.04,-110.03,-0.02
80.8,-160,-162,1.78,-111.09,01.07,-109.14,0.03
80.9,-160,-160,0.02,-108.03,0.01,-109.12,-0.02
81.0,-160,-160,0.02,-109.13,0.01,-109.11,0.00
81.2,-160,-158,-1.74,-109.10,-1.04,-109.98,-0.02
81.3,-160,-164,3.54,-111.04,2.12,-108.21,0.05
81.4,-160,-160,0.02,-106.03,0.01,-108.20,-0.03
81.6,-160,-162,1.78,-108.22,01.07,-107.31,0.02
81.7,-160,-160,0.02,-106.22,0.01,-107.30,-0.02
81.8,-160,-162,1.78,-107.30,01.07,-106.40,0.02
81.9,-160,-158,-1.74,-105.32,-1.04,-107.27,-0.03
82.1,-160,-162,1.78,-108.35,01.07,-106.38,0.03
82.2,-160,-158,-1.74,-105.28,-1.04,-107.25,-0.03
82.3,-160,-162,1.78,-108.32,01.07,-106.36,0.03
82.5,-160,-160,0.02,-105.25,0.01,-106.35,-0.02
82.6,-160,-160,0.02,-106.35,0.01,-106.33,0.00
82.7,-160,-158,-1.74,-106.32,-1.04,-107.20,-0.02
82.9,-160,-162,1.78,-108.26,01.07,-106.31,0.03
83.0,-160,-160,0.02,-105.21,0.01,-106.30,-0.02
83.1,-160,-162,1.78,-106.30,01.07,-105.41,0.02
83.2,-160,-158,-1.74,-104.32,-1.04,-106.28,-0.03
83.4,-160,-162,1.78,-107.35,01.07,-105.39,0.03
83.5,-160,-158,-1.74,-104.28,-1.04,-106.25,-0.03
83.6,-160,-162,1.78,-107.33,01.07,-105.36,0.03
83.8,-160,-158,-1.74,-104.26,-1.04,-106.23,-0.03
83.9,-160,-164,3.54,-107.30,2.12,-104.46,0.05
84.0,-160,-158,-1.74,-102.28,-1.04,-105.33,-0.05
84.1,-160,-162,1.78,-106.42,01.07,-104.44,0.03
84.3,-160,-157,-3.49,-103.33,-2.10,-106.18,-0.05
84.4,-160,-162,1.78,-108.33,01.07,-105.29,0.05
84.5,-160,-158,-1.74,-104.17,-1.04,-106.16,-0.03
84.7,-160,-162,1.78,-107.23,01.07,-105.27,0.03
84.8,-160,-160,0.02,-104.16,0.01,-105.26,-0.02
84.9,-160,-160,0.02,-105.26,0.01,-105.24,0.00
85.0,-160,-158,-1.74,-105.23,-1.04,-106.11,-0.02
85.2,-160,-162,1.78,-107.17,01.07,-105.22,0.03
85.3,-160,-158,-1.74,-104.12,-1.04,-106.09,-0.03
85.4,-160,-164,3.54,-107.16,2.12,-104.32,0.05
85.6,-160,-158,-1.74,-102.14,-1.04,-105.19,-0.05
85.7,-160,-162,1.78,-106.28,01.07,-104.29,0.03
85.8,-160,-158,-1.74,-103.19,-1.04,-105.16,-0.03
86.0,-160,-162,1.78,-106.24,01.07,-104.27,0.03
86.1,-160,-160,0.02,-103.17,0.01,-104.26,-0.02
86.2,-160,-160,0.02,-104.26,0.01,-104.25,0.00
86.3,-160,-158,-1.74,-104.23,-1.04,-105.12,-0.02
86.5,-160,-164,3.54,-106.17,2.12,-103.35,0.05
86.6,-160,-160,0.02,-101.17,0.01,-103.33,-0.03
86.7,-160,-160,0.02,-103.35,0.01,-103.32,0.00
86.9,-160,-158,-1.74,-103.31,-1.04,-104.19,-0.02
87.0,-160,-162,1.78,-105.25,01.07,-103.30,0.03
87.1,-160,-160,0.02,-102.19,0.01,-103.29,-0.02
87.2,-160,-160,0.02,-103.29,0.01,-103.27,0.00
87.4,-160,-160,0.02,-103.26,0.01,-103.26,0.00
87.5,-160,-160,0.02,-103.25,0.01,-103.25,0.00
87.6,-160,-158,-1.74,-103.24,-1.04,-104.12,-0.02
87.8,-160,-165,5.30,-105.18,3.18,-101.47,0.07
87.9,-160,-160,0.02,-98.22,0.01,-101.46,-0.05
88.0,-160,-158,-1.74,-101.50,-1.04,-102.33,-0.02
88.1,-160,-160,0.02,-103.38,0.01,-102.31,0.02
88.3,-160,-158,-1.74,-102.28,-1.04,-103.18,-0.02
88.4,-160,-162,1.78,-104.24,01.07,-102.29,0.03
88.5,-160,-158,-1.74,-101.19,-1.04,-103.16,-0.03
88.7,-160,-164,3.54,-104.23,2.12,-101.39,0.05
88.8,-160,-157,-3.49,-99.21,-2.10,-103.13,-0.07
88.9,-160,-158,-1.74,-105.30,-1.04,-104.00,0.02
89.1,-160,-160,0.02,-105.03,0.01,-103.99,0.02
89.2,-160,-158,-1.74,-103.96,-1.04,-104.86,-0.02
89.3,-160,-162,1.78,-105.92,01.07,-103.97,0.03
89.4,-160,-158,-1.74,-102.86,-1.04,-104.83,-0.03
89.6,-160,-162,1.78,-105.91,01.07,-103.94,0.03
89.7,-160,-158,-1.74,-102.84,-1.04,-104.81,-0.03
89.8,-160,-164,3.54,-105.89,2.12,-103.04,0.05
90.0,-160,-160,0.02,-100.86,0.01,-103.03,-0.03
90.1,-160,-158,-1.74,-103.05,-1.04,-103.90,-0.02
90.2,-160,-162,1.78,-104.95,01.07,-103.01,0.03
90.3,-160,-160,0.02,-101.90,0.01,-102.99,-0.02
90.5,-160,-160,0.02,-103.00,0.01,-102.98,0.00
90.6,-160,-158,-1.74,-102.97,-1.04,-103.85,-0.02
90.7,-160,-164,3.54,-104.91,2.12,-102.08,0.05
90.9,-160,-158,-1.74,-99.90,-1.04,-102.95,-0.05
91.0,-160,-162,1.78,-104.04,01.07,-102.06,0.03
91.1,-160,-158,-1.74,-100.95,-1.04,-102.92,-0.03
91.3,-160,-164,3.54,-104.00,2.12,-101.15,0.05
91.4,-160,-158,-1.74,-98.98,-1.04,-102.02,-0.05
91.5,-160,-162,1.78,-103.11,01.07,-101.13,0.03
91.6,-160,-158,-1.74,-100.03,-1.04,-102.00,-0.03
91.8,-160,-162,1.78,-103.07,01.07,-101.11,0.03
91.9,-160,-158,-1.74,-100.00,-1.04,-101.97,-0.03
92.0,-160,-162,1.78,-103.05,01.07,-101.08,0.03
92.2,-160,-158,-1.74,-99.98,-1.04,-101.95,-0.03
92.3,-160,-160,0.02,-103.03,0.01,-101.94,0.02
92.4,-160,-158,-1.74,-101.91,-1.04,-102.81,-0.02
92.5,-160,-162,1.78,-103.86,01.07,-101.92,0.03
92.7,-160,-158,-1.74,-100.81,-1.04,-102.78,-0.03
92.8,-160,-158,-1.74,-103.86,-1.04,-103.65,0.00
92.9,-160,-157,-3.49,-104.69,-2.10,-105.40,-0.02
93.1,-160,-158,-1.74,-107.51,-1.04,-106.26,0.02
93.2,-160,-162,1.78,-107.29,01.07,-105.37,0.03
93.3,-160,-158,-1.74,-104.27,-1.04,-106.24,-0.03
93.5,-160,-164,3.54,-107.32,2.12,-104.47,0.05
93.6,-160,-160,0.02,-102.29,0.01,-104.46,-0.03
93.7,-160,-160,0.02,-104.48,0.01,-104.45,0.00
93.8,-160,-158,-1.74,-104.43,-1.04,-105.32,-0.02
94.0,-160,-162,1.78,-106.37,01.07,-104.42,0.03
94.1,-160,-158,-1.74,-103.32,-1.04,-105.29,-0.03
94.2,-160,-165,5.30,-106.37,3.18,-102.64,0.07
94.4,-160,-160,0.02,-99.39,0.01,-102.63,-0.05
94.5,-160,-160,0.02,-102.67,0.01,-102.62,0.00
94.6,-160,-158,-1.74,-102.60,-1.04,-103.49,-0.02
94.7,-160,-162,1.78,-104.54,01.07,-102.60,0.03
94.9,-160,-158,-1.74,-101.49,-1.04,-103.46,-0.03
95.0,-160,-162,1.78,-104.54,01.07,-102.57,0.03
95.1,-160,-158,-1.74,-101.47,-1.04,-103.44,-0.03
95.3,-160,-160,0.02,-104.51,0.01,-103.43,0.02
95.4,-160,-158,-1.74,-103.40,-1.04,-104.30,-0.02
95.5,-160,-164,3.54,-105.35,2.12,-102.52,0.05
95.6,-160,-160,0.02,-100.35,0.01,-102.51,-0.03
95.8,-160,-162,1.78,-102.53,01.07,-101.62,0.02
95.9,-160,-158,-1.74,-100.54,-1.04,-102.49,-0.03
96.0,-160,-164,3.54,-103.57,2.12,-100.72,0.05
96.2,-160,-158,-1.74,-98.54,-1.04,-101.59,-0.05
96.3,-160,-160,0.02,-102.68,0.01,-101.58,0.02
96.4,-160,-155,-5.25,-101.54,-3.15,-104.20,-0.05
96.6,-160,-158,-1.74,-107.40,-1.04,-105.07,0.03
96.7,-160,-160,0.02,-106.08,0.01,-105.06,0.02
96.8,-160,-160,0.02,-105.03,0.01,-105.05,0.00
96.9,-160,-160,0.02,-105.03,0.01,-105.03,0.00
97.1,-160,-162,1.78,-105.02,01.07,-104.14,0.02
97.2,-160,-162,1.78,-103.06,01.07,-103.25,0.00
97.3,-160,-164,3.54,-102.18,2.12,-101.48,0.02
97.4,-160,-160,0.02,-99.34,0.01,-101.47,-0.03
97.6,-160,-160,0.02,-101.49,0.01,-101.46,0.00
97.7,-160,-160,0.02,-101.44,0.01,-101.45,0.00
97.8,-160,-158,-1.74,-101.43,-1.04,-102.31,-0.02
98.0,-160,-164,3.54,-103.37,2.12,-100.54,0.05
98.1,-160,-160,0.02,-98.37,0.01,-100.53,-0.03
98.2,-160,-158,-1.74,-100.55,-1.04,-101.40,-0.02
98.4,-160,-162,1.78,-102.46,01.07,-100.51,0.03
98.5,-160,-158,-1.74,-99.40,-1.04,-101.38,-0.03
98.6,-160,-162,1.78,-102.45,01.07,-100.49,0.03
98.7,-160,-158,-1.74,-99.38,-1.04,-101.35,-0.03
98.9,-160,-160,0.02,-102.43,0.01,-101.34,0.02
99.0,-160,-158,-1.74,-101.31,-1.04,-102.21,-0.02
99.1,-160,-164,3.54,-103.27,2.12,-100.44,0.05
99.3,-160,-158,-1.74,-98.26,-1.04,-101.31,-0.05
99.4,-160,-162,1.78,-102.40,01.07,-100.41,0.03
99.5,-160,-158,-1.74,-99.31,-1.04,-101.28,-0.03
99.6,-160,-162,1.78,-102.36,01.07,-100.39,0.03
99.8,-160,-158,-1.74,-99.29,-1.04,-101.26,-0.03
99.9,-160,-160,0.02,-102.33,0.01,-101.25,0.02
100.0,-160,-158,-1.74,-101.22,-1.04,-102.11,-0.02
100.2,-160,-164,3.54,-103.17,2.12,-100.34,0.05
100.3,-160,-162,1.78,-98.17,01.07,-99.45,-0.02
100.4,-160,-158,-1.74,-98.40,-1.04,-100.32,-0.03
100.5,-160,-160,0.02,-101.40,0.01,-100.31,0.02
100.7,-160,-158,-1.74,-100.28,-1.04,-101.18,-0.02
100.8,-160,-164,3.54,-102.24,2.12,-99.41,0.05
100.9,-160,-157,-3.49,-97.23,-2.10,-101.15,-0.07
101.1,-160,-160,0.02,-103.32,0.01,-101.14,0.03
101.2,-160,-157,-3.49,-101.09,-2.10,-102.89,-0.03
101.3,-160,-164,3.54,-105.02,2.12,-101.12,0.07
101.5,-160,-158,-1.74,-98.93,-1.04,-101.99,-0.05
101.6,-160,-158,-1.74,-103.08,-1.04,-102.85,0.00
101.7,-160,-155,-5.25,-103.89,-3.15,-105.48,-0.03
101.9,-160,-160,0.02,-108.67,0.01,-105.47,0.05
102.0,-160,-158,-1.74,-105.40,-1.04,-106.34,-0.02
102.1,-160,-164,3.54,-107.39,2.12,-104.57,0.05
102.2,-160,-160,0.02,-102.39,0.01,-104.55,-0.03
102.4,-160,-162,1.78,-104.57,01.07,-103.66,0.02
102.5,-160,-160,0.02,-102.58,0.01,-103.65,-0.02
102.6,-160,-160,0.02,-103.65,0.01,-103.64,0.00
102.8,-160,-157,-3.49,-103.62,-2.10,-105.39,-0.03
102.9,-160,-160,0.02,-107.52,0.01,-105.37,0.03
103.0,-160,-158,-1.74,-105.33,-1.04,-106.24,-0.02
103.2,-160,-164,3.54,-107.30,2.12,-104.47,0.05
103.3,-160,-160,0.02,-102.30,0.01,-104.46,-0.03
103.4,-160,-164,3.54,-104.48,2.12,-102.69,0.03
103.5,-160,-160,0.02,-100.53,0.01,-102.68,-0.03
103.7,-160,-162,1.78,-102.70,01.07,-101.79,0.02
103.8,-160,-158,-1.74,-100.70,-1.04,-102.65,-0.03
103.9,-160,-164,3.54,-103.73,2.12,-100.88,0.05
104.1,-160,-160,0.02,-98.71,0.01,-100.87,-0.03
104.2,-160,-157,-3.49,-100.89,-2.10,-102.62,-0.03
104.3,-160,-162,1.78,-104.75,01.07,-101.73,0.05
104.5,-160,-157,-3.49,-100.61,-2.10,-103.47,-0.05
104.6,-160,-162,1.78,-105.62,01.07,-102.58,0.05
104.7,-160,-158,-1.74,-101.46,-1.04,-103.45,-0.03
104.8,-160,-162,1.78,-104.53,01.07,-102.56,0.03
105.0,-160,-162,1.78,-101.46,01.07,-101.67,0.00
105.1,-160,-160,0.02,-100.60,0.01,-101.66,-0.02
105.2,-160,-160,0.02,-101.66,0.01,-101.65,0.00
105.4,-160,-158,-1.74,-101.63,-1.04,-102.51,-0.02
105.5,-160,-162,1.78,-103.57,01.07,-101.62,0.03
105.6,-160,-160,0.02,-100.52,0.01,-101.61,-0.02
105.8,-160,-160,0.02,-101.61,0.01,-101.60,0.00
105.9,-160,-160,0.02,-101.59,0.01,-101.59,0.00
106.0,-160,-158,-1.74,-101.57,-1.04,-102.45,-0.02
106.1,-160,-162,1.78,-103.51,01.07,-101.56,0.03
106.3,-160,-158,-1.74,-100.46,-1.04,-102.43,-0.03
106.4,-160,-162,1.78,-103.51,01.07,-101.54,0.03
106.5,-160,-158,-1.74,-100.44,-1.04,-102.41,-0.03
106.7,-160,-162,1.78,-103.48,01.07,-101.52,0.03
106.8,-160,-157,-3.49,-100.41,-2.10,-103.26,-0.05
106.9,-160,-160,0.02,-105.41,0.01,-103.25,0.03
107.1,-160,-155,-5.25,-103.20,-3.15,-105.88,-0.05
107.2,-160,-160,0.02,-109.08,0.01,-105.87,0.05
107.3,-160,-157,-3.49,-105.80,-2.10,-107.61,-0.03
107.4,-160,-164,3.54,-109.74,2.12,-105.84,0.07
107.6,-160,-158,-1.74,-103.65,-1.04,-106.71,-0.05
107.7,-160,-164,3.54,-107.80,2.12,-104.94,0.05
107.8,-160,-160,0.02,-102.76,0.01,-104.93,-0.03
108.0,-160,-162,1.78,-104.95,01.07,-104.04,0.02
108.1,-160,-160,0.02,-102.95,0.01,-104.03,-0.02
108.2,-160,-162,1.78,-104.03,01.07,-103.13,0.02
108.4,-160,-160,0.02,-102.05,0.01,-103.12,-0.02
108.5,-160,-160,0.02,-103.13,0.01,-103.11,0.00
108.6,-160,-157,-3.49,-103.10,-2.10,-104.86,-0.03
108.7,-160,-162,1.78,-106.99,01.07,-103.97,0.05
108.9,-160,-157,-3.49,-102.85,-2.10,-105.71,-0.05
109.0,-160,-162,1.78,-107.86,01.07,-104.82,0.05
109.1,-160,-158,-1.74,-103.70,-1.04,-105.69,-0.03
109.3,-160,-162,1.78,-106.77,01.07,-104.80,0.03
109.4,-160,-160,0.02,-103.70,0.01,-104.79,-0.02
109.5,-160,-160,0.02,-104.79,0.01,-104.78,0.00
109.7,-160,-158,-1.74,-104.76,-1.04,-105.64,-0.02
109.8,-160,-164,3.54,-106.70,2.12,-103.87,0.05
109.9,-160,-162,1.78,-101.70,01.07,-102.98,-0.02
110.0,-160,-160,0.02,-101.93,0.01,-102.97,-0.02
110.2,-160,-160,0.02,-102.97,0.01,-102.96,0.00
110.3,-160,-157,-3.49,-102.95,-2.10,-104.71,-0.03
110.4,-160,-162,1.78,-106.84,01.07,-103.81,0.05
110.6,-160,-158,-1.74,-102.69,-1.04,-104.68,-0.03
110.7,-160,-164,3.54,-105.76,2.12,-102.91,0.05
110.8,-160,-158,-1.74,-100.74,-1.04,-103.78,-0.05
111.0,-160,-164,3.54,-104.87,2.12,-102.01,0.05
111.1,-160,-158,-1.74,-99.83,-1.04,-102.88,-0.05
111.2,-160,-160,0.02,-103.97,0.01,-102.87,0.02
111.3,-160,-158,-1.74,-102.83,-1.04,-103.73,-0.02
111.5,-160,-162,1.78,-104.79,01.07,-102.84,0.03
111.6,-160,-158,-1.74,-101.74,-1.04,-103.71,-0.03
111.7,-160,-162,1.78,-104.78,01.07,-102.82,0.03
111.9,-160,-157,-3.49,-101.71,-2.10,-104.57,-0.05
112.0,-160,-162,1.78,-106.71,01.07,-103.67,0.05
112.1,-160,-160,0.02,-102.55,0.01,-103.66,-0.02
112.3,-160,-164,3.54,-103.67,2.12,-101.89,0.03
112.4,-160,-160,0.02,-99.73,0.01,-101.88,-0.03
112.5,-160,-160,0.02,-101.90,0.01,-101.87,0.00
112.6,-160,-160,0.02,-101.85,0.01,-101.86,0.00
112.8,-160,-158,-1.74,-101.84,-1.04,-102.72,-0.02
112.9,-160,-164,3.54,-103.78,2.12,-100.95,0.05
113.0,-160,-157,-3.49,-98.78,-2.10,-102.70,-0.07
113.2,-160,-158,-1.74,-104.87,-1.04,-103.57,0.02
113.3,-160,-160,0.02,-104.59,0.01,-103.56,0.02
113.4,-160,-158,-1.74,-103.53,-1.04,-104.42,-0.02
113.6,-160,-165,5.30,-105.48,3.18,-101.78,0.07
113.7,-160,-162,1.78,-98.53,01.07,-100.88,-0.03
113.8,-160,-160,0.02,-99.85,0.01,-100.87,-0.02
113.9,-160,-160,0.02,-100.88,0.01,-100.86,0.00
114.1,-160,-158,-1.74,-100.85,-1.04,-101.73,-0.02
