Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
113.0,-160,-158,-1.74,-103.66,-1.39,-101.02,0.02
113.1,-160,-157,-3.49,-102.39,-2.79,-101.37,-0.02
113.2,-160,-158,-1.74,-104.18,-1.39,-101.55,0.02
113.4,-160,-157,-3.49,-102.92,-2.79,-101.89,-0.02
113.5,-160,-158,-1.74,-104.71,-1.39,-102.07,0.02
113.6,-160,-157,-3.49,-103.44,-2.79,-102.42,-0.02
113.8,-160,-160,0.02,-105.23,0.02,-102.42,0.03
113.9,-160,-158,-1.74,-102.36,-1.39,-102.59,-0.02
114.0,-160,-162,1.78,-103.99,1.43,-102.41,0.03
114.1,-160,-157,-3.49,-100.95,-2.79,-102.76,-0.05
114.3,-160,-160,0.02,-105.61,0.02,-102.76,0.03
114.4,-160,-158,-1.74,-102.70,-1.39,-102.93,-0.02
114.5,-160,-160,0.02,-104.34,0.02,-102.93,0.02
114.7,-160,-158,-1.74,-102.89,-1.39,-103.10,-0.02
114.8,-160,-162,1.78,-104.51,1.43,-102.92,0.03
114.9,-160,-157,-3.49,-101.46,-2.79,-103.27,-0.05
115.1,-160,-160,0.02,-106.12,0.02,-103.27,0.03
115.2,-160,-157,-3.49,-103.22,-2.79,-103.62,-0.03
115.3,-160,-162,1.78,-106.45,1.43,-103.44,0.05
115.4,-160,-158,-1.74,-101.97,-1.39,-103.62,-0.03
115.6,-160,-162,1.78,-105.04,1.43,-103.44,0.03
115.7,-160,-158,-1.74,-101.98,-1.39,-103.61,-0.03
115.8,-160,-162,1.78,-105.03,1.43,-103.43,0.03
116.0,-160,-158,-1.74,-101.97,-1.39,-103.61,-0.03
116.1,-160,-162,1.78,-105.03,1.43,-103.43,0.03
116.2,-160,-158,-1.74,-101.97,-1.39,-103.60,-0.03
116.4,-160,-162,1.78,-105.02,1.43,-103.42,0.03
116.5,-160,-157,-3.49,-101.96,-2.79,-103.77,-0.05
116.6,-160,-162,1.78,-106.62,1.43,-103.59,0.05
116.8,-160,-157,-3.49,-102.12,-2.79,-103.94,-0.05
116.9,-160,-164,3.54,-106.79,2.83,-103.59,0.07
117.0,-160,-158,-1.74,-100.69,-1.39,-103.76,-0.05
117.1,-160,-162,1.78,-105.20,1.43,-103.59,0.03
117.3,-160,-157,-3.49,-102.13,-2.79,-103.93,-0.05
117.4,-123,-160,37.02,-106.78,29.62,-100.23,0.40
117.5,-105,-160,55.02,-70.22,44.02,-94.73,0.18
117.7,-104,-148,43.71,-50.53,34.97,-90.36,-0.11
117.8,-105,-127,21.61,-55.50,17.29,-88.20,-0.22
117.9,-105,-107,2.27,-71.12,1.81,-87.97,-0.19
118.1,-104,-102,-2.01,-86.35,-1.61,-88.17,-0.04
118.2,-103,-114,11.30,-89.82,09.04,-87.04,0.13
118.3,-88,-123,35.09,-77.87,28.08,-83.53,0.23
118.4,-87,-127,39.61,-55.22,31.69,-79.57,0.04
118.6,-87,-118,30.82,-47.84,24.66,-76.49,-0.09
118.7,-87,-100,13.23,-51.92,10.59,-75.16,-0.17
118.8,-87,-88,0.92,-64.75,0.74,-75.07,-0.12
119.0,-87,-83,-4.35,-74.45,-3.48,-75.51,-0.05
119.1,-87,-93,6.20,-79.04,4.96,-74.89,0.10
119.2,-87,-102,14.99,-69.82,11.99,-73.39,0.09
119.3,-87,-109,22.03,-61.31,17.62,-71.19,0.07
119.5,-87,-106,18.51,-53.49,14.81,-69.33,-0.03
119.6,-87,-97,9.72,-54.56,7.77,-68.36,-0.09
119.7,-87,-86,-0.83,-60.67,-0.67,-68.45,-0.10
119.8,-87,-86,-0.83,-69.22,-0.67,-68.53,0.00
120.0,-87,-88,0.92,-69.20,0.74,-68.44,0.02
