Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
60.9,112,98,13.52,110.81,10.82,94.66,-0.12
61.0,114,121,-7.34,105.36,-5.87,90.99,-0.17
61.2,112,137,-25.16,84.96,-20.13,78.41,-0.14
61.3,113,139,-25.92,58.14,-20.74,65.45,-0.01
61.4,115,127,-11.61,44.71,-9.29,59.64,0.11
61.5,114,106,8.49,50.47,6.79,63.89,0.16
61.7,113,86,26.83,70.84,21.47,77.31,0.15
61.8,116,86,29.83,98.92,23.87,92.22,0.02
61.9,117,102,15.01,116.11,12.01,99.73,-0.12
62.0,113,127,-13.61,111.61,-10.89,92.92,-0.23
62.2,112,144,-32.20,81.80,-25.76,76.82,-0.15
62.3,113,141,-27.68,50.92,-22.14,62.98,0.04
62.4,113,123,-10.09,40.87,-8.08,57.93,0.14
62.5,114,98,15.52,50.00,12.42,65.70,0.20
62.7,113,81,32.11,78.32,25.69,81.75,0.13
62.8,114,83,31.35,107.57,25.08,97.43,-0.01
62.9,116,109,6.97,122.50,5.58,100.91,-0.20
63.0,114,134,-19.65,106.30,-15.72,91.09,-0.21
63.2,115,148,-32.71,75.16,-26.17,74.73,-0.10
63.3,115,141,-25.68,48.46,-20.54,61.89,0.06
63.4,114,121,-7.34,41.41,-5.87,58.22,0.15
63.5,114,97,17.28,52.50,13.83,66.87,0.20
63.7,113,81,32.11,80.89,25.69,82.92,0.12
63.8,112,86,25.83,108.73,20.67,95.84,-0.05
63.9,115,111,4.21,116.45,3.37,97.94,-0.17
64.0,111,134,-22.65,101.14,-18.12,86.62,-0.21
64.2,108,146,-37.96,68.29,-30.36,67.64,-0.12
64.3,101,137,-36.16,37.16,-28.93,49.56,0.01
64.4,91,114,-23.30,20.65,-18.64,37.91,0.10
64.5,74,83,-8.65,19.37,-6.92,33.59,0.12
64.7,55,53,2.25,26.78,1.80,34.71,0.09
64.8,33,28,4.86,36.59,3.89,37.14,0.02
64.9,11,18,-6.58,41.05,-5.27,33.85,-0.09
65.0,-9,16,-24.83,28.49,-19.86,21.44,-0.15
65.1,-27,5,-32.28,1.43,-25.82,5.30,-0.06
65.3,-42,0,-42.00,-20.58,-33.60,-15.70,-0.08
65.4,-57,-2,-55.24,-49.38,-44.19,-43.32,-0.11
65.5,-68,-4,-64.48,-87.62,-51.59,-75.56,-0.07
65.7,-74,0,-74.00,-127.23,-59.20,-112.56,-0.08
65.8,-80,-21,-58.90,-171.84,-47.12,-142.01,0.12
65.9,-84,-104,19.75,-189.01,15.80,-132.14,0.63
66.0,-87,-151,64.23,-115.71,51.38,-100.02,0.36
66.2,-89,-160,71.02,-48.28,56.82,-64.51,0.05
66.3,-89,-132,42.89,-7.64,34.31,-43.07,-0.23
66.4,-92,-93,1.20,-8.98,0.96,-42.47,-0.33
66.5,-94,-49,-44.76,-41.84,-35.81,-64.85,-0.37
66.7,-97,-25,-72.38,-101.03,-57.90,-101.04,-0.22
66.8,-100,-56,-43.73,-159.16,-34.98,-122.90,0.23
66.9,-102,-121,19.34,-157.66,15.47,-113.23,0.50
67.1,-103,-158,55.26,-97.26,44.21,-85.60,0.29
67.2,-105,-155,49.75,-41.10,39.80,-60.73,-0.04
67.3,-105,-128,23.37,-20.97,18.70,-49.04,-0.21
67.5,-105,-90,-15.32,-30.56,-12.25,-56.70,-0.31
67.6,-105,-56,-48.73,-69.26,-38.98,-81.06,-0.27
67.7,-105,-51,-54.00,-120.31,-43.20,-108.07,-0.04
67.8,-106,-95,-11.04,-151.31,-8.83,-113.59,0.34
68.0,-106,-141,34.68,-122.08,27.74,-96.25,0.37
68.1,-106,-157,50.51,-68.14,40.41,-70.99,0.13
68.2,-105,-142,37.44,-30.46,29.95,-52.27,-0.10
68.4,-105,-113,7.54,-22.43,06.04,-48.50,-0.24
68.5,-105,-72,-32.90,-42.71,-26.32,-64.95,-0.32
68.6,-105,-51,-54.00,-91.60,-43.20,-91.96,-0.17
68.8,-105,-67,-38.18,-135.33,-30.54,-111.04,0.13
68.9,-106,-116,10.06,-141.46,08.05,-106.01,0.39
69.0,-106,-149,43.47,-97.58,34.78,-84.28,0.27
69.1,-105,-153,47.99,-49.23,38.39,-60.28,0.04
69.3,-105,-132,26.89,-21.85,21.51,-46.84,-0.17
69.4,-105,-97,-8.28,-25.50,-6.63,-50.98,-0.28
69.5,-105,-62,-43.45,-57.89,-34.76,-72.71,-0.28
69.7,-105,-49,-55.76,-107.75,-44.61,-100.59,-0.10
69.8,-106,-84,-21.59,-145.30,-17.27,-111.38,0.27
69.9,-106,-134,27.65,-128.38,22.12,-97.56,0.39
70.0,-105,-155,49.75,-75.05,39.80,-72.69,0.18
70.2,-105,-148,42.71,-32.71,34.17,-51.33,-0.06
70.3,-105,-120,14.58,-17.21,11.66,-44.04,-0.23
70.4,-105,-81,-24.11,-32.60,-19.29,-56.09,-0.31
70.6,-105,-49,-55.76,-75.69,-44.61,-83.98,-0.25
70.7,-105,-53,-52.25,-128.84,-41.80,-110.10,0.03
70.8,-106,-104,-2.25,-151.87,-1.80,-111.22,0.40
71.0,-106,-148,41.71,-112.62,33.37,-90.37,0.35
71.1,-105,-158,53.26,-56.64,42.61,-63.73,0.09
71.2,-105,-139,33.92,-21.03,27.14,-46.77,-0.15
71.3,-105,-106,0.51,-19.79,0.41,-46.52,-0.27
71.5,-105,-65,-39.94,-46.38,-31.95,-66.49,-0.32
71.6,-105,-44,-61.04,-98.76,-48.83,-97.00,-0.17
71.7,-105,-72,-32.90,-146.00,-26.32,-113.45,0.23
71.9,-106,-127,20.61,-139.55,16.49,-103.15,0.43
72.0,-105,-160,55.02,-86.23,44.02,-75.64,0.28
72.1,-105,-155,49.75,-31.34,39.80,-50.76,-0.04
72.2,-105,-127,21.61,-11.01,17.29,-39.96,-0.23
72.4,-105,-84,-20.59,-22.89,-16.47,-50.25,-0.34
72.5,-105,-47,-57.52,-67.06,-46.02,-79.01,-0.30
72.6,-105,-46,-59.28,-125.33,-47.42,-108.65,-0.01
72.8,-106,-97,-9.28,-156.09,-7.43,-113.29,0.40
72.9,-106,-146,39.96,-120.32,31.96,-93.32,0.39
73.0,-105,-165,60.30,-60.96,48.24,-63.17,0.16
73.1,-105,-148,42.71,-14.76,34.17,-41.81,-0.14
73.3,-105,-111,5.79,-7.78,4.63,-38.92,-0.30
73.4,-105,-67,-38.18,-34.58,-30.54,-58.01,-0.35
73.5,-105,-37,-68.07,-88.90,-54.46,-92.04,-0.24
73.7,-105,-58,-46.97,-146.74,-37.58,-115.53,0.17
73.8,-105,-120,14.58,-152.93,11.66,-108.24,0.49
73.9,-105,-160,55.02,-96.08,44.02,-80.73,0.32
74.1,-105,-164,58.54,-36.38,46.83,-51.46,0.03
74.2,-105,-135,30.40,-4.59,24.32,-36.25,-0.23
74.3,-105,-95,-10.04,-12.15,-8.03,-41.27,-0.32
74.4,-105,-51,-54.00,-49.63,-43.20,-68.28,-0.35
74.6,-105,-37,-68.07,-111.83,-54.46,-102.31,-0.11
74.7,-106,-76,-30.38,-156.88,-24.31,-117.50,0.30
74.8,-105,-139,33.92,-141.51,27.14,-100.54,0.51
75.0,-106,-167,61.06,-72.89,48.85,-70.01,0.22
75.1,-105,-157,51.51,-20.95,41.21,-44.26,-0.08
75.2,-105,-123,18.09,-3.13,14.48,-35.21,-0.27
75.3,-105,-79,-25.87,-21.00,-20.69,-48.15,-0.35
75.5,-105,-40,-64.55,-69.19,-51.64,-80.42,-0.31
75.6,-106,-42,-63.80,-132.38,-51.04,-112.32,0.01
75.7,-105,-100,-4.77,-163.35,-3.81,-114.71,0.47
75.9,-106,-155,48.75,-118.05,39.00,-90.33,0.43
76.0,-105,-171,65.57,-50.90,52.46,-57.54,0.13
76.1,-105,-149,44.47,-4.95,35.58,-35.31,-0.17
76.3,-105,-109,04.03,0.10,3.22,-33.29,-0.32
76.4,-105,-63,-41.69,-30.40,-33.36,-54.14,-0.37
76.5,-105,-33,-71.59,-87.86,-57.27,-89.94,-0.24
76.6,-105,-55,-50.49,-147.45,-40.39,-115.18,0.17
76.8,-105,-118,12.82,-155.40,10.26,-108.77,0.51
76.9,-105,-164,58.54,-98.01,46.83,-79.50,0.37
77.0,-105,-165,60.30,-32.30,48.24,-49.35,0.01
77.2,-105,-137,32.16,-1.10,25.73,-33.27,-0.23
77.3,-105,-95,-10.04,-7.76,-8.03,-38.29,-0.34
77.4,-105,-51,-54.00,-46.66,-43.20,-65.29,-0.35
77.5,-105,-33,-71.59,-108.84,-57.27,-101.08,-0.14
77.7,-105,-74,-31.14,-158.50,-24.91,-116.66,0.32
77.8,-106,-139,32.92,-141.25,26.34,-100.20,0.51
77.9,-105,-169,63.82,-73.35,51.05,-68.29,0.25
78.1,-105,-158,53.26,-16.99,42.61,-41.65,-0.08
78.2,-105,-125,19.85,0.87,15.88,-31.73,-0.27
78.3,-105,-79,-25.87,-16.11,-20.69,-44.66,-0.37
78.4,-105,-40,-64.55,-65.72,-51.64,-76.94,-0.31
78.6,-105,-39,-66.31,-128.89,-53.05,-110.10,-0.01
78.7,-106,-95,-11.04,-163.16,-8.83,-115.62,0.44
78.8,-105,-155,49.75,-124.01,39.80,-90.74,0.49
79.0,-106,-171,64.57,-50.46,51.66,-58.45,0.12
79.1,-105,-151,46.23,-6.68,36.98,-35.34,-0.15
79.2,-106,-111,4.79,1.50,3.83,-32.95,-0.33
79.3,-115,-67,-48.18,-29.45,-38.54,-57.04,-0.42
79.5,-134,-35,-98.83,-96.00,-79.06,-106.45,-0.41
79.6,-160,-62,-98.45,-185.92,-78.76,-155.68,0.00
79.7,-160,-141,-19.32,-234.44,-15.46,-165.34,0.63
79.9,-160,-195,35.19,-180.16,28.15,-147.74,0.44
80.0,-160,-206,45.74,-119.15,36.60,-124.87,0.08
80.1,-160,-195,35.19,-88.19,28.15,-107.27,-0.08
80.3,-160,-172,12.33,-79.20,9.87,-101.10,-0.18
80.4,-160,-153,-7.01,-91.42,-5.61,-104.61,-0.15
80.5,-160,-144,-15.80,-110.37,-12.64,-112.51,-0.07
80.7,-160,-153,-7.01,-125.22,-5.61,-116.02,0.07
80.8,-160,-160,0.02,-121.55,0.02,-116.00,0.06
80.9,-160,-165,5.30,-115.93,4.24,-113.36,0.04
81.0,-160,-167,07.06,-109.07,5.65,-109.83,0.01
81.2,-160,-165,5.30,-104.17,4.24,-107.18,-0.01
81.3,-160,-164,3.54,-102.95,2.83,-105.41,-0.01
81.4,-160,-160,0.02,-102.59,0.02,-105.40,-0.03
81.6,-160,-158,-1.74,-105.40,-1.39,-106.26,-0.01
81.7,-160,-162,1.78,-107.66,1.43,-105.37,0.03
81.8,-160,-157,-3.49,-103.92,-2.79,-107.12,-0.04
81.9,-160,-162,1.78,-109.96,1.43,-106.23,0.04
82.1,-160,-158,-1.74,-104.76,-1.39,-107.09,-0.03
82.2,-160,-162,1.78,-108.51,1.43,-106.20,0.03
82.3,-160,-160,0.02,-104.75,0.02,-106.19,-0.01
82.5,-160,-160,0.02,-106.19,0.02,-106.18,0.00
82.6,-160,-158,-1.74,-106.16,-1.39,-107.05,-0.01
82.7,-160,-164,3.54,-108.45,2.83,-105.28,0.04
82.8,-160,-158,-1.74,-102.40,-1.39,-106.15,-0.04
83.0,-160,-162,1.78,-107.58,1.43,-105.25,0.03
83.1,-160,-158,-1.74,-103.80,-1.39,-106.12,-0.03
83.2,-160,-164,3.54,-107.54,2.83,-104.35,0.04
83.4,-160,-158,-1.74,-101.48,-1.39,-105.22,-0.04
83.5,-160,-164,3.54,-106.65,2.83,-103.45,0.04
83.6,-160,-157,-3.49,-100.57,-2.79,-105.20,-0.06
83.8,-131,-162,30.78,-108.05,24.63,-89.80,0.27
83.9,-104,-158,54.26,-64.91,43.41,-62.67,0.19
84.0,-82,-148,65.71,-19.07,52.57,-29.82,0.09
84.1,-73,-116,43.06,22.85,34.45,-8.28,-0.18
84.3,-75,-65,-9.94,25.98,-7.95,-13.25,-0.42
84.4,-96,-11,-85.45,-21.63,-68.36,-55.98,-0.60
84.5,-123,0,-123.00,-124.94,-98.40,-117.48,-0.30
84.6,-145,-60,-85.21,-216.18,-68.17,-160.08,0.30
84.8,-159,-158,-0.74,-227.95,-0.59,-160.45,0.68
84.9,-160,-200,40.47,-160.36,32.38,-140.22,0.33
85.0,-160,-206,45.74,-107.51,36.60,-117.34,0.04
85.2,-160,-195,35.19,-80.71,28.15,-99.75,-0.08
85.3,-160,-171,10.57,-71.68,8.46,-94.46,-0.20
85.4,-160,-149,-10.53,-86.20,-8.42,-99.72,-0.17
85.6,-160,-142,-17.56,-108.31,-14.05,-108.50,-0.06
85.7,-160,-149,-10.53,-122.61,-8.42,-113.77,0.06
85.8,-160,-164,3.54,-122.13,2.83,-112.00,0.11
86.0,-160,-165,5.30,-109.05,4.24,-109.35,0.01
86.1,-160,-167,07.06,-105.10,5.65,-105.82,0.01
86.2,-160,-164,3.54,-100.16,2.83,-104.05,-0.03
86.3,-160,-162,1.78,-101.25,1.43,-103.16,-0.01
86.5,-160,-160,0.02,-101.75,0.02,-103.15,-0.01
86.6,-160,-157,-3.49,-103.14,-2.79,-104.89,-0.03
86.7,-160,-162,1.78,-107.72,1.43,-104.00,0.04
86.9,-160,-158,-1.74,-102.53,-1.39,-104.87,-0.03
87.0,-160,-162,1.78,-106.29,1.43,-103.98,0.03
87.1,-160,-160,0.02,-102.53,0.02,-103.97,-0.01
87.2,-160,-160,0.02,-103.96,0.02,-103.96,0.00
87.4,-160,-158,-1.74,-103.94,-1.39,-104.82,-0.01
87.5,-160,-162,1.78,-106.23,1.43,-103.93,0.03
87.6,-160,-158,-1.74,-102.48,-1.39,-104.80,-0.03
87.8,-160,-162,1.78,-106.22,1.43,-103.91,0.03
87.9,-160,-160,0.02,-102.46,0.02,-103.90,-0.01
88.0,-160,-160,0.02,-103.89,0.02,-103.89,0.00
88.1,-160,-158,-1.74,-103.87,-1.39,-104.75,-0.01
88.3,-160,-162,1.78,-106.15,1.43,-103.86,0.03
88.4,-160,-160,0.02,-102.41,0.02,-103.85,-0.01
88.5,-160,-160,0.02,-103.85,0.02,-103.84,0.00
88.7,-160,-158,-1.74,-103.82,-1.39,-104.71,-0.01
88.8,-160,-164,3.54,-106.11,2.83,-102.94,0.04
88.9,-160,-158,-1.74,-100.06,-1.39,-103.80,-0.04
89.0,-160,-162,1.78,-105.23,1.43,-102.91,0.03
89.2,-160,-158,-1.74,-101.46,-1.39,-103.78,-0.03
89.3,-160,-162,1.78,-105.20,1.43,-102.89,0.03
89.4,-160,-158,-1.74,-101.44,-1.39,-103.76,-0.03
89.6,-160,-164,3.54,-105.17,2.83,-101.99,0.04
89.7,-160,-157,-3.49,-99.11,-2.79,-103.73,-0.06
89.8,-160,-160,0.02,-106.58,0.02,-103.72,0.03
90.0,-160,-158,-1.74,-103.67,-1.39,-104.59,-0.01
90.1,-160,-162,1.78,-105.99,1.43,-103.70,0.03
90.2,-160,-157,-3.49,-102.24,-2.79,-105.44,-0.04
90.3,-160,-162,1.78,-108.28,1.43,-104.55,0.04
90.5,-160,-160,0.02,-103.09,0.02,-104.54,-0.01
90.6,-160,-162,1.78,-104.54,1.43,-103.65,0.01
90.7,-160,-158,-1.74,-102.21,-1.39,-104.52,-0.03
90.9,-160,-164,3.54,-105.93,2.83,-102.75,0.04
91.0,-160,-160,0.02,-99.87,0.02,-102.74,-0.03
91.1,-160,-158,-1.74,-102.75,-1.39,-103.60,-0.01
91.2,-160,-162,1.78,-105.01,1.43,-102.71,0.03
91.4,-160,-158,-1.74,-101.26,-1.39,-103.58,-0.03
91.5,-160,-162,1.78,-105.00,1.43,-102.69,0.03
91.6,-160,-157,-3.49,-101.24,-2.79,-104.44,-0.04
91.8,-160,-160,0.02,-107.27,0.02,-104.42,0.03
91.9,-160,-157,-3.49,-104.38,-2.79,-106.17,-0.03
92.0,-160,-162,1.78,-108.99,1.43,-105.28,0.04
92.1,-160,-160,0.02,-103.81,0.02,-105.27,-0.01
92.3,-160,-162,1.78,-105.26,1.43,-104.38,0.01
92.4,-160,-158,-1.74,-102.94,-1.39,-105.25,-0.03
92.5,-160,-162,1.78,-106.66,1.43,-104.35,0.03
92.7,-160,-160,0.02,-102.90,0.02,-104.34,-0.01
92.8,-160,-160,0.02,-104.34,0.02,-104.33,0.00
92.9,-160,-158,-1.74,-104.31,-1.39,-105.20,-0.01
93.1,-160,-164,3.54,-106.60,2.83,-103.43,0.04
93.2,-160,-160,0.02,-100.55,0.02,-103.42,-0.03
93.3,-160,-160,0.02,-103.43,0.02,-103.40,0.00
93.4,-160,-158,-1.74,-103.39,-1.39,-104.27,-0.01
93.6,-160,-164,3.54,-105.67,2.83,-102.50,0.04
93.7,-160,-158,-1.74,-99.63,-1.39,-103.37,-0.04
93.8,-160,-162,1.78,-104.80,1.43,-102.48,0.03
94.0,-160,-158,-1.74,-101.02,-1.39,-103.35,-0.03
94.1,-160,-164,3.54,-104.76,2.83,-101.58,0.04
94.2,-160,-158,-1.74,-98.70,-1.39,-102.44,-0.04
94.3,-160,-160,0.02,-103.87,0.02,-102.43,0.01
94.5,-160,-158,-1.74,-102.40,-1.39,-103.30,-0.01
94.6,-160,-162,1.78,-104.70,1.43,-102.41,0.03
94.7,-160,-158,-1.74,-100.95,-1.39,-103.28,-0.03
94.9,-160,-162,1.78,-104.69,1.43,-102.38,0.03
95.0,-160,-158,-1.74,-100.93,-1.39,-103.25,-0.03
95.1,-160,-162,1.78,-104.67,1.43,-102.36,0.03
95.2,-160,-157,-3.49,-100.91,-2.79,-104.11,-0.04
95.4,-160,-162,1.78,-106.95,1.43,-103.22,0.04
95.5,-160,-158,-1.74,-101.75,-1.39,-104.08,-0.03
95.6,-160,-162,1.78,-105.50,1.43,-103.19,0.03
95.8,-160,-158,-1.74,-101.74,-1.39,-104.06,-0.03
95.9,-160,-164,3.54,-105.48,2.83,-102.29,0.04
96.0,-160,-158,-1.74,-99.42,-1.39,-103.16,-0.04
96.2,-160,-162,1.78,-104.59,1.43,-102.27,0.03
96.3,-160,-157,-3.49,-100.81,-2.79,-104.01,-0.04
96.4,-160,-162,1.78,-106.85,1.43,-103.12,0.04
96.5,-160,-158,-1.74,-101.66,-1.39,-103.99,-0.03
96.7,-160,-164,3.54,-105.41,2.83,-102.22,0.04
96.8,-160,-160,0.02,-99.35,0.02,-102.21,-0.03
96.9,-160,-158,-1.74,-102.22,-1.39,-103.08,-0.01
97.1,-160,-162,1.78,-104.48,1.43,-102.19,0.03
97.2,-160,-158,-1.74,-100.73,-1.39,-103.05,-0.03
97.3,-160,-162,1.78,-104.47,1.43,-102.16,0.03
97.4,-160,-158,-1.74,-100.71,-1.39,-103.03,-0.03
97.6,-160,-162,1.78,-104.45,1.43,-102.14,0.03
97.7,-160,-158,-1.74,-100.69,-1.39,-103.01,-0.03
97.8,-160,-164,3.54,-104.42,2.83,-101.24,0.04
98.0,-160,-158,-1.74,-98.36,-1.39,-102.10,-0.04
98.1,-160,-160,0.02,-103.53,0.02,-102.09,0.01
98.2,-160,-157,-3.49,-102.06,-2.79,-103.84,-0.03
98.4,-160,-164,3.54,-106.66,2.83,-102.07,0.06
98.5,-160,-158,-1.74,-99.18,-1.39,-102.94,-0.04
98.6,-160,-162,1.78,-104.37,1.43,-102.05,0.03
98.7,-160,-158,-1.74,-100.59,-1.39,-102.91,-0.03
98.9,-160,-164,3.54,-104.33,2.83,-101.14,0.04
99.0,-160,-158,-1.74,-98.27,-1.39,-102.01,-0.04
99.1,-160,-160,0.02,-103.44,0.02,-102.00,0.01
99.3,-160,-158,-1.74,-101.97,-1.39,-102.87,-0.01
99.4,-160,-162,1.78,-104.27,1.43,-101.97,0.03
99.5,-160,-157,-3.49,-100.52,-2.79,-103.72,-0.04
99.6,-160,-160,0.02,-106.56,0.02,-103.71,0.03
99.8,-160,-158,-1.74,-103.66,-1.39,-104.58,-0.01
99.9,-160,-162,1.78,-105.98,1.43,-103.69,0.03
100.0,-160,-158,-1.74,-102.23,-1.39,-104.55,-0.03
100.2,-160,-165,5.30,-105.97,4.24,-101.90,0.06
100.3,-160,-160,0.02,-97.61,0.02,-101.89,-0.04
100.4,-160,-160,0.02,-101.92,0.02,-101.88,0.00
100.6,-160,-158,-1.74,-101.86,-1.39,-102.75,-0.01
100.7,-160,-162,1.78,-104.15,1.43,-101.86,0.03
100.8,-160,-160,0.02,-100.40,0.02,-101.85,-0.01
100.9,-160,-162,1.78,-101.84,1.43,-100.95,0.01
101.1,-160,-158,-1.74,-99.52,-1.39,-101.82,-0.03
101.2,-160,-162,1.78,-103.24,1.43,-100.93,0.03
101.3,-160,-158,-1.74,-99.48,-1.39,-101.80,-0.03
101.5,-160,-162,1.78,-103.22,1.43,-100.91,0.03
101.6,-160,-158,-1.74,-99.45,-1.39,-101.78,-0.03
101.7,-160,-162,1.78,-103.19,1.43,-100.88,0.03
101.9,-160,-158,-1.74,-99.43,-1.39,-101.75,-0.03
102.0,-160,-160,0.02,-103.17,0.02,-101.74,0.01
102.1,-160,-160,0.02,-101.71,0.02,-101.73,0.00
102.2,-160,-160,0.02,-101.71,0.02,-101.72,0.00
102.4,-160,-158,-1.74,-101.70,-1.39,-102.58,-0.01
102.5,-160,-164,3.54,-103.99,2.83,-100.81,0.04
102.6,-160,-158,-1.74,-97.94,-1.39,-101.68,-0.04
102.8,-160,-162,1.78,-103.11,1.43,-100.79,0.03
102.9,-160,-158,-1.74,-99.34,-1.39,-101.66,-0.03
103.0,-160,-162,1.78,-103.07,1.43,-100.77,0.03
103.2,-160,-158,-1.74,-99.31,-1.39,-101.63,-0.03
103.3,-160,-162,1.78,-103.05,1.43,-100.74,0.03
103.4,-160,-158,-1.74,-99.29,-1.39,-101.61,-0.03
103.5,-160,-162,1.78,-103.03,1.43,-100.72,0.03
103.7,-160,-158,-1.74,-99.27,-1.39,-101.59,-0.03
103.8,-160,-162,1.78,-103.00,1.43,-100.70,0.03
103.9,-160,-158,-1.74,-99.24,-1.39,-101.56,-0.03
104.1,-160,-160,0.02,-102.98,0.02,-101.55,0.01
104.2,-160,-158,-1.74,-101.52,-1.39,-102.42,-0.01
104.3,-160,-164,3.54,-103.82,2.83,-100.65,0.04
104.5,-160,-158,-1.74,-97.78,-1.39,-101.52,-0.04
104.6,-160,-162,1.78,-102.95,1.43,-100.63,0.03
104.7,-160,-158,-1.74,-99.17,-1.39,-101.49,-0.03
104.8,-160,-160,0.02,-102.91,0.02,-101.48,0.01
105.0,-160,-158,-1.74,-101.45,-1.39,-102.35,-0.01
105.1,-160,-162,1.78,-103.75,1.43,-101.46,0.03
105.2,-160,-158,-1.74,-100.01,-1.39,-102.33,-0.03
105.4,-160,-162,1.78,-103.74,1.43,-101.44,0.03
105.5,-160,-158,-1.74,-99.98,-1.39,-102.30,-0.03
105.6,-160,-158,-1.74,-103.72,-1.39,-103.17,0.00
105.8,-160,-160,0.02,-104.56,0.02,-103.16,0.01
105.9,-160,-160,0.02,-103.13,0.02,-103.15,0.00
106.0,-160,-158,-1.74,-103.13,-1.39,-104.01,-0.01
106.1,-160,-164,3.54,-105.42,2.83,-102.24,0.04
106.3,-160,-160,0.02,-99.37,0.02,-102.23,-0.03
106.4,-160,-160,0.02,-102.24,0.02,-102.22,0.00
106.5,-160,-160,0.02,-102.20,0.02,-102.21,0.00
106.7,-160,-158,-1.74,-102.19,-1.39,-103.08,-0.01
106.8,-160,-164,3.54,-104.48,2.83,-101.31,0.04
106.9,-160,-162,1.78,-98.43,1.43,-100.42,-0.01
107.1,-160,-158,-1.74,-99.00,-1.39,-101.28,-0.03
107.2,-160,-162,1.78,-102.70,1.43,-100.39,0.03
107.3,-160,-158,-1.74,-98.94,-1.39,-101.26,-0.03
107.4,-160,-160,0.02,-102.68,0.02,-101.25,0.01
107.6,-160,-158,-1.74,-101.22,-1.39,-102.12,-0.01
107.7,-160,-162,1.78,-103.52,1.43,-101.22,0.03
107.8,-160,-158,-1.74,-99.77,-1.39,-102.09,-0.03
108.0,-160,-160,0.02,-103.51,0.02,-102.08,0.01
108.1,-160,-157,-3.49,-102.05,-2.79,-103.83,-0.03
108.2,-160,-164,3.54,-106.65,2.83,-102.06,0.06
108.4,-160,-160,0.02,-99.17,0.02,-102.05,-0.03
108.5,-160,-160,0.02,-102.05,0.02,-102.03,0.00
108.6,-160,-158,-1.74,-102.01,-1.39,-102.90,-0.01
108.7,-160,-164,3.54,-104.30,2.83,-101.13,0.04
108.9,-160,-160,0.02,-98.26,0.02,-101.12,-0.03
109.0,-160,-158,-1.74,-101.13,-1.39,-101.99,-0.01
109.1,-160,-162,1.78,-103.39,1.43,-101.10,0.03
109.3,-160,-160,0.02,-99.64,0.02,-101.08,-0.01
109.4,-160,-158,-1.74,-101.08,-1.39,-101.95,-0.01
109.5,-160,-164,3.54,-103.35,2.83,-100.18,0.04
109.7,-160,-160,0.02,-97.31,0.02,-100.17,-0.03
109.8,-160,-158,-1.74,-100.18,-1.39,-101.04,-0.01
109.9,-160,-162,1.78,-102.44,1.43,-100.15,0.03
110.0,-160,-158,-1.74,-98.69,-1.39,-101.01,-0.03
110.2,-160,-160,0.02,-102.43,0.02,-101.00,0.01
110.3,-160,-158,-1.74,-100.97,-1.39,-101.87,-0.01
110.4,-160,-164,3.54,-103.27,2.83,-100.10,0.04
110.6,-160,-158,-1.74,-97.22,-1.39,-100.97,-0.04
110.7,-160,-162,1.78,-102.40,1.43,-100.08,0.03
110.8,-160,-158,-1.74,-98.62,-1.39,-100.94,-0.03
111.0,-160,-160,0.02,-102.36,0.02,-100.93,0.01
111.1,-160,-158,-1.74,-100.90,-1.39,-101.80,-0.01
111.2,-160,-162,1.78,-103.20,1.43,-100.91,0.03
111.3,-160,-158,-1.74,-99.45,-1.39,-101.78,-0.03
111.5,-160,-160,0.02,-103.19,0.02,-101.76,0.01
111.6,-160,-158,-1.74,-101.73,-1.39,-102.63,-0.01
111.7,-160,-164,3.54,-104.03,2.83,-100.86,0.04
111.9,-160,-160,0.02,-97.99,0.02,-100.85,-0.03
112.0,-160,-160,0.02,-100.86,0.02,-100.84,0.00
112.1,-160,-158,-1.74,-100.82,-1.39,-101.71,-0.01
112.3,-160,-162,1.78,-103.11,1.43,-100.81,0.03
112.4,-160,-158,-1.74,-99.36,-1.39,-101.68,-0.03
112.5,-160,-162,1.78,-103.10,1.43,-100.79,0.03
112.6,-160,-158,-1.74,-99.34,-1.39,-101.66,-0.03
112.8,-160,-160,0.02,-103.07,0.02,-101.65,0.01
112.9,-160,-158,-1.74,-101.61,-1.39,-102.51,-0.01
113.0,-160,-164,3.54,-103.92,2.83,-100.74,0.04
113.2,-160,-158,-1.74,-97.87,-1.39,-101.61,-0.04
113.3,-160,-162,1.78,-103.04,1.43,-100.72,0.03
113.4,-160,-158,-1.74,-99.27,-1.39,-101.59,-0.03
113.6,-160,-160,0.02,-103.00,0.02,-101.58,0.01
113.7,-160,-158,-1.74,-101.54,-1.39,-102.44,-0.01
113.8,-160,-164,3.54,-103.85,2.83,-100.67,0.04
113.9,-160,-160,0.02,-97.80,0.02,-100.66,-0.03
114.1,-160,-158,-1.74,-100.67,-1.39,-101.53,-0.01
114.2,-160,-162,1.78,-102.93,1.43,-100.64,0.03
114.3,-160,-157,-3.49,-99.19,-2.79,-102.39,-0.04
114.5,-160,-160,0.02,-105.22,0.02,-102.37,0.03
114.6,-160,-160,0.02,-102.33,0.02,-102.36,0.00
114.7,-160,-160,0.02,-102.34,0.02,-102.35,0.00
114.9,-160,-160,0.02,-102.33,0.02,-102.34,0.00
115.0,-160,-160,0.02,-102.32,0.02,-102.33,0.00
115.1,-160,-160,0.02,-102.31,0.02,-102.32,0.00
