Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI
59.6,47,44,03.04,49.64,1.82,49.18
59.7,46,46,0.28,51.00,0.17,49.20
59.8,46,46,0.28,49.37,0.17,49.23
59.9,47,47,-0.48,49.40,-0.29,49.18
60.0,47,47,-0.48,48.90,-0.29,49.14
60.1,47,49,-2.24,48.85,-1.34,48.91
60.2,47,46,1.28,47.57,0.77,49.04
60.3,46,46,0.28,49.81,0.17,49.07
60.5,44,46,-1.72,49.23,-1.03,48.89
60.6,43,47,-4.48,47.86,-2.69,48.45
60.7,40,47,-7.48,45.76,-4.49,47.70
60.8,38,44,-5.96,43.21,-3.58,47.10
60.9,34,42,-8.20,43.53,-4.92,46.28
61.0,33,40,-7.45,41.36,-4.47,45.54
61.1,31,39,-7.69,41.07,-4.61,44.77
61.2,29,33,-4.41,40.16,-2.65,44.33
61.3,27,32,-4.65,41.68,-2.79,43.86
61.4,26,28,-2.14,41.07,-1.28,43.65
61.5,26,30,-3.89,42.37,-2.34,43.26
61.6,26,28,-2.14,40.92,-1.28,43.05
61.7,26,28,-2.14,41.76,-1.28,42.83
61.9,26,26,-0.38,41.55,-0.23,42.79
62.0,26,28,-2.14,42.57,-1.28,42.58
62.1,26,28,-2.14,41.30,-1.28,42.37
62.2,26,26,-0.38,41.09,-0.23,42.33
62.3,26,28,-2.14,42.10,-1.28,42.12
62.4,26,28,-2.14,40.83,-1.28,41.90
62.5,26,28,-2.14,40.62,-1.28,41.69
62.6,26,26,-0.38,40.41,-0.23,41.65
62.7,26,26,-0.38,41.42,-0.23,41.61
62.8,26,26,-0.38,41.39,-0.23,41.58
62.9,26,26,-0.38,41.35,-0.23,41.54
63.0,26,26,-0.38,41.31,-0.23,41.50
63.2,26,26,-0.38,41.27,-0.23,41.46
63.3,26,28,-2.14,41.24,-1.28,41.25
63.4,26,26,-0.38,39.97,-0.23,41.21
63.5,26,26,-0.38,40.98,-0.23,41.17
63.6,26,26,-0.38,40.95,-0.23,41.14
63.7,26,26,-0.38,40.91,-0.23,41.10
63.8,26,25,1.38,40.87,0.83,41.24
63.9,25,25,0.38,42.06,0.23,41.27
64.0,22,26,-4.38,41.50,-2.63,40.84
64.1,19,26,-7.38,38.21,-4.43,40.10
64.2,16,26,-10.38,35.67,-6.23,39.06
64.3,12,23,-10.86,32.83,-6.52,37.97
64.5,10,19,-9.34,31.46,-5.61,37.04
64.6,9,12,-3.31,31.43,-1.99,36.71
64.7,7,9,-1.79,34.72,-1.08,36.53
64.8,6,0,6.00,35.45,3.60,37.13
64.9,5,0,5.00,40.73,3.00,37.63
65.0,5,4,1.48,40.63,0.89,37.78
65.1,5,0,5.00,38.67,3.00,38.28
65.2,5,0,5.00,41.28,3.00,38.78
65.3,5,0,5.00,41.78,3.00,39.28
65.4,6,0,6.00,42.28,3.60,39.88
65.5,5,0,5.00,43.48,3.00,40.38
65.6,5,0,5.00,43.38,3.00,40.88
65.7,5,0,5.00,43.88,3.00,41.38
65.8,5,0,5.00,44.38,3.00,41.88
65.9,5,0,5.00,44.88,3.00,42.38
66.0,5,0,5.00,45.38,3.00,42.88
66.1,6,0,6.00,45.88,3.60,43.48
66.2,5,0,5.00,47.08,3.00,43.98
66.3,6,0,6.00,46.98,3.60,44.58
66.4,5,0,5.00,48.18,3.00,45.08
66.5,5,0,5.00,48.08,3.00,45.58
66.6,5,0,5.00,48.58,3.00,46.08
66.7,5,0,5.00,49.08,3.00,46.58
66.9,5,0,5.00,49.58,3.00,47.08
67.0,5,0,5.00,50.08,3.00,47.58
67.1,5,0,5.00,50.58,3.00,48.08
67.2,5,0,5.00,51.08,3.00,48.58
67.3,6,0,6.00,51.58,3.60,49.18
67.4,5,0,5.00,52.78,3.00,49.68
67.5,5,0,5.00,52.68,3.00,50.18
67.6,5,0,5.00,53.18,3.00,50.68
67.7,5,0,5.00,53.68,3.00,51.18
67.8,5,0,5.00,54.18,3.00,51.68
67.9,5,0,5.00,54.68,3.00,52.18
68.0,5,0,5.00,55.18,3.00,52.68
68.1,4,0,4.00,55.68,2.40,53.08
68.2,5,0,5.00,55.48,3.00,53.58
68.3,5,0,5.00,56.58,3.00,54.08
68.4,4,0,4.00,57.08,2.40,54.48
68.5,5,0,5.00,56.88,3.00,54.98
68.6,5,0,5.00,57.98,3.00,55.48
68.7,5,0,5.00,58.48,3.00,55.98
68.8,5,0,5.00,58.98,3.00,56.48
68.9,5,0,5.00,59.48,3.00,56.98
69.0,6,0,6.00,59.98,3.60,57.58
69.1,5,0,5.00,61.18,3.00,58.08
69.2,5,0,5.00,61.08,3.00,58.58
69.3,5,0,5.00,61.58,3.00,59.08
69.5,5,0,5.00,62.08,3.00,59.58
69.6,5,0,5.00,62.58,3.00,60.08
69.7,5,0,5.00,63.08,3.00,60.58
69.8,5,0,5.00,63.58,3.00,61.08
69.9,5,0,5.00,64.08,3.00,61.58
70.0,5,0,5.00,64.58,3.00,62.08
70.1,6,0,6.00,65.08,3.60,62.68
70.2,5,0,5.00,66.28,3.00,63.18
70.3,5,0,5.00,66.18,3.00,63.68
70.4,5,0,5.00,66.68,3.00,64.18
70.5,5,0,5.00,67.18,3.00,64.68
70.6,5,0,5.00,67.68,3.00,65.18
70.7,5,0,5.00,68.18,3.00,65.68
70.8,6,0,6.00,68.68,3.60,66.28
70.9,5,0,5.00,69.88,3.00,66.78
71.0,5,0,5.00,69.78,3.00,67.28
71.1,5,0,5.00,70.28,3.00,67.78
71.2,5,0,5.00,70.78,3.00,68.28
71.3,5,0,5.00,71.28,3.00,68.78
71.4,5,0,5.00,71.78,3.00,69.28
71.5,5,0,5.00,72.28,3.00,69.78
71.6,5,0,5.00,72.78,3.00,70.28
71.7,5,0,5.00,73.28,3.00,70.78
71.8,5,0,5.00,73.78,3.00,71.28
71.9,5,0,5.00,74.28,3.00,71.78
72.1,6,0,6.00,74.78,3.60,72.38
72.2,5,0,5.00,75.98,3.00,72.88
72.3,5,0,5.00,75.88,3.00,73.38
72.4,5,0,5.00,76.38,3.00,73.88
72.5,5,0,5.00,76.88,3.00,74.38
72.6,5,0,5.00,77.38,3.00,74.88
72.7,5,0,5.00,77.88,3.00,75.38
72.8,5,0,5.00,78.38,3.00,75.88
72.9,5,0,5.00,78.88,3.00,76.38
73.0,5,0,5.00,79.38,3.00,76.88
73.1,5,0,5.00,79.88,3.00,77.38
73.2,5,0,5.00,80.38,3.00,77.88
73.3,5,0,5.00,80.88,3.00,78.38
73.4,5,0,5.00,81.38,3.00,78.88
73.5,5,0,5.00,81.88,3.00,79.38
73.6,5,0,5.00,82.38,3.00,79.88
73.7,5,0,5.00,82.88,3.00,80.38
73.8,5,0,5.00,83.38,3.00,80.88
73.9,5,0,5.00,83.88,3.00,81.38
74.0,5,0,5.00,84.38,3.00,81.88
74.1,5,0,5.00,84.88,3.00,82.38
74.2,5,0,5.00,85.38,3.00,82.88
74.3,5,0,5.00,85.88,3.00,83.38
74.4,5,0,5.00,86.38,3.00,83.88
74.5,5,0,5.00,86.88,3.00,84.38
74.7,5,0,5.00,87.38,3.00,84.88
74.8,5,0,5.00,87.88,3.00,85.38
74.9,5,0,5.00,88.38,3.00,85.88
75.0,5,0,5.00,88.88,3.00,86.38
75.1,6,0,6.00,89.38,3.60,86.98
75.2,5,0,5.00,90.58,3.00,87.48
75.3,5,0,5.00,90.48,3.00,87.98
75.4,5,0,5.00,90.98,3.00,88.48
75.5,5,0,5.00,91.48,3.00,88.98
75.6,5,0,5.00,91.98,3.00,89.48
75.7,5,0,5.00,92.48,3.00,89.98
75.8,5,0,5.00,92.98,3.00,90.48
75.9,5,0,5.00,93.48,3.00,90.98
76.0,5,0,5.00,93.98,3.00,91.48
76.1,5,0,5.00,94.48,3.00,91.98
76.2,5,0,5.00,94.98,3.00,92.48
76.3,5,0,5.00,95.48,3.00,92.98
76.4,4,0,4.00,95.98,2.40,93.38
76.5,5,0,5.00,95.78,3.00,93.88
76.6,1,0,1.00,96.88,0.60,93.98
76.7,-3,0,-3.00,94.58,-1.80,93.68
76.8,-11,0,-11.00,91.88,-6.60,92.58
76.9,-18,0,-18.00,85.98,-10.80,90.78
77.1,-23,0,-23.00,79.98,-13.80,88.48
77.2,-31,0,-31.00,74.68,-18.60,85.38
77.3,-38,0,-38.00,66.78,-22.80,81.58
77.4,-45,0,-45.00,58.78,-27.00,77.08
77.5,-53,0,-53.00,50.08,-31.80,71.78
77.6,-57,0,-57.00,39.98,-34.20,66.08
77.7,-64,0,-64.00,31.88,-38.40,59.68
77.8,-69,0,-69.00,21.28,-41.40,52.78
77.9,-73,0,-73.00,11.38,-43.80,45.48
78.1,-77,0,-77.00,1.68,-46.20,37.78
78.2,-81,0,-81.00,-8.42,-48.60,29.68
78.3,-84,0,-84.00,-18.92,-50.40,21.28
78.4,-89,0,-89.00,-29.12,-53.40,12.38
78.5,-91,-2,-89.24,-41.02,-53.54,3.45
78.6,-95,0,-95.00,-50.09,-57.00,-6.05
78.7,-98,-2,-96.24,-63.05,-57.74,-15.67
78.8,-101,0,-101.00,-73.41,-60.60,-25.77
78.9,-105,0,-105.00,-86.37,-63.00,-36.27
79.1,-108,0,-108.00,-99.27,-64.80,-47.07
79.2,-113,0,-113.00,-111.87,-67.80,-58.37
79.3,-119,-2,-117.24,-126.17,-70.34,-70.09
79.4,-124,-26,-97.62,-140.44,-58.57,-79.86
79.5,-128,-88,-40.08,-138.43,-24.05,-83.86
79.6,-131,-120,-11.42,-107.91,-6.85,-85.01
79.8,-135,-127,-8.39,-91.86,-5.03,-85.84
79.9,-139,-120,-19.42,-90.88,-11.65,-87.79
80.0,-142,-114,-27.70,-99.44,-16.62,-90.56
80.1,-145,-114,-30.70,-107.18,-18.42,-93.63
80.2,-147,-121,-25.66,-112.04,-15.40,-96.19
80.3,-150,-125,-25.15,-111.59,-15.09,-98.71
80.5,-152,-130,-21.87,-113.80,-13.12,-100.89
80.6,-154,-134,-20.35,-114.02,-12.21,-102.93
80.7,-156,-135,-20.60,-115.14,-12.36,-104.99
80.8,-157,-137,-19.84,-117.35,-11.90,-106.97
80.9,-156,-139,-17.08,-118.88,-10.25,-108.68
81.0,-156,-142,-13.56,-118.93,-8.14,-110.04
81.2,-157,-139,-18.08,-118.17,-10.85,-111.85
81.3,-157,-142,-14.56,-122.69,-8.74,-113.30
81.4,-156,-142,-13.56,-122.04,-8.14,-114.66
81.5,-156,-144,-11.80,-122.79,-7.08,-115.84
81.6,-157,-146,-11.04,-122.92,-6.63,-116.94
81.8,-156,-148,-8.29,-123.57,-4.97,-117.77
81.9,-156,-144,-11.80,-122.74,-7.08,-118.95
82.0,-156,-148,-8.29,-126.03,-4.97,-119.78
82.1,-156,-148,-8.29,-124.75,-4.97,-120.61
82.2,-156,-148,-8.29,-125.58,-4.97,-121.44
82.3,-156,-149,-6.53,-126.41,-3.92,-122.09
82.5,-156,-148,-8.29,-126.01,-4.97,-122.92
82.6,-156,-149,-6.53,-127.89,-3.92,-123.57
82.7,-157,-149,-7.53,-127.49,-4.52,-124.32
82.8,-157,-151,-5.77,-128.84,-3.46,-124.90
82.9,-157,-151,-5.77,-128.36,-3.46,-125.48
83.0,-157,-151,-5.77,-128.94,-3.46,-126.05
83.2,-156,-151,-4.77,-129.52,-2.86,-126.53
83.3,-156,-153,-3.01,-129.39,-1.81,-126.83
83.4,-156,-153,-3.01,-128.64,-1.81,-127.13
83.5,-156,-151,-4.77,-128.94,-2.86,-127.61
83.6,-156,-153,-3.01,-130.47,-1.81,-127.91
83.7,-156,-153,-3.01,-129.72,-1.81,-128.21
83.8,-157,-155,-2.25,-130.02,-1.35,-128.44
84.0,-157,-155,-2.25,-129.79,-1.35,-128.66
84.1,-157,-155,-2.25,-130.01,-1.35,-128.89
84.2,-159,-155,-4.25,-130.24,-2.55,-129.31
84.3,-159,-155,-4.25,-131.86,-2.55,-129.74
84.4,-160,-157,-3.49,-132.29,-2.10,-130.09
84.5,-160,-157,-3.49,-132.18,-2.10,-130.44
84.7,-160,-157,-3.49,-132.53,-2.10,-130.79
84.8,-160,-157,-3.49,-132.88,-2.10,-131.14
84.9,-160,-158,-1.74,-133.23,-1.04,-131.31
85.0,-160,-157,-3.49,-132.35,-2.10,-131.66
85.1,-160,-157,-3.49,-133.75,-2.10,-132.01
85.2,-160,-157,-3.49,-134.10,-2.10,-132.36
85.4,-160,-158,-1.74,-134.45,-1.04,-132.53
85.5,-160,-158,-1.74,-133.57,-1.04,-132.70
85.6,-160,-158,-1.74,-133.75,-1.04,-132.88
85.7,-160,-157,-3.49,-133.92,-2.10,-133.23
85.8,-160,-158,-1.74,-135.32,-1.04,-133.40
85.9,-160,-157,-3.49,-134.44,-2.10,-133.75
86.1,-160,-158,-1.74,-135.85,-1.04,-133.92
86.2,-160,-158,-1.74,-134.96,-1.04,-134.10
86.3,-160,-160,0.02,-135.14,0.01,-134.09
86.4,-160,-155,-5.25,-134.08,-3.15,-134.62
86.5,-160,-158,-1.74,-137.77,-1.04,-134.79
86.6,-160,-158,-1.74,-135.83,-1.04,-134.97
86.8,-160,-160,0.02,-136.01,0.01,-134.96
86.9,-160,-157,-3.49,-134.95,-2.10,-135.31
87.0,-160,-158,-1.74,-137.41,-1.04,-135.49
87.1,-160,-160,0.02,-136.53,0.01,-135.49
87.2,-160,-158,-1.74,-135.47,-1.04,-135.66
87.3,-160,-160,0.02,-136.70,0.01,-135.66
87.5,-160,-157,-3.49,-135.64,-2.10,-136.01
87.6,-160,-160,0.02,-138.10,0.01,-136.00
87.7,-160,-158,-1.74,-135.99,-1.04,-136.18
87.8,-160,-162,1.78,-137.22,01.07,-136.00
87.9,-160,-158,-1.74,-134.93,-1.04,-136.17
88.0,-160,-162,1.78,-137.21,01.07,-135.99
88.1,-160,-158,-1.74,-134.92,-1.04,-136.17
88.3,-160,-162,1.78,-137.21,01.07,-135.99
88.4,-160,-158,-1.74,-134.92,-1.04,-136.16
88.5,-160,-162,1.78,-137.20,01.07,-135.98
88.6,-160,-160,0.02,-134.92,0.01,-135.98
88.7,-160,-160,0.02,-135.97,0.01,-135.98
88.8,-160,-158,-1.74,-135.97,-1.04,-136.15
89.0,-160,-162,1.78,-137.19,01.07,-135.98
89.1,-160,-158,-1.74,-134.91,-1.04,-136.15
89.2,-160,-162,1.78,-137.19,01.07,-135.97
89.3,-160,-158,-1.74,-134.90,-1.04,-136.14
89.4,-160,-160,0.02,-137.19,0.01,-136.14
89.5,-160,-158,-1.74,-136.13,-1.04,-136.32
89.6,-160,-162,1.78,-137.36,01.07,-136.14
89.8,-160,-158,-1.74,-135.07,-1.04,-136.31
89.9,-160,-164,3.54,-137.35,2.12,-135.96
90.0,-160,-158,-1.74,-133.83,-1.04,-136.13
90.1,-160,-164,3.54,-137.17,2.12,-135.78
90.2,-160,-158,-1.74,-133.65,-1.04,-135.95
90.3,-160,-164,3.54,-136.99,2.12,-135.60
90.5,-160,-158,-1.74,-133.47,-1.04,-135.77
90.6,-160,-162,1.78,-136.81,01.07,-135.59
90.7,-160,-160,0.02,-134.52,0.01,-135.59
90.8,-160,-158,-1.74,-135.57,-1.04,-135.76
90.9,-160,-164,3.54,-136.80,2.12,-135.41
91.0,-160,-158,-1.74,-133.28,-1.04,-135.58
91.1,-160,-162,1.78,-136.62,01.07,-135.40
91.3,-160,-158,-1.74,-134.33,-1.04,-135.58
91.4,-160,-164,3.54,-136.62,2.12,-135.22
91.5,-160,-158,-1.74,-133.10,-1.04,-135.40
91.6,-160,-162,1.78,-136.44,01.07,-135.22
91.7,-160,-158,-1.74,-134.15,-1.04,-135.39
91.8,-160,-162,1.78,-136.43,01.07,-135.21
92.0,-160,-158,-1.74,-134.14,-1.04,-135.39
92.1,-160,-162,1.78,-136.43,01.07,-135.21
92.2,-160,-160,0.02,-134.14,0.01,-135.21
92.3,-160,-158,-1.74,-135.19,-1.04,-135.38
92.4,-160,-162,1.78,-136.42,01.07,-135.20
92.5,-160,-160,0.02,-134.13,0.01,-135.20
92.6,-160,-158,-1.74,-135.19,-1.04,-135.37
92.8,-160,-162,1.78,-136.41,01.07,-135.19
92.9,-160,-158,-1.74,-134.13,-1.04,-135.37
93.0,-160,-162,1.78,-136.41,01.07,-135.19
93.1,-160,-158,-1.74,-134.12,-1.04,-135.36
93.2,-160,-162,1.78,-136.40,01.07,-135.19
93.3,-160,-160,0.02,-134.12,0.01,-135.18
93.4,-160,-158,-1.74,-135.17,-1.04,-135.36
93.6,-160,-162,1.78,-136.40,01.07,-135.18
93.7,-160,-160,0.02,-134.11,0.01,-135.18
93.8,-160,-160,0.02,-135.16,0.01,-135.17
93.9,-160,-160,0.02,-135.16,0.01,-135.17
94.0,-160,-160,0.02,-135.16,0.01,-135.17
94.1,-160,-160,0.02,-135.15,0.01,-135.17
94.3,-160,-160,0.02,-135.15,0.01,-135.16
94.4,-160,-160,0.02,-135.15,0.01,-135.16
94.5,-160,-162,1.78,-135.15,01.07,-134.98
94.6,-160,-160,0.02,-133.91,0.01,-134.98
94.7,-160,-158,-1.74,-134.97,-1.04,-135.15
94.8,-160,-160,0.02,-136.20,0.01,-135.15
94.9,-160,-158,-1.74,-135.14,-1.04,-135.33
95.1,-160,-162,1.78,-136.37,01.07,-135.15
95.2,-160,-160,0.02,-134.08,0.01,-135.15
95.3,-160,-160,0.02,-135.13,0.01,-135.14
95.4,-160,-158,-1.74,-135.13,-1.04,-135.32
95.5,-160,-164,3.54,-136.36,2.12,-134.96
95.6,-160,-160,0.02,-132.84,0.01,-134.96
95.7,-160,-160,0.02,-134.95,0.01,-134.96
95.9,-160,-158,-1.74,-134.94,-1.04,-135.13
96.0,-160,-164,3.54,-136.17,2.12,-134.78
96.1,-160,-158,-1.74,-132.65,-1.04,-134.95
96.2,-160,-162,1.78,-135.99,01.07,-134.77
96.3,-160,-160,0.02,-133.70,0.01,-134.77
96.4,-160,-158,-1.74,-134.76,-1.04,-134.94
96.6,-160,-162,1.78,-135.98,01.07,-134.77
96.7,-160,-160,0.02,-133.70,0.01,-134.76
96.8,-160,-158,-1.74,-134.75,-1.04,-134.94
96.9,-160,-162,1.78,-135.98,01.07,-134.76
97.0,-160,-160,0.02,-133.69,0.01,-134.76
97.1,-160,-158,-1.74,-134.74,-1.04,-134.93
97.2,-160,-162,1.78,-135.97,01.07,-134.75
97.4,-160,-160,0.02,-133.68,0.01,-134.75
97.5,-160,-160,0.02,-134.73,0.01,-134.75
97.6,-160,-158,-1.74,-134.73,-1.04,-134.92
97.7,-160,-162,1.78,-135.96,01.07,-134.74
97.8,-160,-160,0.02,-133.67,0.01,-134.74
97.9,-160,-158,-1.74,-134.73,-1.04,-134.91
98.0,-160,-162,1.78,-135.95,01.07,-134.73
98.2,-160,-158,-1.74,-133.67,-1.04,-134.91
98.3,-160,-162,1.78,-135.95,01.07,-134.73
98.4,-160,-160,0.02,-133.66,0.01,-134.73
98.5,-160,-158,-1.74,-134.71,-1.04,-134.90
98.6,-160,-164,3.54,-135.94,2.12,-134.55
98.7,-160,-158,-1.74,-132.42,-1.04,-134.72
98.9,-160,-164,3.54,-135.76,2.12,-134.37
99.0,-160,-158,-1.74,-132.24,-1.04,-134.54
99.1,-160,-162,1.78,-135.58,01.07,-134.36
99.2,-160,-158,-1.74,-133.29,-1.04,-134.54
99.3,-160,-162,1.78,-135.58,01.07,-134.36
99.4,-160,-158,-1.74,-133.29,-1.04,-134.53
99.5,-160,-162,1.78,-135.57,01.07,-134.35
99.7,-160,-157,-3.49,-133.28,-2.10,-134.70
99.8,-160,-160,0.02,-136.80,0.01,-134.70
99.9,-160,-158,-1.74,-134.69,-1.04,-134.87
100.0,-160,-160,0.02,-135.91,0.01,-134.87
100.1,-160,-158,-1.74,-134.86,-1.04,-135.04
100.2,-160,-164,3.54,-136.09,2.12,-134.69
100.4,-160,-160,0.02,-132.57,0.01,-134.69
100.5,-160,-160,0.02,-134.67,0.01,-134.69
100.6,-160,-158,-1.74,-134.67,-1.04,-134.86
100.7,-160,-164,3.54,-135.90,2.12,-134.51
100.8,-160,-160,0.02,-132.38,0.01,-134.50
100.9,-160,-160,0.02,-134.49,0.01,-134.50
101.1,-160,-160,0.02,-134.49,0.01,-134.50
101.2,-160,-160,0.02,-134.48,0.01,-134.50
101.3,-160,-160,0.02,-134.48,0.01,-134.49
101.4,-160,-160,0.02,-134.48,0.01,-134.49
101.5,-160,-160,0.02,-134.48,0.01,-134.49
101.6,-160,-160,0.02,-134.47,0.01,-134.49
101.7,-160,-160,0.02,-134.47,0.01,-134.48
101.9,-160,-162,1.78,-134.47,01.07,-134.31
102.0,-160,-160,0.02,-133.24,0.01,-134.30
102.1,-160,-162,1.78,-134.29,01.07,-134.13
102.2,-160,-160,0.02,-133.06,0.01,-134.12
102.3,-160,-160,0.02,-134.11,0.01,-134.12
102.4,-160,-162,1.78,-134.11,01.07,-133.94
102.6,-160,-162,1.78,-132.87,01.07,-133.76
102.7,-160,-160,0.02,-132.70,0.01,-133.76
102.8,-160,-160,0.02,-133.75,0.01,-133.76
102.9,-160,-160,0.02,-133.75,0.01,-133.76
103.0,-160,-162,1.78,-133.74,01.07,-133.58
103.1,-160,-160,0.02,-132.51,0.01,-133.58
103.2,-160,-160,0.02,-133.56,0.01,-133.57
103.4,-160,-160,0.02,-133.56,0.01,-133.57
103.5,-160,-160,0.02,-133.56,0.01,-133.57
103.6,-160,-160,0.02,-133.56,0.01,-133.57
103.7,-160,-162,1.78,-133.55,01.07,-133.39
103.8,-160,-160,0.02,-132.32,0.01,-133.39
103.9,-160,-160,0.02,-133.37,0.01,-133.38
104.1,-160,-158,-1.74,-133.37,-1.04,-133.56
104.2,-160,-164,3.54,-134.60,2.12,-133.20
104.3,-160,-160,0.02,-131.08,0.01,-133.20
104.4,-160,-160,0.02,-133.19,0.01,-133.20
104.5,-160,-158,-1.74,-133.18,-1.04,-133.37
104.6,-160,-164,3.54,-134.41,2.12,-133.02
104.8,-160,-160,0.02,-130.89,0.01,-133.02
104.9,-160,-160,0.02,-133.00,0.01,-133.01
105.0,-160,-160,0.02,-133.00,0.01,-133.01
105.1,-160,-160,0.02,-133.00,0.01,-133.01
105.2,-160,-160,0.02,-133.00,0.01,-133.01
105.3,-160,-160,0.02,-132.99,0.01,-133.00
105.4,-160,-158,-1.74,-132.99,-1.04,-133.18
105.6,-160,-164,3.54,-134.22,2.12,-132.82
105.7,-160,-160,0.02,-130.70,0.01,-132.82
105.8,-160,-160,0.02,-132.81,0.01,-132.82
105.9,-160,-157,-3.49,-132.81,-2.10,-133.17
106.0,-160,-162,1.78,-135.26,01.07,-132.99
106.1,-160,-160,0.02,-131.92,0.01,-132.99
106.3,-160,-158,-1.74,-132.97,-1.04,-133.16
106.4,-160,-164,3.54,-134.20,2.12,-132.81
106.5,-160,-160,0.02,-130.68,0.01,-132.81
106.6,-160,-158,-1.74,-132.79,-1.04,-132.98
106.7,-160,-162,1.78,-134.02,01.07,-132.80
106.8,-160,-158,-1.74,-131.73,-1.04,-132.97
107.0,-160,-162,1.78,-134.01,01.07,-132.80
107.1,-160,-160,0.02,-131.73,0.01,-132.79
107.2,-160,-160,0.02,-132.78,0.01,-132.79
107.3,-160,-158,-1.74,-132.78,-1.04,-132.96
107.4,-160,-164,3.54,-134.01,2.12,-132.61
107.5,-160,-160,0.02,-130.49,0.01,-132.61
107.6,-160,-160,0.02,-132.59,0.01,-132.61
107.8,-160,-160,0.02,-132.59,0.01,-132.60
107.9,-160,-160,0.02,-132.59,0.01,-132.60
108.0,-160,-160,0.02,-132.59,0.01,-132.60
108.1,-160,-160,0.02,-132.58,0.01,-132.60
108.2,-160,-160,0.02,-132.58,0.01,-132.59
108.3,-160,-162,1.78,-132.58,01.07,-132.42
108.5,-160,-160,0.02,-131.35,0.01,-132.41
108.6,-160,-160,0.02,-132.40,0.01,-132.41
108.7,-160,-160,0.02,-132.40,0.01,-132.41
108.8,-160,-160,0.02,-132.39,0.01,-132.41
108.9,-160,-158,-1.74,-132.39,-1.04,-132.58
109.0,-160,-164,3.54,-133.62,2.12,-132.23
109.2,-160,-160,0.02,-130.10,0.01,-132.22
109.3,-160,-160,0.02,-132.21,0.01,-132.22
109.4,-160,-160,0.02,-132.21,0.01,-132.22
109.5,-160,-160,0.02,-132.20,0.01,-132.22
109.6,-160,-160,0.02,-132.20,0.01,-132.21
109.7,-160,-160,0.02,-132.20,0.01,-132.21
109.8,-160,-160,0.02,-132.20,0.01,-132.21
110.0,-160,-160,0.02,-132.20,0.01,-132.21
110.1,-160,-158,-1.74,-132.19,-1.04,-132.38
110.2,-160,-164,3.54,-133.42,2.12,-132.03
110.3,-160,-160,0.02,-129.90,0.01,-132.02
110.4,-160,-160,0.02,-132.01,0.01,-132.02
110.5,-160,-158,-1.74,-132.01,-1.04,-132.20
110.7,-160,-162,1.78,-133.24,01.07,-132.02
110.8,-160,-160,0.02,-130.95,0.01,-132.01
110.9,-160,-160,0.02,-132.00,0.01,-132.01
111.0,-160,-158,-1.74,-132.00,-1.04,-132.19
111.1,-160,-164,3.54,-133.23,2.12,-131.83
111.2,-160,-160,0.02,-129.71,0.01,-131.83
111.4,-160,-160,0.02,-131.82,0.01,-131.83
111.5,-160,-160,0.02,-131.81,0.01,-131.82
111.6,-160,-158,-1.74,-131.81,-1.04,-132.00
111.7,-160,-164,3.54,-133.04,2.12,-131.64
111.8,-160,-162,1.78,-129.52,01.07,-131.47
111.9,-160,-160,0.02,-130.40,0.01,-131.46
112.0,-160,-160,0.02,-131.45,0.01,-131.46
112.2,-160,-160,0.02,-131.45,0.01,-131.46
112.3,-160,-160,0.02,-131.45,0.01,-131.46
112.4,-160,-160,0.02,-131.44,0.01,-131.45
112.5,-160,-160,0.02,-131.44,0.01,-131.45
112.6,-160,-160,0.02,-131.44,0.01,-131.45
112.7,-160,-162,1.78,-131.44,01.07,-131.27
112.9,-160,-160,0.02,-130.20,0.01,-131.27
113.0,-160,-160,0.02,-131.26,0.01,-131.27
113.1,-160,-160,0.02,-131.25,0.01,-131.26
113.2,-160,-158,-1.74,-131.25,-1.04,-131.44
113.3,-160,-162,1.78,-132.48,01.07,-131.26
113.4,-160,-157,-3.49,-130.19,-2.10,-131.61
113.6,-160,-162,1.78,-133.71,01.07,-131.43
113.7,-160,-158,-1.74,-130.36,-1.04,-131.60
113.8,-160,-160,0.02,-132.65,0.01,-131.60
113.9,-160,-158,-1.74,-131.59,-1.04,-131.78
114.0,-160,-162,1.78,-132.82,01.07,-131.60
114.1,-160,-158,-1.74,-130.53,-1.04,-131.77
114.2,-160,-164,3.54,-132.81,2.12,-131.42
114.4,-160,-158,-1.74,-129.29,-1.04,-131.59
114.5,-160,-164,3.54,-132.63,2.12,-131.24
114.6,-160,-158,-1.74,-129.11,-1.04,-131.41
114.7,-160,-164,3.54,-132.45,2.12,-131.06
114.8,-160,-158,-1.74,-128.93,-1.04,-131.23
114.9,-160,-162,1.78,-132.27,01.07,-131.05
115.1,-160,-160,0.02,-129.98,0.01,-131.05
115.2,-160,-160,0.02,-131.03,0.01,-131.05
115.3,-160,-158,-1.74,-131.03,-1.04,-131.22
115.4,-160,-162,1.78,-132.26,01.07,-131.04
115.5,-160,-158,-1.74,-129.97,-1.04,-131.22
115.6,-160,-162,1.78,-132.26,01.07,-131.04
115.8,-160,-158,-1.74,-129.97,-1.04,-131.21
115.9,-160,-162,1.78,-132.25,01.07,-131.03
116.0,-160,-160,0.02,-129.96,0.01,-131.03
116.1,-160,-160,0.02,-131.02,0.01,-131.03
116.2,-160,-158,-1.74,-131.01,-1.04,-131.20
116.3,-160,-164,3.54,-132.24,2.12,-130.85
116.5,-160,-160,0.02,-128.72,0.01,-130.84
116.6,-160,-160,0.02,-130.83,0.01,-130.84
