Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
69.9,-160,-162,1.78,-191.35,01.07,-192.86,-0.01
70.0,-160,-163,2.95,-191.79,1.77,-192.41,0.01
70.2,-160,-162,1.78,-190.64,01.07,-192.15,-0.01
70.3,-160,-163,2.95,-191.08,1.77,-191.70,0.01
70.5,-160,-163,2.95,-189.93,1.77,-191.26,0.00
70.6,-160,-164,4.13,-189.49,2.48,-190.64,0.01
70.8,-160,-163,2.95,-188.16,1.77,-190.20,-0.01
70.9,-160,-163,2.95,-188.43,1.77,-189.76,0.00
71.1,-160,-163,2.95,-187.98,1.77,-189.31,0.00
71.2,-160,-164,4.13,-187.54,2.48,-188.69,0.01
71.4,-160,-163,2.95,-186.21,1.77,-188.25,-0.01
71.5,-160,-163,2.95,-186.48,1.77,-187.81,0.00
71.7,-160,-164,4.13,-186.03,2.48,-187.19,0.01
71.8,-160,-162,1.78,-184.71,01.07,-186.92,-0.01
72.0,-160,-163,2.95,-185.86,1.77,-186.48,0.01
72.1,-160,-162,1.78,-184.70,01.07,-186.21,-0.01
72.3,-160,-163,2.95,-185.15,1.77,-185.77,0.01
72.4,-160,-163,2.95,-183.99,1.77,-185.32,0.00
72.6,-160,-162,1.78,-183.55,01.07,-185.06,-0.01
72.7,-160,-159,-0.56,-183.99,-0.34,-185.14,-0.01
72.9,-160,-162,1.78,-185.49,01.07,-184.87,0.01
73.0,-160,-161,0.61,-183.79,0.37,-184.78,-0.01
73.2,-160,-161,0.61,-184.42,0.37,-184.69,0.00
73.3,-160,-156,-4.08,-184.33,-2.45,-185.30,-0.03
73.5,-160,-158,-1.74,-187.78,-1.04,-185.56,0.01
73.6,-160,-157,-2.91,-186.59,-1.74,-186.00,-0.01
73.8,-160,-158,-1.74,-187.75,-1.04,-186.26,0.01
73.9,-160,-158,-1.74,-187.29,-1.04,-186.52,0.00
74.1,-160,-158,-1.74,-187.56,-1.04,-186.78,0.00
74.2,-160,-157,-2.91,-187.82,-1.74,-187.22,-0.01
74.4,-160,-159,-0.56,-188.97,-0.34,-187.30,0.01
74.5,-160,-157,-2.91,-187.63,-1.74,-187.74,-0.01
74.7,-160,-158,-1.74,-189.49,-1.04,-188.00,0.01
74.8,-160,-158,-1.74,-189.03,-1.04,-188.26,0.00
75.0,-160,-158,-1.74,-189.30,-1.04,-188.52,0.00
75.1,-160,-157,-2.91,-189.56,-1.74,-188.95,-0.01
75.3,-160,-159,-0.56,-190.70,-0.34,-189.04,0.01
75.4,-160,-157,-2.91,-189.36,-1.74,-189.47,-0.01
75.6,-160,-158,-1.74,-191.23,-1.04,-189.73,0.01
75.7,-160,-158,-1.74,-190.77,-1.04,-189.99,0.00
75.9,-160,-158,-1.74,-191.04,-1.04,-190.26,0.00
76.0,-160,-157,-2.91,-191.30,-1.74,-190.69,-0.01
76.2,-160,-158,-1.74,-192.44,-1.04,-190.95,0.01
76.3,-160,-158,-1.74,-191.99,-1.04,-191.21,0.00
76.5,-160,-157,-2.91,-192.25,-1.74,-191.65,-0.01
76.6,-160,-158,-1.74,-193.40,-1.04,-191.91,0.01
76.8,-160,-158,-1.74,-192.94,-1.04,-192.17,0.00
76.9,-160,-158,-1.74,-193.21,-1.04,-192.43,0.00
77.1,-160,-158,-1.74,-193.47,-1.04,-192.69,0.00
77.2,-160,-161,0.61,-193.73,0.37,-192.60,0.01
77.4,-160,-161,0.61,-192.22,0.37,-192.51,0.00
77.5,-160,-163,2.95,-192.14,1.77,-192.06,0.01
77.7,-160,-162,1.78,-190.28,01.07,-191.80,-0.01
77.8,-160,-164,4.13,-190.73,2.48,-191.18,0.01
78.0,-160,-162,1.78,-188.69,01.07,-190.91,-0.01
78.1,-160,-163,2.95,-189.85,1.77,-190.47,0.01
78.3,-160,-162,1.78,-188.69,01.07,-190.20,-0.01
78.4,-160,-163,2.95,-189.14,1.77,-189.76,0.01
78.6,-160,-161,0.61,-187.98,0.37,-189.66,-0.01
78.7,-160,-163,2.95,-189.31,1.77,-189.22,0.01
78.9,-160,-163,2.95,-187.44,1.77,-188.78,0.00
79.0,-160,-163,2.95,-187.01,1.77,-188.33,0.00
79.2,-160,-163,2.95,-186.56,1.77,-187.89,0.00
79.3,-160,-163,2.95,-186.12,1.77,-187.45,0.00
79.5,-160,-162,1.78,-185.68,01.07,-187.18,-0.01
79.6,-160,-164,4.13,-186.12,2.48,-186.56,0.01
79.8,-160,-162,1.78,-184.07,01.07,-186.29,-0.01
79.9,-160,-162,1.78,-185.24,01.07,-186.03,0.00
80.1,-160,-162,1.78,-184.96,01.07,-185.76,0.00
80.2,-160,-162,1.78,-184.69,01.07,-185.49,0.00
80.4,-160,-162,1.78,-184.42,01.07,-185.23,0.00
80.5,-160,-163,2.95,-184.16,1.77,-184.78,0.01
80.7,-160,-162,1.78,-183.00,01.07,-184.52,-0.01
80.8,-160,-162,1.78,-183.45,01.07,-184.25,0.00
81.0,-160,-162,1.78,-183.18,01.07,-183.98,0.00
81.1,-160,-162,1.78,-182.91,01.07,-183.71,0.00
81.3,-160,-162,1.78,-182.64,01.07,-183.45,0.00
81.4,-160,-161,0.61,-182.38,0.37,-183.35,-0.01
81.6,-160,-161,0.61,-183.00,0.37,-183.26,0.00
81.7,-160,-158,-1.74,-182.90,-1.04,-183.52,-0.01
81.9,-160,-159,-0.56,-184.58,-0.34,-183.61,0.01
82.0,-160,-157,-2.91,-183.94,-1.74,-184.04,-0.01
82.2,-160,-159,-0.56,-185.80,-0.34,-184.13,0.01
82.3,-160,-157,-2.91,-184.45,-1.74,-184.56,-0.01
82.5,-160,-158,-1.74,-186.32,-1.04,-184.82,0.01
82.6,-160,-158,-1.74,-185.86,-1.04,-185.09,0.00
82.8,-160,-158,-1.74,-186.13,-1.04,-185.35,0.00
82.9,-160,-157,-2.91,-186.39,-1.74,-185.78,-0.01
83.1,-160,-159,-0.56,-187.53,-0.34,-185.87,0.01
83.2,-160,-157,-2.91,-186.19,-1.74,-186.30,-0.01
83.4,-160,-158,-1.74,-188.06,-1.04,-186.56,0.01
83.5,-160,-158,-1.74,-187.60,-1.04,-186.82,0.00
83.7,-160,-158,-1.74,-187.86,-1.04,-187.08,0.00
83.8,-160,-157,-2.91,-188.12,-1.74,-187.52,-0.01
84.0,-160,-159,-0.56,-189.27,-0.34,-187.60,0.01
84.1,-160,-157,-2.91,-187.93,-1.74,-188.04,-0.01
84.3,-160,-158,-1.74,-189.80,-1.04,-188.30,0.01
84.4,-160,-157,-2.91,-189.33,-1.74,-188.74,-0.01
84.6,-160,-159,-0.56,-190.49,-0.34,-188.82,0.01
84.7,-160,-157,-2.91,-189.15,-1.74,-189.26,-0.01
84.9,-160,-158,-1.74,-191.01,-1.04,-189.52,0.01
85.0,-160,-158,-1.74,-190.55,-1.04,-189.78,0.00
85.2,-160,-158,-1.74,-190.82,-1.04,-190.04,0.00
85.3,-160,-157,-2.91,-191.08,-1.74,-190.47,-0.01
85.5,-160,-159,-0.56,-192.22,-0.34,-190.56,0.01
85.6,-160,-158,-1.74,-190.88,-1.04,-190.82,-0.01
85.8,-160,-157,-2.91,-191.87,-1.74,-191.25,-0.01
85.9,-160,-159,-0.56,-193.00,-0.34,-191.34,0.01
86.1,-160,-157,-2.91,-191.66,-1.74,-191.77,-0.01
86.2,-160,-158,-1.74,-193.53,-1.04,-192.03,0.01
86.4,-160,-158,-1.74,-193.07,-1.04,-192.29,0.00
86.5,-160,-158,-1.74,-193.34,-1.04,-192.56,0.00
86.7,-160,-157,-2.91,-193.60,-1.74,-192.99,-0.01
86.8,-160,-159,-0.56,-194.74,-0.34,-193.08,0.01
87.0,-160,-157,-2.91,-193.40,-1.74,-193.51,-0.01
87.1,-160,-158,-1.74,-195.27,-1.04,-193.77,0.01
87.3,-160,-158,-1.74,-194.81,-1.04,-194.03,0.00
87.4,-160,-161,0.61,-195.07,0.37,-193.94,0.01
87.6,-160,-162,1.78,-193.56,01.07,-193.67,0.01
87.7,-160,-162,1.78,-192.60,01.07,-193.41,0.00
87.9,-160,-161,0.61,-192.34,0.37,-193.31,-0.01
88.0,-160,-162,1.78,-192.96,01.07,-193.05,0.01
88.2,-160,-162,1.78,-191.97,01.07,-192.78,0.00
88.3,-160,-163,2.95,-191.71,1.77,-192.34,0.01
88.5,-160,-161,0.61,-190.56,0.37,-192.25,-0.01
88.6,-160,-162,1.78,-191.89,01.07,-191.98,0.01
88.8,-160,-162,1.78,-190.90,01.07,-191.71,0.00
88.9,-160,-163,2.95,-190.64,1.77,-191.27,0.01
89.1,-160,-162,1.78,-189.49,01.07,-191.00,-0.01
89.2,-160,-164,4.13,-189.94,2.48,-190.38,0.01
89.4,-160,-162,1.78,-187.89,01.07,-190.11,-0.01
89.5,-160,-162,1.78,-189.06,01.07,-189.85,0.00
89.7,-160,-163,2.95,-188.78,1.77,-189.40,0.01
89.8,-160,-163,2.95,-187.63,1.77,-188.96,0.00
90.0,-160,-162,1.78,-187.19,01.07,-188.69,-0.01
90.1,-160,-162,1.78,-187.63,01.07,-188.43,0.00
90.3,-160,-162,1.78,-187.36,01.07,-188.16,0.00
90.4,-160,-162,1.78,-187.09,01.07,-187.89,0.00
90.6,-160,-163,2.95,-186.82,1.77,-187.45,0.01
90.7,-160,-162,1.78,-185.67,01.07,-187.18,-0.01
90.9,-160,-163,2.95,-186.12,1.77,-186.74,0.01
91.0,-160,-162,1.78,-184.96,01.07,-186.47,-0.01
91.2,-160,-162,1.78,-185.41,01.07,-186.20,0.00
91.3,-160,-162,1.78,-185.13,01.07,-185.94,0.00
91.5,-160,-162,1.78,-184.87,01.07,-185.67,0.00
91.6,-160,-162,1.78,-184.60,01.07,-185.40,0.00
91.8,-160,-162,1.78,-184.33,01.07,-185.13,0.00
91.9,-160,-159,-0.56,-184.07,-0.34,-185.22,-0.01
92.1,-160,-162,1.78,-185.57,01.07,-184.95,0.01
92.2,-160,-161,0.61,-183.87,0.37,-184.86,-0.01
92.4,-160,-162,1.78,-184.50,01.07,-184.59,0.01
92.5,-160,-159,-0.56,-183.52,-0.34,-184.68,-0.01
92.7,-160,-162,1.78,-185.03,01.07,-184.41,0.01
92.8,-160,-162,1.78,-183.33,01.07,-184.14,0.00
93.0,-160,-162,1.78,-183.07,01.07,-183.88,0.00
93.1,-160,-161,0.61,-182.81,0.37,-183.78,-0.01
93.3,-160,-161,0.61,-183.42,0.37,-183.69,0.00
93.4,-160,-161,0.61,-183.33,0.37,-183.60,0.00
93.6,-160,-162,1.78,-183.24,01.07,-183.33,0.01
93.7,-160,-159,-0.56,-182.26,-0.34,-183.42,-0.01
93.9,-160,-162,1.78,-183.77,01.07,-183.15,0.01
94.0,-160,-159,-0.56,-182.07,-0.34,-183.24,-0.01
94.2,-160,-161,0.61,-183.59,0.37,-183.14,0.01
94.3,-160,-161,0.61,-182.77,0.37,-183.05,0.00
94.5,-160,-161,0.61,-182.69,0.37,-182.96,0.00
94.6,-149,-161,11.61,-182.60,6.97,-181.22,0.06
94.8,-132,-159,27.44,-174.20,16.46,-177.10,0.08
94.9,-121,-158,37.26,-160.56,22.36,-171.51,0.05
95.1,-114,-157,43.09,-149.10,25.86,-165.05,0.03
95.2,-109,-157,48.09,-139.16,28.86,-157.84,0.03
95.4,-107,-149,41.89,-128.95,25.13,-151.55,-0.03
95.5,-107,-145,38.37,-126.45,23.02,-145.80,-0.02
95.7,-107,-141,33.68,-122.80,20.21,-140.75,-0.03
95.8,-107,-141,33.68,-120.56,20.21,-135.69,0.00
96.0,-107,-137,30.16,-115.49,18.10,-131.17,-0.02
96.1,-107,-135,27.82,-113.09,16.69,-127.00,-0.01
96.3,-107,-134,26.65,-110.32,15.99,-123.00,-0.01
96.4,-107,-132,25.47,-107.02,15.28,-119.18,-0.01
96.6,-107,-129,21.96,-103.90,13.17,-115.89,-0.02
96.7,-107,-128,20.78,-102.73,12.47,-112.77,-0.01
96.9,-107,-125,18.44,-100.30,11.06,-110.00,-0.01
97.0,-107,-124,17.27,-98.95,10.36,-107.41,-0.01
97.2,-107,-122,14.92,-97.06,8.95,-105.17,-0.01
97.3,-107,-122,14.92,-96.23,8.95,-102.93,0.00
97.5,-107,-120,12.58,-93.98,7.55,-101.05,-0.01
97.6,-107,-120,12.58,-93.51,7.55,-99.16,0.00
97.8,-107,-117,10.23,-91.61,6.14,-97.63,-0.01
97.9,-107,-116,09.06,-91.50,5.44,-96.27,-0.01
98.1,-107,-116,09.06,-90.84,5.44,-94.91,0.00
98.2,-107,-115,7.89,-89.47,4.73,-93.72,-0.01
98.4,-107,-113,5.54,-89.00,3.33,-92.89,-0.01
98.5,-107,-114,6.72,-89.58,04.03,-91.89,0.01
98.7,-107,-113,5.54,-87.85,3.33,-91.05,-0.01
98.8,-107,-113,5.54,-87.73,3.33,-90.22,0.00
99.0,-107,-111,4.37,-86.90,2.62,-89.57,-0.01
99.1,-107,-111,4.37,-86.95,2.62,-88.91,0.00
99.3,-107,-109,02.03,-86.29,1.22,-88.61,-0.01
99.4,-107,-110,3.20,-87.40,1.92,-88.13,0.01
99.6,-107,-110,3.20,-86.20,1.92,-87.65,0.00
99.7,-107,-109,02.03,-85.73,1.22,-87.34,-0.01
99.9,-107,-110,3.20,-86.13,1.92,-86.86,0.01
100.0,-107,-108,0.85,-84.94,0.51,-86.74,-0.01
100.2,-107,-109,02.03,-86.23,1.22,-86.43,0.01
100.3,-107,-108,0.85,-85.21,0.51,-86.30,-0.01
100.5,-107,-109,02.03,-85.80,1.22,-86.00,0.01
100.6,-107,-108,0.85,-84.78,0.51,-85.87,-0.01
100.8,-107,-108,0.85,-85.36,0.51,-85.74,0.00
100.9,-107,-107,-0.32,-85.23,-0.19,-85.79,-0.01
101.1,-107,-108,0.85,-85.99,0.51,-85.66,0.01
101.2,-107,-108,0.85,-85.14,0.51,-85.53,0.00
101.4,-107,-108,0.85,-85.02,0.51,-85.41,0.00
101.5,-107,-108,0.85,-84.89,0.51,-85.28,0.00
101.7,-107,-108,0.85,-84.76,0.51,-85.15,0.00
101.8,-107,-107,-0.32,-84.64,-0.19,-85.20,-0.01
102.0,-107,-108,0.85,-85.39,0.51,-85.07,0.01
102.1,-107,-108,0.85,-84.55,0.51,-84.94,0.00
102.3,-107,-107,-0.32,-84.43,-0.19,-84.99,-0.01
102.4,-107,-108,0.85,-85.19,0.51,-84.86,0.01
102.6,-107,-107,-0.32,-84.34,-0.19,-84.91,-0.01
102.7,-108,-107,-1.32,-85.10,-0.79,-85.11,-0.01
102.9,-107,-108,0.85,-85.90,0.51,-84.98,0.01
103.0,-107,-108,0.85,-84.45,0.51,-84.85,0.00
103.2,-107,-108,0.85,-84.34,0.51,-84.72,0.00
103.3,-107,-107,-0.32,-84.21,-0.19,-84.77,-0.01
103.5,-107,-107,-0.32,-84.97,-0.19,-84.82,0.00
103.6,-107,-107,-0.32,-85.01,-0.19,-84.86,0.00
103.8,-107,-109,02.03,-85.05,1.22,-84.56,0.01
103.9,-107,-107,-0.32,-83.33,-0.19,-84.61,-0.01
104.1,-107,-108,0.85,-84.81,0.51,-84.48,0.01
104.2,-107,-107,-0.32,-83.96,-0.19,-84.53,-0.01
104.4,-107,-107,-0.32,-84.72,-0.19,-84.57,0.00
104.5,-107,-107,-0.32,-84.76,-0.19,-84.62,0.00
104.7,-107,-107,-0.32,-84.81,-0.19,-84.67,0.00
104.8,-107,-108,0.85,-84.86,0.51,-84.54,0.01
105.0,-107,-107,-0.32,-84.02,-0.19,-84.59,-0.01
105.1,-107,-108,0.85,-84.79,0.51,-84.46,0.01
105.3,-107,-106,-1.49,-83.94,-0.89,-84.68,-0.01
105.4,-107,-107,-0.32,-85.59,-0.19,-84.73,0.01
105.6,-107,-107,-0.32,-84.92,-0.19,-84.78,0.00
105.7,-107,-108,0.85,-84.97,0.51,-84.65,0.01
105.9,-107,-107,-0.32,-84.13,-0.19,-84.70,-0.01
106.0,-107,-108,0.85,-84.90,0.51,-84.57,0.01
106.2,-107,-107,-0.32,-84.05,-0.19,-84.62,-0.01
106.3,-107,-108,0.85,-84.82,0.51,-84.49,0.01
106.5,-107,-106,-1.49,-83.97,-0.89,-84.71,-0.01
106.6,-108,-108,-0.15,-85.62,-0.09,-84.74,0.01
106.8,-107,-107,-0.32,-84.82,-0.19,-84.78,-0.00
106.9,-107,-108,0.85,-84.97,0.51,-84.66,0.01
107.1,-107,-107,-0.32,-84.14,-0.19,-84.70,-0.01
107.2,-107,-107,-0.32,-84.90,-0.19,-84.75,0.00
107.4,-107,-107,-0.32,-84.94,-0.19,-84.80,0.00
107.5,-107,-108,0.85,-84.99,0.51,-84.67,0.01
107.7,-107,-107,-0.32,-84.15,-0.19,-84.72,-0.01
107.8,-107,-107,-0.32,-84.91,-0.19,-84.77,0.00
108.0,-107,-108,0.85,-84.96,0.51,-84.64,0.01
108.1,-107,-107,-0.32,-84.12,-0.19,-84.68,-0.01
108.3,-107,-108,0.85,-84.88,0.51,-84.56,0.01
108.4,-107,-107,-0.32,-84.04,-0.19,-84.60,-0.01
108.6,-107,-107,-0.32,-84.80,-0.19,-84.65,0.00
108.7,-107,-108,0.85,-84.84,0.51,-84.52,0.01
108.9,-107,-108,0.85,-84.00,0.51,-84.40,0.00
109.0,-107,-106,-1.49,-83.88,-0.89,-84.62,-0.01
109.2,-107,-106,-1.49,-85.53,-0.89,-84.84,0.00
109.3,-107,-107,-0.32,-85.74,-0.19,-84.89,0.01
109.5,-107,-107,-0.32,-85.07,-0.19,-84.94,0.00
109.6,-107,-107,-0.32,-85.13,-0.19,-84.99,0.00
109.8,-107,-108,0.85,-85.18,0.51,-84.86,0.01
109.9,-107,-108,0.85,-84.34,0.51,-84.73,0.00
110.1,-107,-107,-0.32,-84.22,-0.19,-84.78,-0.01
110.2,-107,-107,-0.32,-84.97,-0.19,-84.82,0.00
110.4,-107,-108,0.85,-85.01,0.51,-84.70,0.01
110.5,-107,-106,-1.49,-84.18,-0.89,-84.92,-0.01
110.7,-107,-108,0.85,-85.83,0.51,-84.79,0.01
110.8,-107,-107,-0.32,-84.27,-0.19,-84.84,-0.01
111.0,-107,-107,-0.32,-85.04,-0.19,-84.89,0.00
111.1,-107,-108,0.85,-85.08,0.51,-84.76,0.01
111.3,-107,-108,0.85,-84.24,0.51,-84.63,0.00
111.4,-107,-107,-0.32,-84.12,-0.19,-84.68,-0.01
111.6,-107,-107,-0.32,-84.87,-0.19,-84.73,0.00
111.7,-107,-106,-1.49,-84.92,-0.89,-84.95,-0.01
111.9,-107,-107,-0.32,-85.85,-0.19,-85.00,0.01
112.0,-107,-106,-1.49,-85.18,-0.89,-85.22,-0.01
112.2,-107,-108,0.85,-86.12,0.51,-85.09,0.01
112.3,-107,-107,-0.32,-84.57,-0.19,-85.14,-0.01
112.5,-107,-108,0.85,-85.34,0.51,-85.01,0.01
112.6,-107,-107,-0.32,-84.49,-0.19,-85.06,-0.01
112.8,-107,-107,-0.32,-85.26,-0.19,-85.11,0.00
112.9,-107,-107,-0.32,-85.30,-0.19,-85.15,0.00
113.1,-107,-107,-0.32,-85.35,-0.19,-85.20,0.00
113.2,-107,-108,0.85,-85.39,0.51,-85.07,0.01
113.4,-107,-107,-0.32,-84.55,-0.19,-85.12,-0.01
113.5,-107,-108,0.85,-85.32,0.51,-84.99,0.01
113.7,-107,-107,-0.32,-84.47,-0.19,-85.04,-0.01
113.8,-107,-107,-0.32,-85.24,-0.19,-85.09,0.00
114.0,-107,-106,-1.49,-85.28,-0.89,-85.31,-0.01
114.1,-107,-107,-0.32,-86.21,-0.19,-85.36,0.01
114.3,-107,-106,-1.49,-85.54,-0.89,-85.58,-0.01
114.4,-107,-106,-1.49,-86.48,-0.89,-85.81,0.00
114.6,-107,-107,-0.32,-86.70,-0.19,-85.85,0.01
114.7,-107,-107,-0.32,-86.04,-0.19,-85.90,0.00
114.9,-107,-107,-0.32,-86.09,-0.19,-85.95,0.00
115.0,-107,-108,0.85,-86.14,0.51,-85.82,0.01
115.2,-107,-107,-0.32,-85.30,-0.19,-85.87,-0.01
115.3,-107,-107,-0.32,-86.07,-0.19,-85.92,0.00
115.5,-107,-107,-0.32,-86.11,-0.19,-85.96,0.00
115.6,-107,-109,02.03,-86.16,1.22,-85.66,0.01
115.8,-107,-107,-0.32,-84.43,-0.19,-85.71,-0.01
115.9,-107,-108,0.85,-85.91,0.51,-85.58,0.01
116.1,-107,-107,-0.32,-85.06,-0.19,-85.63,-0.01
116.2,-107,-107,-0.32,-85.82,-0.19,-85.68,0.00
116.4,-107,-107,-0.32,-85.87,-0.19,-85.72,0.00
116.5,-107,-108,0.85,-85.91,0.51,-85.59,0.01
116.7,-107,-107,-0.32,-85.08,-0.19,-85.64,-0.01
116.8,-107,-107,-0.32,-85.84,-0.19,-85.69,0.00
117.0,-107,-106,-1.49,-85.88,-0.89,-85.91,-0.01
117.1,-107,-106,-1.49,-86.81,-0.89,-86.14,0.00
117.3,-107,-106,-1.49,-87.03,-0.89,-86.36,0.00
117.4,-107,-107,-0.32,-87.25,-0.19,-86.41,0.01
117.6,-107,-107,-0.32,-86.59,-0.19,-86.46,0.00
117.7,-107,-107,-0.32,-86.65,-0.19,-86.50,0.00
117.9,-107,-108,0.85,-86.69,0.51,-86.38,0.01
118.0,-107,-107,-0.32,-85.86,-0.19,-86.42,-0.01
118.2,-107,-108,0.85,-86.62,0.51,-86.29,0.01
118.3,-107,-108,0.85,-85.78,0.51,-86.17,0.00
118.5,-107,-108,0.85,-85.65,0.51,-86.04,0.00
118.6,-107,-107,-0.32,-85.53,-0.19,-86.09,-0.01
118.8,-107,-108,0.85,-86.28,0.51,-85.96,0.01
118.9,-107,-108,0.85,-85.44,0.51,-85.83,0.00
119.1,-107,-108,0.85,-85.32,0.51,-85.70,0.00
119.2,-107,-107,-0.32,-85.19,-0.19,-85.75,-0.01
119.4,-107,-108,0.85,-85.95,0.51,-85.62,0.01
119.5,-107,-107,-0.32,-85.10,-0.19,-85.67,-0.01
119.7,-108,-107,-1.32,-85.87,-0.79,-85.87,-0.01
119.8,-107,-106,-1.49,-86.66,-0.89,-86.09,-0.00
120.0,-107,-108,0.85,-86.98,0.51,-85.96,0.01
